startDate,ms_played,track_name_x,artist_name,album_name_x,track_id,type,sourceName,value,unit,endDate,Unnamed: 0,artists,album_name_y,track_name_y,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2023-12-06 23:10:00,0,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",Rochak Kohli,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",57jOEZtoLQK4zF2x55bdkp,StepCount,Casio G-Shock,16.0,count,12/6/23 23:14,81092.0,Rochak Kohli;Arijit Singh;Neha Kakkar,"Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")","Tu Hi Yaar Mera (From ""Pati Patni Aur Woh"")",72.0,200991.0,False,0.718,0.382,7.0,-8.237,1.0,0.0466,0.585,0.0,0.128,0.499,87.029,4.0,pop
2023-12-07 18:30:00,408133,Bole Chudiyan,Jatin-Lalit,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),1uzkWkIaWaxzHJgJ4Fy5rO,StepCount,Casio G-Shock,20.0,count,12/7/23 18:37,80415.0,Jatin-Lalit;Amit Kumar;Sonu Nigam;Alka Yagnik;Udit Narayan;Kavita Krishnamurthy,Kabhi Khushi Kabhie Gham (Original Motion Picture Soundtrack),Bole Chudiyan,65.0,408133.0,False,0.59,0.875,5.0,-5.294,1.0,0.171,0.45,1.16e-05,0.164,0.737,96.915,4.0,pop-film
2023-12-07 21:30:00,25820,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,5H4rKylLnO8KrmdXTRhj5s,StepCount,Casio G-Shock,17.0,count,12/7/23 21:30,51667.0,Sukhwinder Singh;Sapna Awasthi,Dil Se (Original Motion Picture Soundtrack),Chaiyya Chaiyya,60.0,416613.0,False,0.786,0.579,2.0,-14.913,1.0,0.142,0.186,0.0,0.118,0.481,90.012,4.0,hip-hop
2023-12-07 21:30:00,25820,Chaiyya Chaiyya,Sukhwinder Singh,Dil Se,5H4rKylLnO8KrmdXTRhj5s,StepCount,Casio G-Shock,17.0,count,12/7/23 21:30,80610.0,Sukhwinder Singh;Sapna Awasthi,Dil Se (Original Motion Picture Soundtrack),Chaiyya Chaiyya,60.0,416613.0,False,0.786,0.579,2.0,-14.913,1.0,0.142,0.186,0.0,0.118,0.481,90.012,4.0,pop-film
2023-12-07 23:40:00,5700,Alvida,Pritam,Life In A Metro (Original Motion Picture Soundtrack),7EjatvVN2Y2GjpvKSyWJR4,StepCount,iPhone 4s,26.0,count,12/7/23 23:44,55327.0,Pritam;KK,Life In A Metro (Original Motion Picture Soundtrack),Alvida,54.0,338586.0,False,0.287,0.654,2.0,-5.57,1.0,0.0374,0.593,7.3e-06,0.11,0.241,84.015,4.0,indian
2023-12-08 19:10:00,928,Zara Sa,Pritam,Jannat (Original Motion Picture Soundtrack),18YHbIhrleUkKKj2DvEp79,StepCount,iPhone 4s,91.0,count,12/8/23 19:16,55010.0,Pritam;KK,Jannat (Original Motion Picture Soundtrack),Zara Sa,70.0,303680.0,False,0.468,0.91,11.0,-3.057,0.0,0.051,0.12,0.000304,0.271,0.694,163.842,4.0,indian
2023-12-08 20:10:00,324862,Haan Tu Hain,Pritam,Jannat (Original Motion Picture Soundtrack),4vgCpNUUcpEIBifidhQOnR,StepCount,iPhone 4s,34.0,count,12/8/23 20:18,55066.0,Pritam;KK,Jannat (Original Motion Picture Soundtrack),Haan Tu Hain,64.0,324880.0,False,0.415,0.904,2.0,-3.586,0.0,0.104,0.718,0.0,0.0739,0.729,83.648,4.0,indian
2023-12-08 20:20:00,286001,Piya Aaye Na,Tulsi Kumar,Aashiqui 2,1ELMyeJLDHUz3cK3XTWgEi,StepCount,iPhone 4s,24.0,count,12/8/23 20:28,80405.0,Tulsi Kumar;KK,Aashiqui 2,Piya Aaye Na,61.0,286120.0,False,0.5,0.588,4.0,-7.66,0.0,0.0362,0.641,4.52e-05,0.327,0.35,81.973,4.0,pop-film
2023-12-09 20:30:00,59005,Beete Lamhein,KK,The Train,0zQa7QXLpUZfrrsWbgDZll,StepCount,iPhone 4s,60.0,count,12/9/23 20:37,80250.0,KK,The Train,Beete Lamhein,64.0,298271.0,False,0.257,0.583,7.0,-8.185,1.0,0.0429,0.603,0.000289,0.146,0.217,160.127,4.0,pop-film
2023-12-09 20:40:00,39086,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),47l2Dd3XPBLio3kjbEMyDJ,StepCount,Casio G-Shock,27.0,count,12/9/23 20:46,55151.0,Pritam;KK,Jannat 2 (Original Motion Picture Soundtrack),Tujhe Sochta Hoon,60.0,313933.0,False,0.579,0.712,0.0,-6.119,0.0,0.0308,0.259,0.000253,0.18,0.486,80.998,4.0,indian
2023-12-10 17:00:00,1660,Sultan,Vishal-Shekhar,Sultan,3kSBSSsXtebECjCggW87yq,StepCount,Casio G-Shock,29.0,count,12/10/23 17:12,80839.0,Vishal-Shekhar;Sukhwinder Singh;Shadab Faridi;Irshad Kamil,Sultan,Sultan,57.0,280137.0,False,0.669,0.866,2.0,-6.628,1.0,0.0499,0.0589,0.0,0.0463,0.288,119.992,4.0,pop-film
2023-12-10 17:20:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,2yBxVCCJkfCuwhA0GR2VwA,StepCount,Casio G-Shock,18.0,count,12/10/23 17:29,,,,,,,,,,,,,,,,,,,,
2023-12-11 15:20:00,246131,Socha Hai,Farhan Akhtar,Rock On,7IjnfuMNfdrAXbefurdIIR,StepCount,Casio G-Shock,23.0,count,12/11/23 15:21,,,,,,,,,,,,,,,,,,,,
2023-12-11 15:30:00,145407,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),4Yp8zw7b35bheMVTp39o5O,StepCount,Casio G-Shock,8.0,count,12/11/23 15:37,80969.0,Shankar-Ehsaan-Loy;Clinton Cerejo;Dominique Cerejo;Loy Mendonsa,Wake Up Sid (Original Motion Picture Soundtrack),Kya Karoon?,56.0,236160.0,False,0.594,0.548,9.0,-7.588,0.0,0.0267,0.611,0.00146,0.117,0.374,98.014,4.0,pop-film
2023-12-11 16:00:00,302210,Kiya Kiya,Anand Raj Anand,Welcome,0YCPCY9WhQFMFtoSpj6dhL,StepCount,Casio G-Shock,8.0,count,12/11/23 16:09,80258.0,Anand Raj Anand;Shweta Pandit,Welcome,Kiya Kiya,63.0,302210.0,False,0.703,0.867,11.0,-6.721,1.0,0.0334,0.0944,2.55e-06,0.0675,0.904,120.013,4.0,pop-film
2023-12-11 18:10:00,10173,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,18gi2IxbZ3Ugom7wTRkohf,StepCount,iPhone 4s,698.0,count,12/11/23 18:29,,,,,,,,,,,,,,,,,,,,
2023-12-11 18:20:00,337085,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,18gi2IxbZ3Ugom7wTRkohf,StepCount,iPhone 4s,345.0,count,12/11/23 18:39,,,,,,,,,,,,,,,,,,,,
2023-12-11 18:30:00,319098,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),3hCUkos0NxuSFl73oOHJzb,StepCount,iPhone 4s,18.0,count,12/11/23 18:43,,,,,,,,,,,,,,,,,,,,
2023-12-11 18:40:00,259036,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,6UEhNvccAc4OyEDJYB5brb,StepCount,Casio G-Shock,8.0,count,12/11/23 18:42,80851.0,Javed Ali;Pritam,Naqaab (Original Motion Picture Soundtrack),Ek Din Teri Raahon,57.0,292000.0,False,0.602,0.867,2.0,-4.745,0.0,0.114,0.229,1.05e-05,0.0806,0.698,91.993,4.0,pop-film
2023-12-11 20:10:00,236007,Alvida,Pritam,Yaad Aayenge Ye Pal,1WQHF8jw9CPabD4ImmEK1t,StepCount,iPhone 4s,28.0,count,12/11/23 20:26,,,,,,,,,,,,,,,,,,,,
2023-12-12 15:30:00,1190,Aahun Aahun,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),1n1b2lwdRdWF5RAaA0vewk,StepCount,Casio G-Shock,5.0,count,12/12/23 15:38,51713.0,Neeraj Shridhar;Master Saleem;Suzi Q,Love Aaj Kal (Original Motion Picture Soundtrack),Aahun Aahun,58.0,290493.0,False,0.78,0.904,1.0,-5.509,0.0,0.2,0.163,8.54e-05,0.0662,0.664,129.966,4.0,hip-hop
2023-12-12 15:30:00,1190,Aahun Aahun,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),1n1b2lwdRdWF5RAaA0vewk,StepCount,Casio G-Shock,5.0,count,12/12/23 15:38,80672.0,Neeraj Shridhar;Master Saleem;Suzi Q,Love Aaj Kal (Original Motion Picture Soundtrack),Aahun Aahun,58.0,290493.0,False,0.78,0.904,1.0,-5.509,0.0,0.2,0.163,8.54e-05,0.0662,0.664,129.966,4.0,pop-film
2023-12-12 15:50:00,313933,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),47l2Dd3XPBLio3kjbEMyDJ,StepCount,Casio G-Shock,19.0,count,12/12/23 15:58,55151.0,Pritam;KK,Jannat 2 (Original Motion Picture Soundtrack),Tujhe Sochta Hoon,60.0,313933.0,False,0.579,0.712,0.0,-6.119,0.0,0.0308,0.259,0.000253,0.18,0.486,80.998,4.0,indian
2023-12-12 16:00:00,85560,Soniye,KK,Aksar,5O4AGvOVFSs5ipu3iNOuoi,StepCount,Casio G-Shock,158.0,count,12/12/23 16:10,80705.0,KK;Sunidhi Chauhan,Aksar,Soniye,57.0,296720.0,False,0.615,0.76,2.0,-8.082,1.0,0.0761,0.0701,3.95e-05,0.12,0.743,171.951,4.0,pop-film
2023-12-13 01:50:00,81448,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,2tO0QPdCA0jgDBshTuYYkc,StepCount,Casio G-Shock,3.0,count,12/13/23 1:55,80317.0,Shaan;Kavita Krishnamurthy,Dil Chahta Hai,Woh Ladki Hai Kahan,62.0,306133.0,False,0.786,0.677,8.0,-8.624,1.0,0.183,0.172,0.000104,0.0446,0.858,94.985,4.0,pop-film
2023-12-13 20:20:00,159,"Mere Khayalon Ki Malika (From ""Josh"")",Abhijeet,My Best Collection,67wuqsKi5LZOBAtTLzeK8g,StepCount,Casio G-Shock,31.0,count,12/13/23 20:21,,,,,,,,,,,,,,,,,,,,
2023-12-14 01:10:00,265168,"Deva Deva (From ""Brahmastra"")",Pritam,Deva Deva,0IGXY47K2ha3AHfX57wY1O,StepCount,Casio G-Shock,15.0,count,12/14/23 1:18,55008.0,Pritam;Arijit Singh;Amitabh Bhattacharya;Jonita Gandhi,"Deva Deva (From ""Brahmastra"")","Deva Deva (From ""Brahmastra"")",79.0,279107.0,False,0.534,0.721,0.0,-7.636,1.0,0.0427,0.634,0.000877,0.1,0.439,112.062,4.0,indian
2023-12-14 07:00:00,366746,Dil De Diya Hai,Anand Raj Anand,Masti,2zT6KfK583MkcLIHLBO8De,StepCount,Casio G-Shock,33.0,count,12/14/23 7:15,80763.0,Anand Raj Anand,Masti,Dil De Diya Hai,58.0,366746.0,False,0.599,0.689,0.0,-5.668,0.0,0.0452,0.618,1.1e-05,0.119,0.537,86.927,4.0,pop-film
2023-12-14 07:10:00,1570,Kuchh Khaas,Mohit Chauhan,Fashion,01npLGQTbZBIHVRcXJbLzR,StepCount,Casio G-Shock,62.0,count,12/14/23 7:21,,,,,,,,,,,,,,,,,,,,
2023-12-14 07:20:00,306133,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,2tO0QPdCA0jgDBshTuYYkc,StepCount,Casio G-Shock,95.0,count,12/14/23 7:34,80317.0,Shaan;Kavita Krishnamurthy,Dil Chahta Hai,Woh Ladki Hai Kahan,62.0,306133.0,False,0.786,0.677,8.0,-8.624,1.0,0.183,0.172,0.000104,0.0446,0.858,94.985,4.0,pop-film
2023-12-14 07:50:00,1610,"Guzarish (From ""Ghajini"")",Javed Ali,Teri Jhalak Asharfi Javed Ali Hits,0kWWPtEWjmQVEu4V0esXJ8,StepCount,iPhone 4s,75.0,count,12/14/23 8:09,,,,,,,,,,,,,,,,,,,,
2023-12-14 08:00:00,39544,Phir Se Ud Chala,Mohit Chauhan,Rockstar,1kcV2LJxt5v0s2cEGtEJ5i,StepCount,iPhone 4s,80.0,count,12/14/23 8:19,80112.0,Mohit Chauhan,Rockstar,Phir Se Ud Chala,66.0,268833.0,False,0.647,0.656,11.0,-8.632,1.0,0.0354,0.657,0.000163,0.343,0.453,119.965,4.0,pop-film
2023-12-14 08:00:00,39544,Phir Se Ud Chala,Mohit Chauhan,Rockstar,1kcV2LJxt5v0s2cEGtEJ5i,StepCount,iPhone 4s,80.0,count,12/14/23 8:19,81759.0,Mohit Chauhan,Rockstar,Phir Se Ud Chala,66.0,268833.0,False,0.647,0.656,11.0,-8.632,1.0,0.0354,0.657,0.000163,0.343,0.453,119.965,4.0,pop
2023-12-14 08:10:00,120240,Saawariya,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),5T6yrJuKWnkCH2OlQsoO7z,StepCount,Casio G-Shock,82.0,count,12/14/23 8:26,80928.0,Monty Sharma;Shail Hada,Saawariya (Original Motion Picture Soundtrack),Saawariya,56.0,165773.0,False,0.407,0.497,9.0,-8.292,1.0,0.0398,0.45,1.74e-05,0.129,0.764,102.649,4.0,pop-film
2023-12-14 17:20:00,1020,Tadap Tadap,KK,Hum Dil De Chuke Sanam,6n6hEYHXBzWfdSzBX20ZRw,StepCount,Casio G-Shock,21.0,count,12/14/23 17:21,80903.0,KK;Dominique,Hum Dil De Chuke Sanam,Tadap Tadap,56.0,397773.0,False,0.468,0.462,2.0,-10.661,1.0,0.127,0.514,4.14e-06,0.162,0.161,160.307,3.0,pop-film
2023-12-14 17:50:00,298271,Beete Lamhein,KK,The Train,0zQa7QXLpUZfrrsWbgDZll,StepCount,Casio G-Shock,1.0,count,12/14/23 17:53,80250.0,KK,The Train,Beete Lamhein,64.0,298271.0,False,0.257,0.583,7.0,-8.185,1.0,0.0429,0.603,0.000289,0.146,0.217,160.127,4.0,pop-film
2023-12-14 18:00:00,287213,Teri Yaadon Mein,KK,The Killer,4ZVfIGaZP93t0stmBj4FqA,StepCount,Casio G-Shock,19.0,count,12/14/23 18:02,80951.0,KK;Shreya Ghoshal,The Killer,Teri Yaadon Mein,56.0,287213.0,False,0.576,0.735,11.0,-5.811,0.0,0.0352,0.0233,0.00118,0.188,0.301,105.058,4.0,pop-film
2023-12-14 18:20:00,14030,Mat Aazma Re,Pritam,Murder 3 (Original Motion Picture Soundtrack),0mh4VutnDyBn1sqcp05MZD,StepCount,Casio G-Shock,26.0,count,12/14/23 18:29,55162.0,Pritam;KK,Murder 3 (Original Motion Picture Soundtrack),Mat Aazma Re,59.0,251480.0,False,0.467,0.859,0.0,-2.946,0.0,0.0409,0.661,0.0,0.0522,0.673,89.842,4.0,indian
2023-12-14 19:30:00,306920,Tune Maari Entriyaan,Sohail Sen,Gunday,5kg1GacbhgQfLcbgOBRO9c,StepCount,iPhone 4s,22.0,count,12/14/23 19:39,,,,,,,,,,,,,,,,,,,,
2023-12-14 23:20:00,98011,Te Amo (Duet),Pritam,Dum Maaro Dum,3x55c9UVpbURc2T02DLfEM,StepCount,Casio G-Shock,29.0,count,12/14/23 23:34,55164.0,Pritam;Ash King;Sunidhi Chauhan,Dum Maaro Dum,Te Amo (Duet),60.0,284723.0,False,0.594,0.757,11.0,-5.381,1.0,0.0504,0.606,0.0,0.251,0.597,127.894,4.0,indian
2023-12-14 23:40:00,226928,Ladki Kyon,Jatin-Lalit,Hum Tum,0U9a0NZ8UQpnix2lBElFAx,StepCount,iPhone 4s,16.0,count,12/14/23 23:41,,,,,,,,,,,,,,,,,,,,
2023-12-15 15:30:00,292000,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,6UEhNvccAc4OyEDJYB5brb,StepCount,iPhone 4s,33.0,count,12/15/23 15:43,80851.0,Javed Ali;Pritam,Naqaab (Original Motion Picture Soundtrack),Ek Din Teri Raahon,57.0,292000.0,False,0.602,0.867,2.0,-4.745,0.0,0.114,0.229,1.05e-05,0.0806,0.698,91.993,4.0,pop-film
2023-12-15 15:50:00,8030,Jhanjharia - Male Version,Abhijeet,Krishna - Original Motion Picture Soundtrack,7v6kXbTvpHbhq5LHruy0xV,StepCount,Casio G-Shock,36.0,count,12/15/23 16:01,80729.0,Abhijeet,Krishna (Original Motion Picture Soundtrack),Jhanjharia - Male Version,58.0,282866.0,False,0.73,0.878,2.0,-6.067,1.0,0.048,0.255,3.74e-06,0.0558,0.762,117.715,4.0,pop-film
2023-12-15 16:00:00,154120,Gela Gela Gela,Adnan Sami,Aitraaz - Original Motion Picture Soundtrack,6vwGvxyf8MheLLPUjktu14,StepCount,Casio G-Shock,9.0,count,12/15/23 16:07,,,,,,,,,,,,,,,,,,,,
2023-12-15 16:10:00,223373,Kiss Me Baby,Adnan Sami,Garam Masala,4gNGi2Mr26me7wGKd8TQSF,StepCount,Casio G-Shock,101.0,count,12/15/23 16:20,,,,,,,,,,,,,,,,,,,,
2023-12-15 16:20:00,316706,Dil Samander,KK,Garam Masala,7Gwuh1mKBa3SWD7w3giVP5,StepCount,Casio G-Shock,23.0,count,12/15/23 16:25,,,,,,,,,,,,,,,,,,,,
2023-12-15 16:30:00,267386,Kiss Me Baby - Remix Version,Adnan Sami,Garam Masala,3cqc9kRwulPAcE6eCIYdU6,StepCount,iPhone 4s,63.0,count,12/15/23 16:39,,,,,,,,,,,,,,,,,,,,
2023-12-15 16:40:00,137153,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,2yBxVCCJkfCuwhA0GR2VwA,StepCount,iPhone 4s,23.0,count,12/15/23 16:51,,,,,,,,,,,,,,,,,,,,
2023-12-17 18:10:00,19667,"Radha (From ""Jab Harry Met Sejal"")",Pritam,"Radha (From ""Jab Harry Met Sejal"")",7ztCi9k76A4QmSqWEutFyV,StepCount,Casio G-Shock,113.0,count,12/17/23 18:20,55878.0,Pritam;Shahid Mallya;Sunidhi Chauhan,"Radha (From ""Jab Harry Met Sejal"")","Radha (From ""Jab Harry Met Sejal"")",46.0,301889.0,False,0.693,0.896,7.0,-4.114,1.0,0.0682,0.31,0.0,0.195,0.854,126.995,4.0,indian
2023-12-20 21:20:00,16945,Offo,Aditi Singh Sharma,2 States,3f26GAn3yOXfoclLyN8AdD,StepCount,iPhone 4s,41.0,count,12/20/23 21:24,,,,,,,,,,,,,,,,,,,,
2023-12-20 21:50:00,218860,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,3APdIdF8H0jsxSuGOqXedS,StepCount,Casio G-Shock,4.0,count,12/20/23 21:55,,,,,,,,,,,,,,,,,,,,
2023-12-20 22:00:00,278496,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),3hoXhwP0ub9LdSJV4olDIc,StepCount,Casio G-Shock,22.0,count,12/20/23 22:09,80422.0,Shankar-Ehsaan-Loy;Shafqat Amanat Ali,My Name Is Khan (Original Motion Picture Soundtrack),Tere Naina,62.0,278546.0,False,0.522,0.74,0.0,-7.018,1.0,0.0465,0.558,0.0,0.144,0.732,92.618,4.0,pop-film
2023-12-20 22:10:00,365665,Sajdaa,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),395gJWcJQK0C3GJfHAn7f6,StepCount,iPhone 4s,8.0,count,12/20/23 22:19,80369.0,Shankar-Ehsaan-Loy;Rahat Fateh Ali Khan;Shankar Mahadevan;Richa Sharma,My Name Is Khan (Original Motion Picture Soundtrack),Sajdaa,63.0,365706.0,False,0.469,0.737,8.0,-7.274,1.0,0.0762,0.725,0.00272,0.0655,0.572,79.545,4.0,pop-film
2023-12-20 22:20:00,306836,Bol Na Halke Halke,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,0u8wprNfOdcWpUlWnfMcpP,StepCount,Casio G-Shock,77.0,count,12/20/23 22:31,80078.0,Shankar-Ehsaan-Loy;Rahat Fateh Ali Khan;Mahalakshmi Iyer;Gulzar,Jhoom Barabar Jhoom,Bol Na Halke Halke,68.0,306834.0,False,0.637,0.573,11.0,-6.69,0.0,0.0491,0.279,3.46e-06,0.0617,0.704,90.017,4.0,pop-film
2023-12-20 22:20:00,306836,Bol Na Halke Halke,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,0u8wprNfOdcWpUlWnfMcpP,StepCount,Casio G-Shock,77.0,count,12/20/23 22:31,81423.0,Shankar-Ehsaan-Loy;Rahat Fateh Ali Khan;Mahalakshmi Iyer;Gulzar,Jhoom Barabar Jhoom,Bol Na Halke Halke,68.0,306834.0,False,0.637,0.573,11.0,-6.69,0.0,0.0491,0.279,3.46e-06,0.0617,0.704,90.017,4.0,pop
2023-12-20 22:30:00,158216,Zehnaseeb,Vishal-Shekhar,Hasee Toh Phasee (Original Motion Picture Soundtrack),3xF15SqY32Mno3UUMBirhU,StepCount,Casio G-Shock,99.0,count,12/20/23 22:40,80278.0,Vishal-Shekhar;Chinmayi Sripada;Shekhar Ravjiani,Hasee Toh Phasee (Original Motion Picture Soundtrack),Zehnaseeb,63.0,217440.0,False,0.623,0.595,7.0,-6.342,1.0,0.0331,0.361,0.000136,0.353,0.418,78.029,4.0,pop-film
2023-12-20 22:40:00,1643,Uff Teri Adaa,Shankar Mahadevan,Karthik Calling Karthik,0og9wKFGgFFNQnrBe7eisG,StepCount,iPhone 4s,40.0,count,12/20/23 22:56,80123.0,Shankar Mahadevan;Alyssa Mendonsa,Karthik Calling Karthik,Uff Teri Adaa,67.0,304088.0,False,0.647,0.792,2.0,-9.815,1.0,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,4.0,pop-film
2023-12-20 22:40:00,1643,Uff Teri Adaa,Shankar Mahadevan,Karthik Calling Karthik,0og9wKFGgFFNQnrBe7eisG,StepCount,iPhone 4s,40.0,count,12/20/23 22:56,81673.0,Shankar Mahadevan;Alyssa Mendonsa,Karthik Calling Karthik,Uff Teri Adaa,67.0,304088.0,False,0.647,0.792,2.0,-9.815,1.0,0.0373,0.00536,5.82e-05,0.054,0.306,132.032,4.0,pop
2023-12-20 23:20:00,232438,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,2RgvvnMwtP0R2OkVZmFvnV,StepCount,iPhone 4s,31.0,count,12/20/23 23:27,80225.0,KK,Zindagi Do Pal Ki - K.K. All Time Hits,"Ajab Si (From ""Om Shanti Om"")",65.0,241668.0,False,0.697,0.438,8.0,-8.411,1.0,0.0289,0.399,0.0,0.293,0.58,117.955,4.0,pop-film
2023-12-21 19:30:00,590,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,7fW9J3EpVWVN1ouv0slAs0,StepCount,Casio G-Shock,251.0,count,12/21/23 19:44,80234.0,KK,Evergreen Hits Of K.K.,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",64.0,266653.0,False,0.644,0.818,6.0,-5.924,0.0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477,4.0,pop-film
2023-12-21 19:40:00,10172,Kaise Mein Kahun Tujhse Lofi Flip,SPECRO X SKETCH,Kaise Mein Kahun Tujhse Lofi Flip,3NpmGCTIPS03kRoeUUfDSq,StepCount,Casio G-Shock,448.0,count,12/21/23 19:54,,,,,,,,,,,,,,,,,,,,
2023-12-21 19:50:00,241668,Ajab Si,KK,Om Shanti Om,5FXMRdJjKq1BIX4e8Eg9mK,StepCount,Casio G-Shock,74.0,count,12/21/23 20:04,80050.0,KK,Om Shanti Om,Ajab Si,69.0,241668.0,False,0.697,0.438,8.0,-8.411,1.0,0.0289,0.397,0.0,0.293,0.58,117.954,4.0,pop-film
2023-12-21 19:50:00,241668,Ajab Si,KK,Om Shanti Om,5FXMRdJjKq1BIX4e8Eg9mK,StepCount,Casio G-Shock,74.0,count,12/21/23 20:04,81351.0,KK,Om Shanti Om,Ajab Si,69.0,241668.0,False,0.697,0.438,8.0,-8.411,1.0,0.0289,0.397,0.0,0.293,0.58,117.954,4.0,pop
2023-12-21 20:00:00,341027,Labon Ko,Pritam,Bhool Bhulaiyaa,5WncH5iZ5GFlnXm7jKEXVP,StepCount,Casio G-Shock,299.0,count,12/21/23 20:14,55103.0,Pritam;KK,Bhool Bhulaiyaa,Labon Ko,63.0,341027.0,False,0.63,0.837,9.0,-4.635,0.0,0.0387,0.329,0.00271,0.159,0.473,107.997,4.0,indian
2023-12-21 20:10:00,168140,Beete Lamhein,KK,The Train,0zQa7QXLpUZfrrsWbgDZll,StepCount,Casio G-Shock,460.0,count,12/21/23 20:24,80250.0,KK,The Train,Beete Lamhein,64.0,298271.0,False,0.257,0.583,7.0,-8.185,1.0,0.0429,0.603,0.000289,0.146,0.217,160.127,4.0,pop-film
2023-12-21 20:20:00,43270,Teri Yaadon Mein,KK,The Killer,4ZVfIGaZP93t0stmBj4FqA,StepCount,iPhone 4s,855.0,count,12/21/23 20:36,80951.0,KK;Shreya Ghoshal,The Killer,Teri Yaadon Mein,56.0,287213.0,False,0.576,0.735,11.0,-5.811,0.0,0.0352,0.0233,0.00118,0.188,0.301,105.058,4.0,pop-film
2023-12-21 20:40:00,243956,Make Some Noise For The Desi Boyz,Pritam,Desi Boyz,71s7tZo8OGlN3VXyURWLUr,StepCount,iPhone 4s,24.0,count,12/21/23 20:54,55090.0,Pritam;KK;Bob,Desi Boyz,Make Some Noise For The Desi Boyz,65.0,244067.0,False,0.692,0.954,2.0,-3.93,0.0,0.0915,0.0188,0.0,0.151,0.89,141.98,4.0,indian
2023-12-21 20:50:00,257708,Soniye,KK,Aksar,5O4AGvOVFSs5ipu3iNOuoi,StepCount,iPhone 4s,189.0,count,12/21/23 21:05,80705.0,KK;Sunidhi Chauhan,Aksar,Soniye,57.0,296720.0,False,0.615,0.76,2.0,-8.082,1.0,0.0761,0.0701,3.95e-05,0.12,0.743,171.951,4.0,pop-film
2023-12-21 21:00:00,305584,Sajde,Pritam,Khatta Meetha,4N66qcycDiFLJGjnXiKbKX,StepCount,Casio G-Shock,236.0,count,12/21/23 21:12,55128.0,Pritam;KK;Sunidhi Chauhan,Khatta Meetha,Sajde,62.0,305583.0,False,0.693,0.638,11.0,-6.715,1.0,0.0498,0.354,3.32e-06,0.0972,0.747,90.005,4.0,indian
2023-12-21 21:20:00,7825,Cheliya Cheliya,KK,Gharshanaa,0anBHV3eP4hiHsLQR5AZsm,StepCount,iPhone 4s,465.0,count,12/21/23 21:38,,,,,,,,,,,,,,,,,,,,
2023-12-21 21:30:00,86522,Sach Keh Raha Hai - LoFi Flip,KK,Lofi Chill Mix,3ftVnkTGV4APsXEPiuB2sa,StepCount,Casio G-Shock,177.0,count,12/21/23 21:46,80869.0,KK;DJ Marcelo,Lofi Chill Mix,Sach Keh Raha Hai - LoFi Flip,56.0,235004.0,False,0.65,0.479,2.0,-4.431,1.0,0.0281,0.622,0.00298,0.135,0.173,113.99,4.0,pop-film
2023-12-21 21:40:00,392141,Dilnashin Dilnashin,KK,Aashiq Banaya Aapne,6C5CjR1BTqfO5gc0YNcCrP,StepCount,Casio G-Shock,85.0,count,12/21/23 21:57,,,,,,,,,,,,,,,,,,,,
