startDate,ms_played,track_name_x,artist_name,album_name_x,track_id,value,unit,endDate,artists,album_name_y,track_name_y,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
2/5/24 21:20,298271,Beete Lamhein,KK,The Train,0zQa7QXLpUZfrrsWbgDZll,58,count/min,2/5/24 21:28,KK,The Train,Beete Lamhein,64,298271,FALSE,0.257,0.583,7,-8.185,1,0.0429,0.603,0.000289,0.146,0.217,160.127
2/5/24 21:30,15043,Uppenantha,Devi Sri Prasad,Aarya - 2 (Original Motion Picture Soundtrack),57zEYntUat0ofbFpoicN26,54,count/min,2/5/24 21:37,,,,,,,,,,,,,,,,,
2/5/24 21:40,29765,My Heart is Beating,KK,Jalsa,3ppaMjhBDxRi2kTpawOSJn,54,count/min,2/5/24 21:46,,,,,,,,,,,,,,,,,
2/5/24 21:50,328880,Such Keh Raha Hai,KK,Rehnaa Hai Terre Dil Mein,0ypgFw67lNEpoKFUxUV0tG,57.9109,count/min,2/5/24 21:56,KK,Rehnaa Hai Terre Dil Mein,Such Keh Raha Hai,60,328880,FALSE,0.797,0.306,11,-14.176,0,0.0487,0.337,0,0.169,0.519,124.003
2/5/24 22:10,210169,Soniye,KK,Aksar,5O4AGvOVFSs5ipu3iNOuoi,65,count/min,2/5/24 22:16,KK;Sunidhi Chauhan,Aksar,Soniye,57,296720,FALSE,0.615,0.76,2,-8.082,1,0.0761,0.0701,3.95E-05,0.12,0.743,171.951
2/5/24 22:20,324053,Chale Jaise Hawaien,KK,Main Hoon Na,3pRF060IEOI5XSQAvONgSt,62,count/min,2/5/24 22:29,,,,,,,,,,,,,,,,,
2/5/24 22:30,55946,Kaise Bataaoon,KK,3g (Original Motion Picture Soundtrack),69u6HoqhzzdUrWuYeDP6Go,59,count/min,2/5/24 22:39,KK;Sonal Chauhan,3g (Original Motion Picture Soundtrack),Kaise Bataaoon,57,282546,FALSE,0.68,0.499,11,-7.297,1,0.0499,0.704,8.09E-06,0.1,0.385,107.615
2/5/24 22:40,327300,Humko Pyar Hua,Pritam,Ready,4cltuh2RNH0LyZY9I8Vi08,58,count/min,2/5/24 22:46,Pritam;Tulsi Kumar;KK,Ready,Humko Pyar Hua,53,327300,FALSE,0.574,0.816,2,-5.712,1,0.0767,0.39,0,0.399,0.478,90.018
2/6/24 18:10,167728,Laapata,Sohail Sen,Ek Tha Tiger,3G2I8KB7bTWmvE1tHSlMHg,72,count/min,2/6/24 18:18,,,,,,,,,,,,,,,,,
2/6/24 18:20,74860,Tu Jo Mila,Pritam,Bajrangi Bhaijaan,7txLCGOXyDlDXTjtR1Sk4v,81,count/min,2/6/24 18:28,KK,Bajrangi Bhaijaan,Tu Jo Mila,62,242864,FALSE,0.576,0.591,0,-7.725,1,0.0332,0.795,6.85E-05,0.266,0.478,124.013
2/7/24 14:10,189250,Tu Jo Mila,Pritam,Bajrangi Bhaijaan,7txLCGOXyDlDXTjtR1Sk4v,79,count/min,2/7/24 14:18,KK,Bajrangi Bhaijaan,Tu Jo Mila,62,242864,FALSE,0.576,0.591,0,-7.725,1,0.0332,0.795,6.85E-05,0.266,0.478,124.013
2/7/24 14:20,32919,Dil Dhadakne Do,Joi Barua,Zindagi Na Milegi Dobara,46elU7IBKWf55D5sjHGqO7,82,count/min,2/7/24 14:27,Joi Barua;Suraj Jagan,Zindagi Na Milegi Dobara,Dil Dhadakne Do,61,230318,FALSE,0.778,0.599,2,-4.758,1,0.032,0.0705,0,0.59,0.949,116.951
2/7/24 14:20,32919,Dil Dhadakne Do,Joi Barua,Zindagi Na Milegi Dobara,46elU7IBKWf55D5sjHGqO7,82,count/min,2/7/24 14:27,Joi Barua;Suraj Jagan,Zindagi Na Milegi Dobara,Dil Dhadakne Do,61,230318,FALSE,0.778,0.599,2,-4.758,1,0.032,0.0705,0,0.59,0.949,116.951
2/8/24 14:20,455580,,,,,82,count/min,2/8/24 14:28,,,,,,,,,,,,,,,,,
2/8/24 15:00,103854,,,,,88,count/min,2/8/24 15:07,,,,,,,,,,,,,,,,,
2/8/24 15:10,49510,Dil Kyun Yeh Mera,KK,Kites,5nHwX7e5XHnie22nuTFgda,71,count/min,2/8/24 15:12,KK,Kites,Dil Kyun Yeh Mera,62,333200,FALSE,0.486,0.382,6,-6.183,1,0.0286,0.613,8.56E-05,0.149,0.164,125.918
2/8/24 23:20,193832,Ghodey Pe Sawaar,Amit Trivedi,Qala,7wqNKCHh87HfIOGNgfyRCk,68,count/min,2/8/24 23:28,,,,,,,,,,,,,,,,,
2/8/24 23:30,172439,Phero Na Najariya,Amit Trivedi,Qala,6bngLYnL3AbtpXd7uPAMMd,69,count/min,2/8/24 23:39,,,,,,,,,,,,,,,,,
2/8/24 23:40,32786,Udh Jaayega,Sagar Desai,Qala,4v3CXViU9zDIPbuo2aw8lS,68,count/min,2/8/24 23:46,,,,,,,,,,,,,,,,,
2/8/24 23:50,238103,Meri Jaan,Sanjay Leela Bhansali,Gangubai Kathiawadi,4iEGv5Ne6HuCkFCjzxdWQK,67,count/min,2/8/24 23:58,Neeti Mohan;Sanjay Leela Bhansali,Gangubai Kathiawadi,Meri Jaan,72,238103,FALSE,0.745,0.432,0,-8.092,0,0.0406,0.629,0,0.351,0.693,104.018
2/8/24 23:50,238103,Meri Jaan,Sanjay Leela Bhansali,Gangubai Kathiawadi,4iEGv5Ne6HuCkFCjzxdWQK,67,count/min,2/8/24 23:58,Neeti Mohan;Sanjay Leela Bhansali,Gangubai Kathiawadi,Meri Jaan,72,238103,FALSE,0.745,0.432,0,-8.092,0,0.0406,0.629,0,0.351,0.693,104.018
2/9/24 0:00,3893,Kiya Kiya,Anand Raj Anand,Welcome,0YCPCY9WhQFMFtoSpj6dhL,65,count/min,2/9/24 0:06,Anand Raj Anand;Shweta Pandit,Welcome,Kiya Kiya,63,302210,FALSE,0.703,0.867,11,-6.721,1,0.0334,0.0944,2.55E-06,0.0675,0.904,120.013
2/9/24 0:10,249660,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,6ZoCBDOB308GqUdt2AJrV2,62,count/min,2/9/24 0:19,Shafqat Amanat Ali,Ra-One,Dildaara (Stand By Me),69,249660,FALSE,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013
2/9/24 0:10,249660,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,6ZoCBDOB308GqUdt2AJrV2,62,count/min,2/9/24 0:19,Shafqat Amanat Ali,Ra-One,Dildaara (Stand By Me),69,249660,FALSE,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013
2/9/24 0:20,279120,You're My Love,Shaan,Partner,6D2ZnEZ92wUFTr38YXTCL5,63,count/min,2/9/24 0:28,,,,,,,,,,,,,,,,,
2/9/24 0:30,218836,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,3APdIdF8H0jsxSuGOqXedS,65,count/min,2/9/24 0:36,,,,,,,,,,,,,,,,,
2/9/24 0:40,286120,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,18gi2IxbZ3Ugom7wTRkohf,67,count/min,2/9/24 0:49,,,,,,,,,,,,,,,,,
2/9/24 0:50,240786,Pani Da Rang - Male Vocals,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),4kaLkst9lT3sQ5Crgxs3ic,65,count/min,2/9/24 0:56,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),Pani Da Rang - Male Vocals,68,240786,FALSE,0.441,0.618,4,-8.511,0,0.0386,0.295,6.65E-05,0.105,0.454,98.031
2/9/24 0:50,240786,Pani Da Rang - Male Vocals,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),4kaLkst9lT3sQ5Crgxs3ic,65,count/min,2/9/24 0:56,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),Pani Da Rang - Male Vocals,68,240786,FALSE,0.441,0.618,4,-8.511,0,0.0386,0.295,6.65E-05,0.105,0.454,98.031
2/9/24 1:00,4368,Tere Naina,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),3hoXhwP0ub9LdSJV4olDIc,63,count/min,2/9/24 1:08,Shankar-Ehsaan-Loy;Shafqat Amanat Ali,My Name Is Khan (Original Motion Picture Soundtrack),Tere Naina,62,278546,FALSE,0.522,0.74,0,-7.018,1,0.0465,0.558,0,0.144,0.732,92.618
2/9/24 1:10,255906,Gal Mitthi Mitthi,Amit Trivedi,Aisha (Original Motion Picture Soundtrack),4J9n7thOdqi8gxRGNyQoVC,63,count/min,2/9/24 1:17,,,,,,,,,,,,,,,,,
2/9/24 1:20,359253,Tumse Milke Dil Ka,Sonu Nigam,Main Hoon Na,1ax8ZuwRVkSdzzsIqyCNWQ,64,count/min,2/9/24 1:29,Sonu Nigam;Sabri Brothers,Main Hoon Na,Tumse Milke Dil Ka,65,359253,FALSE,0.853,0.745,9,-8.636,0,0.109,0.0642,1.87E-06,0.0274,0.882,107.985
2/9/24 1:30,206946,Dus Bahane,Shaan,Dus,1vBmaijoCBoqmwc3zs5n3s,61,count/min,2/9/24 1:36,,,,,,,,,,,,,,,,,
2/9/24 14:10,2510,Shauq,Amit Trivedi,Qala,2I0MIQhICYnKHvaxUHYH49,70,count/min,2/9/24 14:17,,,,,,,,,,,,,,,,,
2/9/24 14:20,238103,Meri Jaan,Sanjay Leela Bhansali,Gangubai Kathiawadi,4iEGv5Ne6HuCkFCjzxdWQK,69,count/min,2/9/24 14:28,Neeti Mohan;Sanjay Leela Bhansali,Gangubai Kathiawadi,Meri Jaan,72,238103,FALSE,0.745,0.432,0,-8.092,0,0.0406,0.629,0,0.351,0.693,104.018
2/9/24 14:20,238103,Meri Jaan,Sanjay Leela Bhansali,Gangubai Kathiawadi,4iEGv5Ne6HuCkFCjzxdWQK,69,count/min,2/9/24 14:28,Neeti Mohan;Sanjay Leela Bhansali,Gangubai Kathiawadi,Meri Jaan,72,238103,FALSE,0.745,0.432,0,-8.092,0,0.0406,0.629,0,0.351,0.693,104.018
2/9/24 14:30,279429,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,4r8JqkhpTb5tzSKKHnVJIJ,73,count/min,2/9/24 14:36,Mohit Chauhan;Shekhar Ravjiani;Shruti Pathak,Anjaana Anjaani,Tujhe Bhula Diya,67,279429,FALSE,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903
2/9/24 14:30,279429,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,4r8JqkhpTb5tzSKKHnVJIJ,73,count/min,2/9/24 14:36,Mohit Chauhan;Shekhar Ravjiani;Shruti Pathak,Anjaana Anjaani,Tujhe Bhula Diya,67,279429,FALSE,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903
2/9/24 14:40,249660,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,6ZoCBDOB308GqUdt2AJrV2,76,count/min,2/9/24 14:49,Shafqat Amanat Ali,Ra-One,Dildaara (Stand By Me),69,249660,FALSE,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013
2/9/24 14:40,249660,Dildaara (Stand By Me),Shafqat Amanat Ali,Ra-One,6ZoCBDOB308GqUdt2AJrV2,76,count/min,2/9/24 14:49,Shafqat Amanat Ali,Ra-One,Dildaara (Stand By Me),69,249660,FALSE,0.622,0.779,9,-5.799,1,0.037,0.102,0.000934,0.145,0.761,100.013
2/9/24 14:50,279120,You're My Love,Shaan,Partner,6D2ZnEZ92wUFTr38YXTCL5,74,count/min,2/9/24 14:52,,,,,,,,,,,,,,,,,
2/9/24 15:00,3490,Madhubala,Amit Trivedi,Songs of Love,3hcwpXiJtR7kwDrWllcH0v,74,count/min,2/9/24 15:02,Amit Trivedi,Songs of Love,Madhubala,57,243333,FALSE,0.671,0.182,0,-13.321,1,0.0293,0.983,0.0154,0.123,0.336,107.872
2/9/24 15:10,3499,Rangi Saari,Kavita Seth,Rangi Saari,3F2BSn4ayglzMwquBRHZq6,76,count/min,2/9/24 15:16,Kavita Seth;Kanishk Seth,Rangi Saari,Rangi Saari,69,214000,FALSE,0.613,0.685,10,-7.993,1,0.0419,0.212,0.0615,0.0926,0.268,139.985
2/9/24 22:40,13887,I Feel Good,Vishal Dadlani,Anjaana Anjaani,09sq0BHe85uV2ADUx1gaiA,66,count/min,2/9/24 22:47,,,,,,,,,,,,,,,,,
2/9/24 22:50,236160,Kya Karoon?,Shankar-Ehsaan-Loy,Wake Up Sid (Original Motion Picture Soundtrack),4Yp8zw7b35bheMVTp39o5O,65,count/min,2/9/24 22:56,Shankar-Ehsaan-Loy;Clinton Cerejo;Dominique Cerejo;Loy Mendonsa,Wake Up Sid (Original Motion Picture Soundtrack),Kya Karoon?,56,236160,FALSE,0.594,0.548,9,-7.588,0,0.0267,0.611,0.00146,0.117,0.374,98.014
2/9/24 23:00,321225,Tum Se Hi,Pritam,Jab We Met,7eQl3Yqv35ioqUfveKHitE,65,count/min,2/9/24 23:06,Pritam;Mohit Chauhan,Jab We Met,Tum Se Hi,74,321225,FALSE,0.609,0.538,6,-7.842,1,0.0273,0.328,0,0.125,0.608,130.015
2/9/24 23:10,241668,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,2RgvvnMwtP0R2OkVZmFvnV,63,count/min,2/9/24 23:16,KK,Zindagi Do Pal Ki - K.K. All Time Hits,"Ajab Si (From ""Om Shanti Om"")",65,241668,FALSE,0.697,0.438,8,-8.411,1,0.0289,0.399,0,0.293,0.58,117.955
2/9/24 23:20,203168,Ambarsariya,Sona Mohapatra,Fukrey,4qRcjFkFqSpLBzcbLDt7HL,68,count/min,2/9/24 23:27,Sona Mohapatra,Fukrey,Ambarsariya,67,248182,FALSE,0.649,0.458,4,-7.632,0,0.0446,0.574,0,0.113,0.748,180.071
2/9/24 23:20,203168,Ambarsariya,Sona Mohapatra,Fukrey,4qRcjFkFqSpLBzcbLDt7HL,68,count/min,2/9/24 23:27,Sona Mohapatra,Fukrey,Ambarsariya,67,248182,FALSE,0.649,0.458,4,-7.632,0,0.0446,0.574,0,0.113,0.748,180.071
2/9/24 23:30,281573,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,Rab Ne Bana Di Jodi,2LcXJP95e4HKydTZ2mYfrx,65,count/min,2/9/24 23:36,Roop Kumar Rathod,Rab Ne Bana Di Jodi (Original),Tujh Mein Rab Dikhta Hai,71,281573,FALSE,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12E-06,0.176,0.75,84.784
2/9/24 23:30,281573,Tujh Mein Rab Dikhta Hai,Salim–Sulaiman,Rab Ne Bana Di Jodi,2LcXJP95e4HKydTZ2mYfrx,65,count/min,2/9/24 23:36,Roop Kumar Rathod,Rab Ne Bana Di Jodi (Original),Tujh Mein Rab Dikhta Hai,71,281573,FALSE,0.56,0.604,8,-8.732,1,0.0866,0.315,1.12E-06,0.176,0.75,84.784
2/9/24 23:40,279429,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,4r8JqkhpTb5tzSKKHnVJIJ,62,count/min,2/9/24 23:46,Mohit Chauhan;Shekhar Ravjiani;Shruti Pathak,Anjaana Anjaani,Tujhe Bhula Diya,67,279429,FALSE,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903
2/9/24 23:40,279429,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,4r8JqkhpTb5tzSKKHnVJIJ,62,count/min,2/9/24 23:46,Mohit Chauhan;Shekhar Ravjiani;Shruti Pathak,Anjaana Anjaani,Tujhe Bhula Diya,67,279429,FALSE,0.644,0.423,11,-8.702,0,0.0324,0.464,0,0.11,0.509,131.903
2/9/24 23:50,283693,Tum Hi Ho Bandhu,Neeraj Shridhar,Cocktail (Original Motion Picture Soundtrack),7H3mfOvtPNA8YDF3EdKy0L,63,count/min,2/9/24 23:56,Neeraj Shridhar;Kavita Seth,Cocktail (Original Motion Picture Soundtrack),Tum Hi Ho Bandhu,71,283693,FALSE,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994
2/9/24 23:50,283693,Tum Hi Ho Bandhu,Neeraj Shridhar,Cocktail (Original Motion Picture Soundtrack),7H3mfOvtPNA8YDF3EdKy0L,63,count/min,2/9/24 23:56,Neeraj Shridhar;Kavita Seth,Cocktail (Original Motion Picture Soundtrack),Tum Hi Ho Bandhu,71,283693,FALSE,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994
2/9/24 23:50,283693,Tum Hi Ho Bandhu,Neeraj Shridhar,Cocktail (Original Motion Picture Soundtrack),7H3mfOvtPNA8YDF3EdKy0L,63,count/min,2/9/24 23:56,Neeraj Shridhar;Kavita Seth,Cocktail (Original Motion Picture Soundtrack),Tum Hi Ho Bandhu,71,283693,FALSE,0.715,0.89,11,-5.438,0,0.051,0.00111,0.000837,0.0297,0.891,134.994
2/10/24 0:00,240786,Pani Da Rang - Male Vocals,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),4kaLkst9lT3sQ5Crgxs3ic,61,count/min,2/10/24 0:09,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),Pani Da Rang - Male Vocals,68,240786,FALSE,0.441,0.618,4,-8.511,0,0.0386,0.295,6.65E-05,0.105,0.454,98.031
2/10/24 0:00,240786,Pani Da Rang - Male Vocals,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),4kaLkst9lT3sQ5Crgxs3ic,61,count/min,2/10/24 0:09,Ayushmann Khurrana,Vicky Donor (Original Motion Picture Soundtrack),Pani Da Rang - Male Vocals,68,240786,FALSE,0.441,0.618,4,-8.511,0,0.0386,0.295,6.65E-05,0.105,0.454,98.031
2/10/24 1:10,70258,Mitti Di Khushboo,Rochak Kohli,Mitti Di Khushboo,7tp4iYvcZksGp1u7feUrrO,61,count/min,2/10/24 1:12,Rochak Kohli;Ayushmann Khurrana,Mitti Di Khushboo,Mitti Di Khushboo,65,247222,FALSE,0.64,0.754,6,-4.873,0,0.0392,0.395,0,0.209,0.355,94.989
2/10/24 1:20,1280,Don The Theme,Shankar-Ehsaan-Loy,Don,6d7MSaXaEBSzRG39HNODNz,61,count/min,2/10/24 1:27,,,,,,,,,,,,,,,,,
2/10/24 1:30,289373,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,5Cdd8p9sxRczQX6GFC8CdH,61,count/min,2/10/24 1:37,,,,,,,,,,,,,,,,,
2/10/24 1:40,5690,Maine Payal Hai Chhankai,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,51EUKH2M1QGN50iGUlnxmU,61,count/min,2/10/24 1:46,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,Maine Payal Hai Chhankai,66,279026,FALSE,0.651,0.708,4,-12.389,1,0.0512,0.0819,0.00301,0.0782,0.734,90.037
2/10/24 1:40,5690,Maine Payal Hai Chhankai,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,51EUKH2M1QGN50iGUlnxmU,61,count/min,2/10/24 1:46,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,Maine Payal Hai Chhankai,66,279026,FALSE,0.651,0.708,4,-12.389,1,0.0512,0.0819,0.00301,0.0782,0.734,90.037
2/10/24 14:50,25350,Kuchh Khaas,Mohit Chauhan,Fashion,01npLGQTbZBIHVRcXJbLzR,75,count/min,2/10/24 14:59,,,,,,,,,,,,,,,,,
2/10/24 15:00,14194,Kaise Mujhe (Instrumental),A.R. Rahman,Ghajini,02nOZG5WrxCHEYbjjxeZQf,72,count/min,2/10/24 15:09,,,,,,,,,,,,,,,,,
2/10/24 15:10,198680,Oh Girl You're Mine .,Tarun Sagar,Housefull,4O5ERhWIhAnBelhNDHcSlA,70,count/min,2/10/24 15:19,,,,,,,,,,,,,,,,,
2/10/24 19:00,198550,Kaise Mujhe,Benny Dayal,Ghajini,53DXM0bHfB7xkqJZYlksuh,93,count/min,2/10/24 19:07,Benny Dayal;Shreya Ghoshal,Ghajini,Kaise Mujhe,60,343741,FALSE,0.59,0.414,10,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002
2/10/24 19:00,198550,Kaise Mujhe,Benny Dayal,Ghajini,53DXM0bHfB7xkqJZYlksuh,93,count/min,2/10/24 19:07,Benny Dayal;Shreya Ghoshal,Ghajini,Kaise Mujhe,60,343741,FALSE,0.59,0.414,10,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002
2/10/24 21:30,792,Ek Din Teri Raahon,Javed Ali,Naqaab - Original Motion Picture Soundtrack,6UEhNvccAc4OyEDJYB5brb,63,count/min,2/10/24 21:35,Javed Ali;Pritam,Naqaab (Original Motion Picture Soundtrack),Ek Din Teri Raahon,57,292000,FALSE,0.602,0.867,2,-4.745,0,0.114,0.229,1.05E-05,0.0806,0.698,91.993
2/10/24 21:40,2406,Kiya Kiya,Anand Raj Anand,Welcome,0YCPCY9WhQFMFtoSpj6dhL,67,count/min,2/10/24 21:48,Anand Raj Anand;Shweta Pandit,Welcome,Kiya Kiya,63,302210,FALSE,0.703,0.867,11,-6.721,1,0.0334,0.0944,2.55E-06,0.0675,0.904,120.013
2/10/24 21:50,291836,Mann Ki Lagan,Rahat Fateh Ali Khan,Paap,0s8fGVzyn6URNrUVwCE3dV,87,count/min,2/10/24 21:53,,,,,,,,,,,,,,,,,
2/10/24 22:00,268595,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,2GTasAZimpxzNgE7aXFifI,82,count/min,2/10/24 22:07,,,,,,,,,,,,,,,,,
2/10/24 23:10,5375,Roothay Huay Ho Kyun,Adnan Sami,Tera Chehra,4JnswHcipiqzJ3F11huRIt,70,count/min,2/10/24 23:17,,,,,,,,,,,,,,,,,
2/10/24 23:20,3997,Kiya Kiya,Anand Raj Anand,Welcome,0YCPCY9WhQFMFtoSpj6dhL,70,count/min,2/10/24 23:26,Anand Raj Anand;Shweta Pandit,Welcome,Kiya Kiya,63,302210,FALSE,0.703,0.867,11,-6.721,1,0.0334,0.0944,2.55E-06,0.0675,0.904,120.013
2/10/24 23:30,4206,Maine Payal Hai Chhankai,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,51EUKH2M1QGN50iGUlnxmU,71,count/min,2/10/24 23:36,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,Maine Payal Hai Chhankai,66,279026,FALSE,0.651,0.708,4,-12.389,1,0.0512,0.0819,0.00301,0.0782,0.734,90.037
2/10/24 23:30,4206,Maine Payal Hai Chhankai,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,51EUKH2M1QGN50iGUlnxmU,71,count/min,2/10/24 23:36,Falguni Pathak,Maine Payal Hai Chhankai & Other Hits,Maine Payal Hai Chhankai,66,279026,FALSE,0.651,0.708,4,-12.389,1,0.0512,0.0819,0.00301,0.0782,0.734,90.037
2/10/24 23:40,317297,Bulla Ki Jana,Rabbi Shergill,Rabbi,71EsSmCOr91bFkCWQzyCmu,72,count/min,2/10/24 23:46,,,,,,,,,,,,,,,,,
2/10/24 23:50,4557,Jhanjharia - Male Version,Abhijeet,Krishna - Original Motion Picture Soundtrack,7v6kXbTvpHbhq5LHruy0xV,70,count/min,2/10/24 23:59,Abhijeet,Krishna (Original Motion Picture Soundtrack),Jhanjharia - Male Version,58,282866,FALSE,0.73,0.878,2,-6.067,1,0.048,0.255,3.74E-06,0.0558,0.762,117.715
2/11/24 0:00,43537,Saiyyan - Trending Version,Kailash Kher,Saiyyan,3J8pAPhUxz4khqNTsas67C,72,count/min,2/11/24 0:06,,,,,,,,,,,,,,,,,
2/11/24 0:10,29829,Bebo,Alisha Chinai,Kambakkht Ishq (Original Motion Picture Soundtrack),0GNq37PiMmflUA7uCnSh3W,72,count/min,2/11/24 0:11,,,,,,,,,,,,,,,,,
2/11/24 0:20,854,"Oonchi Hai Building (From ""Judwaa"")",Anu Malik,Tan Tana Tan,7qZc5Nq0uIgdiRyUMcxWot,66,count/min,2/11/24 0:28,,,,,,,,,,,,,,,,,
2/11/24 0:30,305915,Dil Keh Reha Ha,Kunal Ganjawala,Kyon Ki - It's Fate,3FrY3M9izNqPZRWuBAqDFM,66,count/min,2/11/24 0:36,,,,,,,,,,,,,,,,,
2/11/24 0:40,1442,Pyaar Aaya,Alisha Chinai,Plan,3ixMjC2DtqNCmffEW8rSwv,64,count/min,2/11/24 0:49,,,,,,,,,,,,,,,,,
2/11/24 0:50,2070,Dhoom Dhaam,Ankit Tiwari,Action Jackson (Original Motion Picture Soundtrack),0psCx44WZkduuxQYQnabSW,63,count/min,2/11/24 0:57,,,,,,,,,,,,,,,,,
2/11/24 1:00,43862,Love At First Sight (Title Music),Anand Raj Anand,Rehnaa Hai Terre Dil Mein,61U3GdBbVKLsgtqsHUFtKu,65,count/min,2/11/24 1:06,,,,,,,,,,,,,,,,,
2/11/24 1:10,37507,Dono Hi Mohabbat Ke,Altaf Raja,Tum To Thehre Pardesi,644jX0KmSjtPv7mARfluGE,66,count/min,2/11/24 1:11,,,,,,,,,,,,,,,,,
2/11/24 1:20,58468,Shayad Yahi To Pyar Hai,Lata Mangeshkar,Lucky: No Time For Love,0Y4yEiDOL63Z8ePK3HSQvg,66,count/min,2/11/24 1:27,,,,,,,,,,,,,,,,,
2/11/24 1:30,210532,Dekha Hai Aise Bhi,Lucky Ali,Sifar,0GybyL5gY2kSLgiSwauFei,64,count/min,2/11/24 1:38,,,,,,,,,,,,,,,,,
2/11/24 1:40,2086,Mukhtasar,Wajid,Teri Meri Kahaani (Original Motion Picture Soundtrack),3cAXkqG9bj5l6SpusgiPZU,63,count/min,2/11/24 1:46,,,,,,,,,,,,,,,,,
2/12/24 14:20,145434,Kaise Mujhe,Benny Dayal,Ghajini,53DXM0bHfB7xkqJZYlksuh,71,count/min,2/12/24 14:22,Benny Dayal;Shreya Ghoshal,Ghajini,Kaise Mujhe,60,343741,FALSE,0.59,0.414,10,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002
2/12/24 14:20,145434,Kaise Mujhe,Benny Dayal,Ghajini,53DXM0bHfB7xkqJZYlksuh,71,count/min,2/12/24 14:22,Benny Dayal;Shreya Ghoshal,Ghajini,Kaise Mujhe,60,343741,FALSE,0.59,0.414,10,-12.391,1,0.0346,0.781,0.000522,0.146,0.292,82.002
2/12/24 15:10,73900,Tera Chehra,Adnan Sami,Tera Chehra,14uXhHNINQqjl2hngD21s9,73,count/min,2/12/24 15:18,Adnan Sami,Tera Chehra,Tera Chehra,62,392525,FALSE,0.646,0.562,11,-9.157,0,0.0331,0.523,0.0021,0.104,0.488,100
2/12/24 17:00,48898,Tere Bina (Chain Mujhe Ab Aaye Na),Adnan Sami,Tera Chehra,2CPGQ7WaEkOICeEw0by4ZL,73,count/min,2/12/24 17:07,,,,,,,,,,,,,,,,,
2/12/24 17:10,362194,Teri Baahoon Mein,Adnan Sami,Tera Chehra,0eqb7I8zsoY77Ha7fmaSAj,74,count/min,2/12/24 17:18,,,,,,,,,,,,,,,,,
2/12/24 19:40,284573,Jab Se Tere Naina,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),0gRNu9dVzi5aC87AI1empZ,67,count/min,2/12/24 19:47,Monty Sharma;Shaan,Saawariya (Original Motion Picture Soundtrack),Jab Se Tere Naina,65,284573,FALSE,0.599,0.653,0,-7.576,0,0.122,0.362,0,0.144,0.678,79.968
