startDate,ms_played,track_name,artist_name,album_name,url,type,sourceName,value,unit,endDate
2024-02-12 22:10:00,3050,"Halka Halka (From ""Fanney Khan"")",Sunidhi Chauhan,"Halka Halka (From ""Fanney Khan"")",spotify:track:44O26Gv1wQrlUj14PpTolM,HeartRate,Casio G-Shock,73.0,count/min,2/12/24 22:19
2024-02-12 22:30:00,93749,Sajde,Pritam,Khatta Meetha,spotify:track:4N66qcycDiFLJGjnXiKbKX,HeartRate,Casio G-Shock,71.0,count/min,2/12/24 22:36
2024-02-12 22:40:00,58687,Mujhe Peene Do,Darshan Raval,Mujhe Peene Do,spotify:track:3FbZoPzEaUBOD84l1FwFEH,HeartRate,Casio G-Shock,66.0,count/min,2/12/24 22:49
2024-02-12 22:50:00,296890,Kuchh Khaas,Mohit Chauhan,Fashion,spotify:track:01npLGQTbZBIHVRcXJbLzR,HeartRate,Casio G-Shock,67.0,count/min,2/12/24 22:53
2024-02-12 23:00:00,327300,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08,HeartRate,Casio G-Shock,65.0,count/min,2/12/24 23:04
2024-02-12 23:10:00,29534,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",Payal Dev,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",spotify:track:6vNolBIVWvfY3Z20gAG5nI,HeartRate,Casio G-Shock,59.0,count/min,2/12/24 23:17
2024-02-12 23:20:00,313933,Tujhe Sochta Hoon,Pritam,Jannat 2 (Original Motion Picture Soundtrack),spotify:track:47l2Dd3XPBLio3kjbEMyDJ,HeartRate,Casio G-Shock,66.0,count/min,2/12/24 23:28
2024-02-12 23:40:00,136607,Prem Ki Naiyya,Neeraj Shridhar,Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,spotify:track:2JDsi7S0UmtGoyVPTda0ao,HeartRate,Casio G-Shock,63.0,count/min,2/12/24 23:48
2024-02-12 23:50:00,248672,Samjhawan,Jawad Ahmad,Samjhawan,spotify:track:0rk2X5TAhraBC5aCIXK2Rq,HeartRate,Casio G-Shock,62.0,count/min,2/12/24 23:59
2024-02-13 00:00:00,2421,Dil Leke,Shaan,Wanted,spotify:track:4kUvUCtoAdrYROXqof0leG,HeartRate,Casio G-Shock,60.0,count/min,2/13/24 0:09
2024-02-13 00:10:00,285619,Zara Zara Touch Me,Monali Thakur,Race - Original Motion Picture Soundtrack,spotify:track:15BmNnMZTnPTawkFaJv1JR,HeartRate,Casio G-Shock,60.0,count/min,2/13/24 0:18
2024-02-13 00:20:00,5627,"Tere Bin (From ""Simmba"")",Rahat Fateh Ali Khan,"Tere Bin (From ""Simmba"")",spotify:track:4f5kLqyOJ5ZPnalEVMQrB2,HeartRate,Casio G-Shock,61.0,count/min,2/13/24 0:25
2024-02-13 00:30:00,257440,Chor Bazaari,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:4gqHEia13bp5EFWGitiKWx,HeartRate,Casio G-Shock,63.0,count/min,2/13/24 0:33
2024-02-13 00:40:00,247286,Pal,Javed-Mohsin,Pal,spotify:track:5G7pZ8G8NFvS1MQ9H4L7dC,HeartRate,Casio G-Shock,62.0,count/min,2/13/24 0:49
2024-02-13 00:50:00,286586,"Rishte Naate - From ""De Dana Dan""",Rahat Fateh Ali Khan,Tera Mera Saath Ho,spotify:track:6alUOXeJ3T6vi8dkN8QSbi,HeartRate,Casio G-Shock,65.0,count/min,2/13/24 0:58
2024-02-13 01:00:00,304899,"Chahun Main Ya Naa (From ""Aashiqui 2"")",Palak Muchhal,Best Of Palak Muchhal,spotify:track:7Imk0IG6S5GA5iYWkjmMW5,HeartRate,Casio G-Shock,65.0,count/min,2/13/24 1:09
2024-02-13 01:10:00,260053,Aai Paapi,Neeraj Shridhar,Kismat Konnection - Original Motion Picture Soundtrack,spotify:track:7Bw56mGeOVbBBWBSLg356s,HeartRate,Casio G-Shock,68.0,count/min,2/13/24 1:19
2024-02-13 01:20:00,178661,Ghodey Pe Sawaar,Amit Trivedi,Qala,spotify:track:7wqNKCHh87HfIOGNgfyRCk,HeartRate,Casio G-Shock,67.0,count/min,2/13/24 1:24
2024-02-13 01:30:00,21344,Udh Jaayega,Sagar Desai,Qala,spotify:track:4v3CXViU9zDIPbuo2aw8lS,HeartRate,Casio G-Shock,62.0,count/min,2/13/24 1:34
2024-02-13 01:40:00,238103,Meri Jaan,Sanjay Leela Bhansali,Gangubai Kathiawadi,spotify:track:4iEGv5Ne6HuCkFCjzxdWQK,HeartRate,Casio G-Shock,56.0,count/min,2/13/24 1:44
2024-02-13 01:50:00,252200,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,HeartRate,Casio G-Shock,58.0,count/min,2/13/24 1:59
2024-02-13 03:20:00,293000,Guzarish,Javed Ali,Ghajini,spotify:track:2MvCNH9ua0CeOgUQfZf56z,HeartRate,Casio G-Shock,57.0,count/min,2/13/24 3:24
2024-02-13 14:20:00,223373,Kiss Me Baby,Adnan Sami,Garam Masala,spotify:track:4gNGi2Mr26me7wGKd8TQSF,HeartRate,Casio G-Shock,69.0,count/min,2/13/24 14:25
2024-02-13 14:30:00,249120,Chori Chori Dil Le Gaya - Punjabi Version,Labh Janjua,Garam Masala,spotify:track:4E67g2Xp1eTpsF8HQwTbLL,HeartRate,Casio G-Shock,67.0,count/min,2/13/24 14:38
2024-02-13 14:40:00,50716,Ada - Remix Version,Sonu Nigam,Garam Masala,spotify:track:5dPiB4bS7wAzlP3FN7vh6e,HeartRate,Casio G-Shock,65.0,count/min,2/13/24 14:49
2024-02-13 14:50:00,45270,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5,HeartRate,Casio G-Shock,57.0,count/min,2/13/24 14:58
2024-02-13 15:00:00,237283,"Falak Dekhun Sonu Nigam (From ""Garam Masala"")",Sonu Nigam,Bollywood's Musical Extravaganza - Sonu Nigam & Sukhwinder Singh,spotify:track:5XfHmHJNxDl4Tsy29oLD7v,HeartRate,Casio G-Shock,64.0,count/min,2/13/24 15:03
2024-02-14 03:30:00,309648,Jhoom,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,spotify:track:3YUQ5J2KaU9GnsNTGutOlk,HeartRate,Casio G-Shock,66.0,count/min,2/14/24 3:35
2024-02-15 18:20:00,144250,"Raat Akeli Thi (From ""Merry Christmas"")",Pritam,"Raat Akeli Thi (From ""Merry Christmas"")",spotify:track:4sKISeqmcPixT0rim339VH,HeartRate,Casio G-Shock,101.0,count/min,2/15/24 18:26
2024-02-15 22:50:00,6710,Kites In The Sky,Hrithik Roshan,Kites,spotify:track:2M4D33zjE5AJZj5NX0ocge,HeartRate,Casio G-Shock,77.0,count/min,2/15/24 22:58
2024-02-15 23:00:00,77741,Tu Jaane Na,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5vGiuYFSGekGLgbxhV1rD5,HeartRate,Casio G-Shock,76.0,count/min,2/15/24 23:08
2024-02-17 00:30:00,11040,Arjan Vailly,Manan Bhardwaj,ANIMAL,spotify:track:4ApCig0GTR4IEp7Ijsyo3r,HeartRate,Casio G-Shock,66.0,count/min,2/17/24 0:34
2024-02-17 00:40:00,321549,Papa Meri Jaan,Sonu Nigam,ANIMAL,spotify:track:2zDYPNUwclRPsRgsy8ziwI,HeartRate,Casio G-Shock,73.0,count/min,2/17/24 0:46
2024-02-17 01:50:00,68754,Pehle Bhi Main,Vishal Mishra,ANIMAL,spotify:track:7yDHHVKLbvDmVw1XXhDDIO,HeartRate,Casio G-Shock,53.0,count/min,2/17/24 1:58
2024-02-17 02:00:00,107747,Saari Duniya Jalaa Denge,Jaani,ANIMAL,spotify:track:0YxKKO272sacGBJKjf6FnB,HeartRate,Casio G-Shock,55.0,count/min,2/17/24 2:08
2024-02-17 02:20:00,157440,Dil Kyun Yeh Mera,KK,Kites,spotify:track:5nHwX7e5XHnie22nuTFgda,HeartRate,Casio G-Shock,57.0,count/min,2/17/24 2:24
2024-02-17 17:50:00,640,Where's the Party Tonight,Shankar-Ehsaan-Loy,Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),spotify:track:6ECucSdJeJmSm3k1k3Vumv,HeartRate,Casio G-Shock,102.0,count/min,2/17/24 17:59
2024-02-17 18:00:00,830,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,HeartRate,Casio G-Shock,94.0,count/min,2/17/24 18:07
2024-02-17 18:10:00,107970,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO,HeartRate,Casio G-Shock,100.0,count/min,2/17/24 18:18
2024-02-17 21:20:00,864,"Abcd -Yaariyan (From ""Yaariyan"")",Benny Dayal,Yo Yo Honey Singh Is Back,spotify:track:3pIshEbdyNMF3hW1MnZB58,HeartRate,Casio G-Shock,82.0,count/min,2/17/24 21:29
2024-02-17 21:30:00,6560,Main Khiladi Tu Anari,Abhijeet,Main Khiladi Tu Anari,spotify:track:75HJYgb0KguhgWBjpx5iWH,HeartRate,Casio G-Shock,98.0,count/min,2/17/24 21:34
2024-02-17 21:40:00,831,Saawariya,Monty Sharma,Saawariya (Original Motion Picture Soundtrack),spotify:track:5T6yrJuKWnkCH2OlQsoO7z,HeartRate,Casio G-Shock,100.0,count/min,2/17/24 21:48
2024-02-17 21:50:00,243879,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,HeartRate,Casio G-Shock,74.0,count/min,2/17/24 21:58
2024-02-20 02:50:00,1570,"Ek Chumma (From ""Housefull 4"")",Sohail Sen,"Ek Chumma (From ""Housefull 4"")",spotify:track:5q6eZbatNFuToQdA7FGhj5,HeartRate,Casio G-Shock,58.0,count/min,2/20/24 2:59
2024-02-21 16:40:00,154650,Achchi Lagti Ho,Udit Narayan,Kuch Naa Kaho,spotify:track:122FCMf052psls9894JYlf,HeartRate,Casio G-Shock,74.089,count/min,2/21/24 16:49
2024-02-21 16:50:00,266296,Dil Keh Reha Ha,Kunal Ganjawala,Kyon Ki - It's Fate,spotify:track:3FrY3M9izNqPZRWuBAqDFM,HeartRate,Casio G-Shock,68.0,count/min,2/21/24 16:55
2024-02-21 17:00:00,317560,Jhalak Dikhla Ja,Himesh Reshammiya,Aksar,spotify:track:43SKg10CCeaoyr7XSKfpTR,HeartRate,Casio G-Shock,65.0,count/min,2/21/24 17:06
2024-02-21 17:10:00,354253,Dil Na Diya,Kunal Ganjawala,Krrish,spotify:track:2PaAG9RNH3HKL57LKc3GJI,HeartRate,Casio G-Shock,70.0,count/min,2/21/24 17:19
2024-02-21 17:20:00,2130,Tum Kyun Chale Jaate Ho Chill - Remix,Muppet DJ,Tum Kyun Chale Jaate Ho Chill (Remix),spotify:track:55AA2a2iVKHHbxHaJIjq3A,HeartRate,Casio G-Shock,71.0,count/min,2/21/24 17:29
2024-02-21 17:30:00,257929,Koi Kahe Kehta Rahe,Shankar Mahadevan,Dil Chahta Hai,spotify:track:5zKRKQwLVBT1WDJE7XJrnm,HeartRate,Casio G-Shock,77.0,count/min,2/21/24 17:35
2024-02-21 17:40:00,120660,Dard Karaara,Anu Malik,Dum Laga Ke Haisha,spotify:track:3VkPeb5ZIGkGkb9Uhvo0Ba,HeartRate,Casio G-Shock,84.0,count/min,2/21/24 17:47
2024-02-21 23:40:00,134820,Dard Karaara,Anu Malik,Dum Laga Ke Haisha,spotify:track:3VkPeb5ZIGkGkb9Uhvo0Ba,HeartRate,Casio G-Shock,76.0,count/min,2/21/24 23:44
2024-02-21 23:50:00,139770,O' Mama,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:5BGnQWWgXLfuVdu0XTwMfb,HeartRate,Casio G-Shock,77.0,count/min,2/21/24 23:56
2024-02-22 18:20:00,367970,O' Mama,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:5BGnQWWgXLfuVdu0XTwMfb,HeartRate,Casio G-Shock,67.0,count/min,2/22/24 18:29
2024-02-23 03:40:00,28271,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,HeartRate,Casio G-Shock,102.0,count/min,2/23/24 3:45
2024-02-23 04:50:00,73980,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,HeartRate,Casio G-Shock,119.0,count/min,2/23/24 4:59
2024-02-24 03:30:00,51690,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,HeartRate,Casio G-Shock,66.0,count/min,2/24/24 3:38
2024-02-24 20:40:00,227732,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,HeartRate,Casio G-Shock,110.0,count/min,2/24/24 20:45
2024-02-24 21:00:00,238103,Meri Jaan,Sanjay Leela Bhansali,Gangubai Kathiawadi,spotify:track:4iEGv5Ne6HuCkFCjzxdWQK,HeartRate,Casio G-Shock,111.836,count/min,2/24/24 21:07
2024-02-24 21:10:00,222133,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,HeartRate,Casio G-Shock,58.0,count/min,2/24/24 21:16
2024-02-24 21:20:00,317000,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",Abhijeet,Sensational Duets,spotify:track:4hLShJ4RCa2KhqVHD7MRDn,HeartRate,Casio G-Shock,103.0,count/min,2/24/24 21:26
2024-02-24 21:30:00,280974,"Ye Ishq Hai (From ""Jab We Met"")",Shreya Ghoshal,Best Of Shreya Ghoshal,spotify:track:1UHVj0W8BRn08AXvWcv8i6,HeartRate,Casio G-Shock,120.0,count/min,2/24/24 21:39
2024-02-24 21:40:00,207789,"Kalaastar (From ""Honey 3.0"")",Yo Yo Honey Singh,"Kalaastar (From ""Honey 3.0"")",spotify:track:1sZFDDmmBVkcHOpV6AB0Nx,HeartRate,Casio G-Shock,58.0,count/min,2/24/24 21:49
2024-02-24 21:50:00,360437,Agar Tum Mil Jao,Shreya Ghoshal,Zeher,spotify:track:23gpA0ZDwhkizbU0NMyMsW,HeartRate,Casio G-Shock,86.0,count/min,2/24/24 21:56
2024-02-24 22:00:00,133237,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO,HeartRate,Casio G-Shock,76.0,count/min,2/24/24 22:09
2024-02-24 22:10:00,3835,Gale Lag Ja - Version 1,Javed Ali,De Dana Dan,spotify:track:2yBxVCCJkfCuwhA0GR2VwA,HeartRate,Casio G-Shock,86.0,count/min,2/24/24 22:14
2024-02-24 22:20:00,259146,"Chaand Taare (From ""Yes Boss"")",Abhijeet,My Best Collection,spotify:track:5Cdd8p9sxRczQX6GFC8CdH,HeartRate,Casio G-Shock,60.0,count/min,2/24/24 22:25
2024-02-24 22:30:00,569373,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,HeartRate,Casio G-Shock,73.0,count/min,2/24/24 22:36
2024-02-24 22:40:00,103264,Chaand Baaliyan,Aditya A,Chaand Baaliyan,spotify:track:0snQrp1VaY5Pj1YIHRJpRJ,HeartRate,Casio G-Shock,101.063,count/min,2/24/24 22:49
2024-02-25 22:50:00,164866,"Beete Lamhein (From ""The Train"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:0dJacN6K3mSGLE9p7QE0lO,HeartRate,Casio G-Shock,75.0,count/min,2/25/24 22:59
2024-02-25 23:00:00,278993,Dil Ibaadat,Pritam,Tum Mile (Original Motion Picture Soundtrack),spotify:track:3Kl8p2PxVf8eAayLwTxOIm,HeartRate,Casio G-Shock,75.0,count/min,2/25/24 23:05
2024-02-26 03:20:00,1418,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS,HeartRate,Casio G-Shock,72.0,count/min,2/26/24 3:27
2024-02-26 03:30:00,52201,Haiwaan,Ashim Kemson,ANIMAL,spotify:track:3Zh2ngO9easf9Nj868G6a9,HeartRate,Casio G-Shock,66.0,count/min,2/26/24 3:39
2024-02-26 03:40:00,271872,"Piya Aaye Na (From ""Aashiqui 2"")",Tulsi Kumar,Mesmeric Voice - Tulsi Kumar,spotify:track:18gi2IxbZ3Ugom7wTRkohf,HeartRate,Casio G-Shock,65.0,count/min,2/26/24 3:49
2024-02-26 03:50:00,118980,Sawaar Loon,Monali Thakur,Lootera,spotify:track:29YePgOxuPLfU7uZKxKf6w,HeartRate,Casio G-Shock,61.0,count/min,2/26/24 3:59
2024-02-26 16:50:00,79449,Oh Girl You're Mine .,Tarun Sagar,Housefull,spotify:track:4O5ERhWIhAnBelhNDHcSlA,HeartRate,Casio G-Shock,60.0,count/min,2/26/24 16:57
2024-02-26 17:00:00,16990,Aa Jao Meri Tamanna,Javed Ali,Ajab Prem Ki Ghazab Kahani - Original Motion Picture Soundtrack,spotify:track:30IOhjcKbULQUt66nYkUvW,HeartRate,Casio G-Shock,67.0,count/min,2/26/24 17:05
2024-02-26 23:20:00,260142,Aashayein,KK,Iqbal - Original Motion Picture Soundtrack,spotify:track:0d54B7VI12WOMK8AoIWllf,HeartRate,Casio G-Shock,56.0,count/min,2/26/24 23:29
2024-02-26 23:30:00,392525,Tera Chehra,Adnan Sami,Tera Chehra,spotify:track:14uXhHNINQqjl2hngD21s9,HeartRate,Casio G-Shock,66.0,count/min,2/26/24 23:36
2024-02-26 23:40:00,294224,Is This Love,Mohit Chauhan,Kismat Konnection - Original Motion Picture Soundtrack,spotify:track:0GVPRo9LEjxjT4C4o8BGot,HeartRate,Casio G-Shock,58.0226,count/min,2/26/24 23:49
2024-02-26 23:50:00,241668,"Ajab Si (From ""Om Shanti Om"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:2RgvvnMwtP0R2OkVZmFvnV,HeartRate,Casio G-Shock,56.0,count/min,2/26/24 23:59
2024-02-27 00:00:00,177506,Dus Bahane,Shaan,Dus,spotify:track:1vBmaijoCBoqmwc3zs5n3s,HeartRate,Casio G-Shock,106.0,count/min,2/27/24 0:05
2024-02-27 00:10:00,3530,"Iktara (From ""Wake Up Sid"")",Amit Trivedi,I Love You...Forever,spotify:track:0bmp0lE3ArELHqda9PBMVG,HeartRate,Casio G-Shock,114.0,count/min,2/27/24 0:15
2024-02-27 00:50:00,253200,"Zindagi Do Pal Ki (From ""Kites"")",KK,Zindagi Do Pal Ki - K.K. All Time Hits,spotify:track:29kwMwn3NpHxNGHFAIT7yo,HeartRate,Casio G-Shock,67.0,count/min,2/27/24 0:58
2024-02-27 01:00:00,156440,Mann Mera,Gajendra Verma,Table No. 21 (Original Motion Picture Soundtrack),spotify:track:3yV2c3cYhkAwSsxAq6nRiv,HeartRate,Casio G-Shock,66.0,count/min,2/27/24 1:05
2024-02-27 01:10:00,900,Masakali 2.0,Tulsi Kumar,Masakali 2.0,spotify:track:0LtuveFgRP4lkksywmCtxV,HeartRate,Casio G-Shock,105.0,count/min,2/27/24 1:15
2024-02-27 01:20:00,242060,Dard - E - Disco,Sukhwinder Singh,Om Shanti Om,spotify:track:2GTasAZimpxzNgE7aXFifI,HeartRate,Casio G-Shock,93.0,count/min,2/27/24 1:25
2024-02-27 23:10:00,61390,Rang Lageya,Mohit Chauhan,Rang Lageya,spotify:track:7mSzDKajY2wUtstQSLdzMK,HeartRate,Casio G-Shock,79.0,count/min,2/27/24 23:15
2024-02-27 23:20:00,1860,Arjan Vailly,Manan Bhardwaj,ANIMAL,spotify:track:4ApCig0GTR4IEp7Ijsyo3r,HeartRate,Casio G-Shock,61.0,count/min,2/27/24 23:26
2024-02-27 23:30:00,0,Phir Se Ud Chala,Mohit Chauhan,Rockstar,spotify:track:1kcV2LJxt5v0s2cEGtEJ5i,HeartRate,Casio G-Shock,63.0,count/min,2/27/24 23:39
2024-02-28 20:40:00,127402,Rock On!!,Farhan Akhtar,Rock On,spotify:track:6fABlNfAOylt7ZxfX8K1XL,HeartRate,Casio G-Shock,113.0,count/min,2/28/24 20:40
2024-02-28 20:50:00,108441,Jhoom,Shankar-Ehsaan-Loy,Jhoom Barabar Jhoom,spotify:track:3YUQ5J2KaU9GnsNTGutOlk,HeartRate,Casio G-Shock,110.0,count/min,2/28/24 20:59
2024-02-28 21:00:00,2513,Woh Ladki Hai Kahan,Shaan,Dil Chahta Hai,spotify:track:2tO0QPdCA0jgDBshTuYYkc,HeartRate,Casio G-Shock,112.0,count/min,2/28/24 21:09
2024-02-28 21:10:00,22709,O Meri Jaan,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:6qMB7GsJd7L8sqEvQGWQl6,HeartRate,Casio G-Shock,92.0,count/min,2/28/24 21:18
2024-02-28 21:20:00,323053,Dil Dil Nazar,Shaan,Maine Pyaar Kyun Kiya,spotify:track:1ZpsPt7Ayxhd35QXHdLGEY,HeartRate,Casio G-Shock,107.571,count/min,2/28/24 21:29
2024-02-28 21:30:00,333093,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3hCUkos0NxuSFl73oOHJzb,HeartRate,Casio G-Shock,110.0,count/min,2/28/24 21:38
2024-02-28 21:40:00,254108,Channa Vey,Kunal Ganjawala,Channa Vey,spotify:track:3At4t5vZ0lDuNWLBPEk6Ck,HeartRate,Casio G-Shock,93.0,count/min,2/28/24 21:48
2024-02-28 21:50:00,316360,Tauba Tumhare Ishare,Abhijeet,Chalte Chalte,spotify:track:6kzj1MWS5tFsoOZUz4c8Hc,HeartRate,Casio G-Shock,74.0,count/min,2/28/24 21:50
2024-02-28 22:10:00,233717,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",KK,"Dhoop Paani Bahne De (From ""Sherdil - The Pilibhit Saga"")",spotify:track:2bEECW5mtoD1Glxip0hpB5,HeartRate,Casio G-Shock,101.09,count/min,2/28/24 22:18
2024-02-28 22:20:00,7387,Meethi Boliyaan,Amit Trivedi,Celebrate Kai Po Che (Original Motion Picture Soundtrack),spotify:track:5stDfeX6w6k3lGySCjG5Ht,HeartRate,Casio G-Shock,90.0,count/min,2/28/24 22:27
2024-02-28 22:30:00,282546,Kaise Bataaoon,KK,3g (Original Motion Picture Soundtrack),spotify:track:69u6HoqhzzdUrWuYeDP6Go,HeartRate,Casio G-Shock,88.0,count/min,2/28/24 22:34
2024-02-29 01:50:00,272230,Mere Bina - Unplugged,Pritam,Crook (Original Motion Picture Soundtrack),spotify:track:4QLwmCTHxaLLLJoOFfz4f8,HeartRate,Casio G-Shock,55.0,count/min,2/29/24 1:58
2024-02-29 02:00:00,101010,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,HeartRate,Casio G-Shock,55.0,count/min,2/29/24 2:05
2024-02-29 04:50:00,121122,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,HeartRate,Casio G-Shock,97.0,count/min,2/29/24 4:56
2024-02-29 05:00:00,118830,Tum Hi Ho Bandhu,Neeraj Shridhar,Cocktail (Original Motion Picture Soundtrack),spotify:track:7H3mfOvtPNA8YDF3EdKy0L,HeartRate,Casio G-Shock,106.0,count/min,2/29/24 5:05
2024-02-29 16:50:00,19003,Tujh Mein Rab Dikhta Hai - LoFi Mix,Salim–Sulaiman,Tujh Mein Rab Dikhta Hai - LoFi Mix,spotify:track:3vYk2VXjV8WFqadqzp1gtF,HeartRate,Casio G-Shock,42.0,count/min,2/29/24 16:55
2024-02-29 17:10:00,900,Rock On!!,Farhan Akhtar,Rock On,spotify:track:6fABlNfAOylt7ZxfX8K1XL,HeartRate,Casio G-Shock,65.0,count/min,2/29/24 17:17
2024-02-29 17:20:00,30311,Halka Halka Suroor,Arsh Mohammed,Halka Halka Suroor,spotify:track:6NPkq2zm37C2QK8KFFCIfS,HeartRate,Casio G-Shock,68.0,count/min,2/29/24 17:25
2024-02-29 17:30:00,9643,Twist,Neeraj Shridhar,Love Aaj Kal (Original Motion Picture Soundtrack),spotify:track:7gl8XJ8EmiObfSFppTATt6,HeartRate,Casio G-Shock,80.0,count/min,2/29/24 17:34
2024-03-01 18:30:00,20820,Tujhko Jo Paaya,Pritam,Crook (Original Motion Picture Soundtrack),spotify:track:62kyw2ux2p0CZ7pKWtM6QO,HeartRate,Casio G-Shock,81.0,count/min,3/1/24 18:38
2024-03-01 18:40:00,27297,Tum Bhi Ho Wahi,Vishal Dadlani,Kites,spotify:track:0G4CQZIR5myNS3kAU13o7v,HeartRate,Casio G-Shock,63.0,count/min,3/1/24 18:48
2024-03-01 19:40:00,183087,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ,HeartRate,Casio G-Shock,62.0,count/min,3/1/24 19:46
2024-03-01 19:50:00,254989,Hey Ya !,Clinton Cerejo,Karthik Calling Karthik,spotify:track:1qTh7hzjd361hjuzeaMFWK,HeartRate,Casio G-Shock,72.0,count/min,3/1/24 19:56
2024-03-01 20:00:00,285108,I Am In Love,Pritam,Once Upon A Time In Mumbaai,spotify:track:3FS3ItpUATpALLi90uvkde,HeartRate,Casio G-Shock,57.0,count/min,3/1/24 20:07
2024-03-01 20:20:00,222133,Party On My Mind,Pritam,Race 2,spotify:track:5Rn1DPzSzUktbhuNDDJocS,HeartRate,Casio G-Shock,82.0,count/min,3/1/24 20:25
2024-03-01 21:10:00,304899,"Chahun Main Ya Naa (From ""Aashiqui 2"")",Palak Muchhal,Best Of Palak Muchhal,spotify:track:7Imk0IG6S5GA5iYWkjmMW5,HeartRate,Casio G-Shock,80.0,count/min,3/1/24 21:18
2024-03-01 21:20:00,15903,Tujhko Jo Paaya,Pritam,Crook (Original Motion Picture Soundtrack),spotify:track:62kyw2ux2p0CZ7pKWtM6QO,HeartRate,Casio G-Shock,79.0,count/min,3/1/24 21:29
2024-03-01 21:30:00,334053,Bhage Re Mann,Sunidhi Chauhan,Chameli,spotify:track:2RktkeigsgvhuRNQl0ioGS,HeartRate,Casio G-Shock,86.0,count/min,3/1/24 21:39
2024-03-01 21:40:00,3434,Lagan Laagi Re,Amit Trivedi,Songs of Love,spotify:track:3bM0sCyyhglscs8EvsBZ36,HeartRate,Casio G-Shock,101.849,count/min,3/1/24 21:49
2024-03-01 21:50:00,22463,Samjhawan - Lofi Flip,KSW,Samjhawan,spotify:track:1KPAtV3E11Y3pbnzUOtO0d,HeartRate,Casio G-Shock,100.0,count/min,3/1/24 21:54
2024-03-01 22:00:00,42762,Hasi - Female Version,Ami Mishra,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),spotify:track:1cmZbGkCEVVAck2MsWpPYQ,HeartRate,Casio G-Shock,71.0,count/min,3/1/24 22:08
2024-03-01 22:10:00,329851,"Phir Mohabbat (From ""Murder 2"")",Mohammed Irfan,Ultimate Love Songs - Arijit Singh,spotify:track:4RCd3Gdtt3dNedof64hqRD,HeartRate,Casio G-Shock,68.0,count/min,3/1/24 22:18
2024-03-01 22:20:00,285686,Abhi Kuch Dino Se,Pritam,Dil Toh Baccha Hai Ji,spotify:track:1QufGJee7k9v4Cfp2NxXbv,HeartRate,Casio G-Shock,82.0,count/min,3/1/24 22:27
