video_id,category,score,timestamp,sentiment
515,mental health experiences,0.33329805731773376,"Feb 9, 2025, 6:13:31 AM PST",NEGATIVE
516,self-improvement and personal growth,0.9056634306907654,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,motivation and mental strength,0.8817657828330994,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,mindfulness and mental wellness,0.8344780802726746,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,mental health experiences,0.7018241882324219,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,mental health education,0.6021646857261658,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,self-care practices,0.599133312702179,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,addiction awareness and recovery,0.5775220394134521,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,emotional health discussion,0.44765225052833557,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,therapy and mental health support,0.4374912679195404,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,trauma awareness and healing,0.4099639356136322,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
516,social anxiety and relationships,0.3207874894142151,"Feb 9, 2025, 6:13:28 AM PST",POSITIVE
518,self-improvement and personal growth,0.8662787675857544,"Feb 9, 2025, 6:13:00 AM PST",POSITIVE
518,self-care practices,0.7341747879981995,"Feb 9, 2025, 6:13:00 AM PST",POSITIVE
518,motivation and mental strength,0.6856677532196045,"Feb 9, 2025, 6:13:00 AM PST",POSITIVE
518,mindfulness and mental wellness,0.5156815052032471,"Feb 9, 2025, 6:13:00 AM PST",POSITIVE
518,mental health experiences,0.30942294001579285,"Feb 9, 2025, 6:13:00 AM PST",POSITIVE
519,self-improvement and personal growth,0.760627269744873,"Feb 9, 2025, 6:12:20 AM PST",POSITIVE
519,motivation and mental strength,0.5161807537078857,"Feb 9, 2025, 6:12:20 AM PST",POSITIVE
519,work-life balance and burnout,0.3135182559490204,"Feb 9, 2025, 6:12:20 AM PST",POSITIVE
520,mental health experiences,0.8942359089851379,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,self-improvement and personal growth,0.7834048271179199,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,emotional health discussion,0.7041422128677368,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,addiction awareness and recovery,0.6783421635627747,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,mental health education,0.6737986207008362,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,trauma awareness and healing,0.5936857461929321,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,anxiety and stress management,0.5844472050666809,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,self-care practices,0.5330186486244202,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,mindfulness and mental wellness,0.4995836317539215,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,motivation and mental strength,0.4315517842769623,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,social anxiety and relationships,0.4087858200073242,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
520,depression and emotional support,0.3079163134098053,"Feb 9, 2025, 6:12:19 AM PST",NEGATIVE
521,motivation and mental strength,0.9302628636360168,"Feb 9, 2025, 6:12:18 AM PST",NEGATIVE
522,motivation and mental strength,0.7290369868278503,"Feb 9, 2025, 6:12:16 AM PST",NEGATIVE
522,mental health experiences,0.4593738317489624,"Feb 9, 2025, 6:12:16 AM PST",NEGATIVE
522,self-improvement and personal growth,0.36415916681289673,"Feb 9, 2025, 6:12:16 AM PST",NEGATIVE
523,motivation and mental strength,0.5839159488677979,"Feb 9, 2025, 6:12:15 AM PST",NEGATIVE
523,self-improvement and personal growth,0.4955906569957733,"Feb 9, 2025, 6:12:15 AM PST",NEGATIVE
523,mental health experiences,0.434297651052475,"Feb 9, 2025, 6:12:15 AM PST",NEGATIVE
524,self-improvement and personal growth,0.8984773755073547,"Feb 9, 2025, 6:12:12 AM PST",NEGATIVE
524,motivation and mental strength,0.8677154183387756,"Feb 9, 2025, 6:12:12 AM PST",NEGATIVE
524,mental health experiences,0.8155848979949951,"Feb 9, 2025, 6:12:12 AM PST",NEGATIVE
524,addiction awareness and recovery,0.6228590607643127,"Feb 9, 2025, 6:12:12 AM PST",NEGATIVE
524,mindfulness and mental wellness,0.5752560496330261,"Feb 9, 2025, 6:12:12 AM PST",NEGATIVE
524,emotional health discussion,0.45960208773612976,"Feb 9, 2025, 6:12:12 AM PST",NEGATIVE
524,social anxiety and relationships,0.4187491834163666,"Feb 9, 2025, 6:12:12 AM PST",NEGATIVE
524,self-care practices,0.41123446822166443,"Feb 9, 2025, 6:12:12 AM PST",NEGATIVE
525,motivation and mental strength,0.9468962550163269,"Feb 9, 2025, 6:11:56 AM PST",NEGATIVE
525,self-improvement and personal growth,0.9055732488632202,"Feb 9, 2025, 6:11:56 AM PST",NEGATIVE
525,mental health experiences,0.9036941528320312,"Feb 9, 2025, 6:11:56 AM PST",NEGATIVE
525,mindfulness and mental wellness,0.8754051923751831,"Feb 9, 2025, 6:11:56 AM PST",NEGATIVE
525,addiction awareness and recovery,0.3366701006889343,"Feb 9, 2025, 6:11:56 AM PST",NEGATIVE
526,mental health experiences,0.32696259021759033,"Feb 9, 2025, 6:11:54 AM PST",NEGATIVE
527,motivation and mental strength,0.811775267124176,"Feb 9, 2025, 6:11:52 AM PST",NEGATIVE
527,addiction awareness and recovery,0.6320044994354248,"Feb 9, 2025, 6:11:52 AM PST",NEGATIVE
527,self-improvement and personal growth,0.615716814994812,"Feb 9, 2025, 6:11:52 AM PST",NEGATIVE
527,mental health experiences,0.5761644840240479,"Feb 9, 2025, 6:11:52 AM PST",NEGATIVE
527,mindfulness and mental wellness,0.35982298851013184,"Feb 9, 2025, 6:11:52 AM PST",NEGATIVE
528,motivation and mental strength,0.9756140112876892,"Feb 9, 2025, 6:11:50 AM PST",POSITIVE
528,self-improvement and personal growth,0.9009936451911926,"Feb 9, 2025, 6:11:50 AM PST",POSITIVE
528,mental health experiences,0.45827749371528625,"Feb 9, 2025, 6:11:50 AM PST",POSITIVE
529,motivation and mental strength,0.9288524389266968,"Feb 9, 2025, 6:11:49 AM PST",NEGATIVE
529,self-improvement and personal growth,0.8822291493415833,"Feb 9, 2025, 6:11:49 AM PST",NEGATIVE
529,addiction awareness and recovery,0.8718376755714417,"Feb 9, 2025, 6:11:49 AM PST",NEGATIVE
529,mental health experiences,0.7424644231796265,"Feb 9, 2025, 6:11:49 AM PST",NEGATIVE
529,mindfulness and mental wellness,0.7402083277702332,"Feb 9, 2025, 6:11:49 AM PST",NEGATIVE
530,motivation and mental strength,0.7525582909584045,"Feb 9, 2025, 6:11:38 AM PST",NEGATIVE
530,mindfulness and mental wellness,0.5892497897148132,"Feb 9, 2025, 6:11:38 AM PST",NEGATIVE
530,self-improvement and personal growth,0.5312137007713318,"Feb 9, 2025, 6:11:38 AM PST",NEGATIVE
530,mental health experiences,0.4532407820224762,"Feb 9, 2025, 6:11:38 AM PST",NEGATIVE
531,motivation and mental strength,0.9775822758674622,"Feb 9, 2025, 6:10:46 AM PST",NEGATIVE
531,addiction awareness and recovery,0.9545390605926514,"Feb 9, 2025, 6:10:46 AM PST",NEGATIVE
531,self-improvement and personal growth,0.852817714214325,"Feb 9, 2025, 6:10:46 AM PST",NEGATIVE
531,mental health experiences,0.8029524683952332,"Feb 9, 2025, 6:10:46 AM PST",NEGATIVE
531,mindfulness and mental wellness,0.3528684973716736,"Feb 9, 2025, 6:10:46 AM PST",NEGATIVE
532,motivation and mental strength,0.63982754945755,"Feb 9, 2025, 6:10:09 AM PST",NEGATIVE
532,self-improvement and personal growth,0.5610633492469788,"Feb 9, 2025, 6:10:09 AM PST",NEGATIVE
532,mental health experiences,0.4070665240287781,"Feb 9, 2025, 6:10:09 AM PST",NEGATIVE
533,motivation and mental strength,0.6229578852653503,"Feb 9, 2025, 6:10:09 AM PST",NEGATIVE
533,mental health experiences,0.4578489363193512,"Feb 9, 2025, 6:10:09 AM PST",NEGATIVE
533,self-improvement and personal growth,0.36036354303359985,"Feb 9, 2025, 6:10:09 AM PST",NEGATIVE
534,mental health experiences,0.9064646363258362,"Feb 9, 2025, 6:08:25 AM PST",NEGATIVE
534,motivation and mental strength,0.8920755982398987,"Feb 9, 2025, 6:08:25 AM PST",NEGATIVE
534,self-improvement and personal growth,0.8306784629821777,"Feb 9, 2025, 6:08:25 AM PST",NEGATIVE
534,mindfulness and mental wellness,0.5487539768218994,"Feb 9, 2025, 6:08:25 AM PST",NEGATIVE
534,addiction awareness and recovery,0.4114323556423187,"Feb 9, 2025, 6:08:25 AM PST",NEGATIVE
535,motivation and mental strength,0.5273653268814087,"Feb 9, 2025, 6:07:55 AM PST",NEGATIVE
535,self-improvement and personal growth,0.5078825354576111,"Feb 9, 2025, 6:07:55 AM PST",NEGATIVE
535,mental health experiences,0.47995293140411377,"Feb 9, 2025, 6:07:55 AM PST",NEGATIVE
535,mindfulness and mental wellness,0.3276122510433197,"Feb 9, 2025, 6:07:55 AM PST",NEGATIVE
535,addiction awareness and recovery,0.3141723573207855,"Feb 9, 2025, 6:07:55 AM PST",NEGATIVE
537,mental health experiences,0.8838760256767273,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,motivation and mental strength,0.8452867269515991,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,self-improvement and personal growth,0.8420667052268982,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,emotional health discussion,0.8060809969902039,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,work-life balance and burnout,0.7788472175598145,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,mental health education,0.7597039341926575,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,self-care practices,0.6595298051834106,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,social anxiety and relationships,0.5906946659088135,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,mindfulness and mental wellness,0.5598538517951965,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,therapy and mental health support,0.5592416524887085,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,depression and emotional support,0.5189759731292725,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,anxiety and stress management,0.4826190173625946,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,addiction awareness and recovery,0.4697992205619812,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
537,sleep and mental wellness,0.37211304903030396,"Feb 9, 2025, 6:04:24 AM PST",NEGATIVE
538,motivation and mental strength,0.5623815059661865,"Feb 9, 2025, 6:03:56 AM PST",NEGATIVE
538,self-improvement and personal growth,0.3091934025287628,"Feb 9, 2025, 6:03:56 AM PST",NEGATIVE
539,self-improvement and personal growth,0.9934818148612976,"Feb 9, 2025, 4:49:18 AM PST",NEGATIVE
539,self-care practices,0.7489328384399414,"Feb 9, 2025, 4:49:18 AM PST",NEGATIVE
539,motivation and mental strength,0.6709288358688354,"Feb 9, 2025, 4:49:18 AM PST",NEGATIVE
539,mental health experiences,0.6383925676345825,"Feb 9, 2025, 4:49:18 AM PST",NEGATIVE
539,mental health education,0.5852898955345154,"Feb 9, 2025, 4:49:18 AM PST",NEGATIVE
539,mindfulness and mental wellness,0.5775918364524841,"Feb 9, 2025, 4:49:18 AM PST",NEGATIVE
540,self-improvement and personal growth,0.9530178308486938,"Feb 9, 2025, 1:58:04 AM PST",POSITIVE
540,motivation and mental strength,0.9213688373565674,"Feb 9, 2025, 1:58:04 AM PST",POSITIVE
540,addiction awareness and recovery,0.9161674976348877,"Feb 9, 2025, 1:58:04 AM PST",POSITIVE
540,self-care practices,0.8446304202079773,"Feb 9, 2025, 1:58:04 AM PST",POSITIVE
540,mental health experiences,0.5979538559913635,"Feb 9, 2025, 1:58:04 AM PST",POSITIVE
540,mindfulness and mental wellness,0.3836466670036316,"Feb 9, 2025, 1:58:04 AM PST",POSITIVE
541,self-improvement and personal growth,0.7175169587135315,Marc Lou,POSITIVE
541,motivation and mental strength,0.5877120494842529,Marc Lou,POSITIVE
541,mindfulness and mental wellness,0.4551040232181549,Marc Lou,POSITIVE
541,self-care practices,0.3725433051586151,Marc Lou,POSITIVE
541,addiction awareness and recovery,0.3668617606163025,Marc Lou,POSITIVE
542,self-improvement and personal growth,0.44533729553222656,"Feb 8, 2025, 8:35:04 PM PST",NEGATIVE
543,self-improvement and personal growth,0.9129207730293274,"Feb 8, 2025, 8:34:28 PM PST",NEGATIVE
543,self-care practices,0.7775975465774536,"Feb 8, 2025, 8:34:28 PM PST",NEGATIVE
544,self-improvement and personal growth,0.6223173141479492,"Feb 8, 2025, 8:25:59 PM PST",NEGATIVE
545,self-improvement and personal growth,0.5067044496536255,"Feb 8, 2025, 8:25:58 PM PST",NEGATIVE
546,mental health experiences,0.8318549990653992,"Feb 8, 2025, 8:22:29 PM PST",POSITIVE
546,self-improvement and personal growth,0.5985947847366333,"Feb 8, 2025, 8:22:29 PM PST",POSITIVE
546,emotional health discussion,0.47198933362960815,"Feb 8, 2025, 8:22:29 PM PST",POSITIVE
547,motivation and mental strength,0.3355691432952881,"Feb 8, 2025, 8:22:13 PM PST",NEGATIVE
548,self-improvement and personal growth,0.980310320854187,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,motivation and mental strength,0.9581175446510315,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,mental health experiences,0.893976092338562,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,mindfulness and mental wellness,0.8463094234466553,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,emotional health discussion,0.762958288192749,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,self-care practices,0.7279547452926636,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,work-life balance and burnout,0.5498828291893005,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,mental health education,0.5496470332145691,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,addiction awareness and recovery,0.5464205145835876,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,anxiety and stress management,0.45524027943611145,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,social anxiety and relationships,0.4234181046485901,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,therapy and mental health support,0.3996071517467499,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
548,trauma awareness and healing,0.3291763663291931,"Feb 8, 2025, 8:22:11 PM PST",POSITIVE
549,self-improvement and personal growth,0.3436473309993744,"Feb 8, 2025, 8:19:46 PM PST",NEGATIVE
550,self-improvement and personal growth,0.8658480048179626,"Feb 8, 2025, 8:19:15 PM PST",NEGATIVE
550,motivation and mental strength,0.7793325781822205,"Feb 8, 2025, 8:19:15 PM PST",NEGATIVE
550,addiction awareness and recovery,0.6387288570404053,"Feb 8, 2025, 8:19:15 PM PST",NEGATIVE
550,mental health experiences,0.5817549228668213,"Feb 8, 2025, 8:19:15 PM PST",NEGATIVE
550,trauma awareness and healing,0.3741597533226013,"Feb 8, 2025, 8:19:15 PM PST",NEGATIVE
551,self-improvement and personal growth,0.7634837031364441,"Feb 8, 2025, 8:18:57 PM PST",NEGATIVE
551,emotional health discussion,0.6762878894805908,"Feb 8, 2025, 8:18:57 PM PST",NEGATIVE
551,self-care practices,0.5716003775596619,"Feb 8, 2025, 8:18:57 PM PST",NEGATIVE
551,mental health experiences,0.4763753414154053,"Feb 8, 2025, 8:18:57 PM PST",NEGATIVE
551,motivation and mental strength,0.42356744408607483,"Feb 8, 2025, 8:18:57 PM PST",NEGATIVE
552,motivation and mental strength,0.522308886051178,"Feb 8, 2025, 8:18:36 PM PST",NEGATIVE
552,self-improvement and personal growth,0.39199966192245483,"Feb 8, 2025, 8:18:36 PM PST",NEGATIVE
553,self-improvement and personal growth,0.912225604057312,"Feb 8, 2025, 8:17:40 PM PST",POSITIVE
553,motivation and mental strength,0.8708252310752869,"Feb 8, 2025, 8:17:40 PM PST",POSITIVE
553,addiction awareness and recovery,0.3825626075267792,"Feb 8, 2025, 8:17:40 PM PST",POSITIVE
553,mental health experiences,0.3367362320423126,"Feb 8, 2025, 8:17:40 PM PST",POSITIVE
553,self-care practices,0.3093099594116211,"Feb 8, 2025, 8:17:40 PM PST",POSITIVE
554,motivation and mental strength,0.7322919964790344,"Feb 8, 2025, 8:17:37 PM PST",POSITIVE
554,self-improvement and personal growth,0.6916837692260742,"Feb 8, 2025, 8:17:37 PM PST",POSITIVE
555,motivation and mental strength,0.7519686222076416,"Feb 8, 2025, 8:17:10 PM PST",NEGATIVE
555,self-improvement and personal growth,0.6408496499061584,"Feb 8, 2025, 8:17:10 PM PST",NEGATIVE
556,motivation and mental strength,0.738460898399353,"Feb 8, 2025, 8:16:11 PM PST",NEGATIVE
556,mental health experiences,0.3603023588657379,"Feb 8, 2025, 8:16:11 PM PST",NEGATIVE
557,mental health experiences,0.9226401448249817,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,motivation and mental strength,0.9115041494369507,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,self-improvement and personal growth,0.8900378942489624,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,addiction awareness and recovery,0.7622554898262024,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,trauma awareness and healing,0.6738710403442383,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,emotional health discussion,0.6156696677207947,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,self-care practices,0.5928653478622437,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,work-life balance and burnout,0.569709300994873,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,mental health education,0.4818630516529083,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,depression and emotional support,0.3920205533504486,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,anxiety and stress management,0.37811508774757385,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
557,therapy and mental health support,0.37586790323257446,"Feb 8, 2025, 8:15:50 PM PST",NEGATIVE
558,self-improvement and personal growth,0.7309616804122925,"Feb 8, 2025, 8:14:44 PM PST",NEGATIVE
558,motivation and mental strength,0.5997331738471985,"Feb 8, 2025, 8:14:44 PM PST",NEGATIVE
558,mental health experiences,0.5140477418899536,"Feb 8, 2025, 8:14:44 PM PST",NEGATIVE
559,motivation and mental strength,0.9087604880332947,"Feb 8, 2025, 8:14:42 PM PST",NEGATIVE
559,self-improvement and personal growth,0.3023624122142792,"Feb 8, 2025, 8:14:42 PM PST",NEGATIVE
560,mindfulness and mental wellness,0.5857986807823181,"Feb 8, 2025, 8:14:21 PM PST",POSITIVE
560,motivation and mental strength,0.5840307474136353,"Feb 8, 2025, 8:14:21 PM PST",POSITIVE
560,self-improvement and personal growth,0.5811185836791992,"Feb 8, 2025, 8:14:21 PM PST",POSITIVE
561,self-improvement and personal growth,0.8830098509788513,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,motivation and mental strength,0.7956891059875488,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,social anxiety and relationships,0.6961008310317993,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,mental health experiences,0.6382297277450562,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,addiction awareness and recovery,0.5626428127288818,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,self-care practices,0.502321183681488,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,mindfulness and mental wellness,0.49488765001296997,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,mental health education,0.4901983439922333,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,emotional health discussion,0.394665002822876,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,therapy and mental health support,0.32421010732650757,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
561,trauma awareness and healing,0.3054541051387787,"Feb 8, 2025, 8:13:16 PM PST",NEGATIVE
562,motivation and mental strength,0.9545412063598633,"Feb 8, 2025, 8:12:14 PM PST",POSITIVE
562,self-improvement and personal growth,0.8949229717254639,"Feb 8, 2025, 8:12:14 PM PST",POSITIVE
562,mindfulness and mental wellness,0.7689613699913025,"Feb 8, 2025, 8:12:14 PM PST",POSITIVE
562,self-care practices,0.6160837411880493,"Feb 8, 2025, 8:12:14 PM PST",POSITIVE
562,mental health experiences,0.5499829649925232,"Feb 8, 2025, 8:12:14 PM PST",POSITIVE
562,addiction awareness and recovery,0.4161876440048218,"Feb 8, 2025, 8:12:14 PM PST",POSITIVE
562,trauma awareness and healing,0.3774811625480652,"Feb 8, 2025, 8:12:14 PM PST",POSITIVE
563,self-improvement and personal growth,0.7318622469902039,"Feb 8, 2025, 8:11:42 PM PST",NEGATIVE
563,motivation and mental strength,0.6607532501220703,"Feb 8, 2025, 8:11:42 PM PST",NEGATIVE
563,mental health experiences,0.368646502494812,"Feb 8, 2025, 8:11:42 PM PST",NEGATIVE
564,motivation and mental strength,0.8500974774360657,"Feb 8, 2025, 8:11:22 PM PST",POSITIVE
564,self-improvement and personal growth,0.7140805125236511,"Feb 8, 2025, 8:11:22 PM PST",POSITIVE
564,mental health experiences,0.4680781960487366,"Feb 8, 2025, 8:11:22 PM PST",POSITIVE
566,self-care practices,0.7544024586677551,Get your Sephora card from my byo 🎀,NEGATIVE
566,self-improvement and personal growth,0.705610990524292,Get your Sephora card from my byo 🎀,NEGATIVE
566,motivation and mental strength,0.5550017356872559,Get your Sephora card from my byo 🎀,NEGATIVE
566,mindfulness and mental wellness,0.4778250455856323,Get your Sephora card from my byo 🎀,NEGATIVE
566,mental health experiences,0.38457751274108887,Get your Sephora card from my byo 🎀,NEGATIVE
567,self-improvement and personal growth,0.8921629786491394,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,motivation and mental strength,0.8293316960334778,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,mental health experiences,0.7440077662467957,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,mindfulness and mental wellness,0.6649463772773743,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,addiction awareness and recovery,0.6360177397727966,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,self-care practices,0.5570129752159119,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,emotional health discussion,0.5478141903877258,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,therapy and mental health support,0.5166336894035339,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,mental health education,0.4874922037124634,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,trauma awareness and healing,0.39311641454696655,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,work-life balance and burnout,0.36832839250564575,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
567,anxiety and stress management,0.3630373775959015,"Feb 8, 2025, 8:10:29 PM PST",POSITIVE
568,motivation and mental strength,0.5241008996963501,"Feb 8, 2025, 8:09:19 PM PST",NEGATIVE
568,self-improvement and personal growth,0.4858039915561676,"Feb 8, 2025, 8:09:19 PM PST",NEGATIVE
568,mental health experiences,0.4552973508834839,"Feb 8, 2025, 8:09:19 PM PST",NEGATIVE
569,mental health experiences,0.961410641670227,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,emotional health discussion,0.9356863498687744,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,self-care practices,0.9148992300033569,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,social anxiety and relationships,0.910408616065979,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,sleep and mental wellness,0.8707262873649597,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,depression and emotional support,0.8377928137779236,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,work-life balance and burnout,0.7716920375823975,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,anxiety and stress management,0.7374136447906494,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,self-improvement and personal growth,0.6247154474258423,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,motivation and mental strength,0.6150092482566833,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,addiction awareness and recovery,0.418560266494751,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,mental health education,0.346649706363678,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,mindfulness and mental wellness,0.32358717918395996,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
569,trauma awareness and healing,0.3001687824726105,"Feb 8, 2025, 8:08:53 PM PST",NEGATIVE
570,self-improvement and personal growth,0.9234789609909058,"Feb 8, 2025, 8:07:48 PM PST",POSITIVE
570,motivation and mental strength,0.8754963278770447,"Feb 8, 2025, 8:07:48 PM PST",POSITIVE
570,mental health experiences,0.7731554508209229,"Feb 8, 2025, 8:07:48 PM PST",POSITIVE
570,self-care practices,0.4932709336280823,"Feb 8, 2025, 8:07:48 PM PST",POSITIVE
570,addiction awareness and recovery,0.4695551097393036,"Feb 8, 2025, 8:07:48 PM PST",POSITIVE
570,emotional health discussion,0.4263909161090851,"Feb 8, 2025, 8:07:48 PM PST",POSITIVE
570,work-life balance and burnout,0.4081912636756897,"Feb 8, 2025, 8:07:48 PM PST",POSITIVE
570,social anxiety and relationships,0.4063475430011749,"Feb 8, 2025, 8:07:48 PM PST",POSITIVE
571,self-improvement and personal growth,0.9120135307312012,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,self-care practices,0.7350842952728271,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,mental health experiences,0.5804570913314819,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,motivation and mental strength,0.5698316693305969,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,mindfulness and mental wellness,0.5505282282829285,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,emotional health discussion,0.3926779329776764,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,anxiety and stress management,0.34315919876098633,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,addiction awareness and recovery,0.32066965103149414,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,mental health education,0.319538414478302,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
571,trauma awareness and healing,0.312007337808609,"Feb 8, 2025, 8:07:35 PM PST",NEGATIVE
572,motivation and mental strength,0.8095933198928833,"Feb 8, 2025, 8:07:19 PM PST",NEGATIVE
572,self-improvement and personal growth,0.6970344185829163,"Feb 8, 2025, 8:07:19 PM PST",NEGATIVE
573,self-improvement and personal growth,0.8269335031509399,"Feb 8, 2025, 8:06:44 PM PST",NEGATIVE
573,emotional health discussion,0.3119584619998932,"Feb 8, 2025, 8:06:44 PM PST",NEGATIVE
574,self-improvement and personal growth,0.9384490251541138,"Feb 8, 2025, 8:06:34 PM PST",NEGATIVE
574,motivation and mental strength,0.8726974725723267,"Feb 8, 2025, 8:06:34 PM PST",NEGATIVE
574,mental health experiences,0.8654168248176575,"Feb 8, 2025, 8:06:34 PM PST",NEGATIVE
574,mindfulness and mental wellness,0.8589543700218201,"Feb 8, 2025, 8:06:34 PM PST",NEGATIVE
574,addiction awareness and recovery,0.8269761204719543,"Feb 8, 2025, 8:06:34 PM PST",NEGATIVE
574,self-care practices,0.7884582877159119,"Feb 8, 2025, 8:06:34 PM PST",NEGATIVE
574,mental health education,0.7581735253334045,"Feb 8, 2025, 8:06:34 PM PST",NEGATIVE
