category,sentiment,timestamp_str,score,original_timestamp,timestamp
depression and emotional support,NEGATIVE,2025-02-11T00:38:58+00:00,0.8875948786735535,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:38:58+00:00,0.8218885660171509,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
mental health education,NEGATIVE,2025-02-11T00:38:58+00:00,0.74763023853302,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-11T00:38:58+00:00,0.6844038367271423,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T00:38:58+00:00,0.6540353298187256,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:38:58+00:00,0.6261314153671265,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
therapy and mental health support,NEGATIVE,2025-02-11T00:38:58+00:00,0.4542851746082306,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T00:38:58+00:00,0.4073156416416168,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-11T00:38:58+00:00,0.3097002506256103,2025-02-11 00:38:58+00:00,2025-02-11 00:40:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T00:39:02+00:00,0.6694902777671814,2025-02-11 00:39:02+00:00,2025-02-11 00:40:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T00:39:02+00:00,0.5868215560913086,2025-02-11 00:39:02+00:00,2025-02-11 00:40:00+00:00
mental health experiences,POSITIVE,2025-02-11T00:39:02+00:00,0.4992238283157348,2025-02-11 00:39:02+00:00,2025-02-11 00:40:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T00:39:02+00:00,0.475137710571289,2025-02-11 00:39:02+00:00,2025-02-11 00:40:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T00:39:02+00:00,0.4319294095039367,2025-02-11 00:39:02+00:00,2025-02-11 00:40:00+00:00
self-care practices,POSITIVE,2025-02-11T00:39:10+00:00,0.4534957110881805,2025-02-11 00:39:10+00:00,2025-02-11 00:40:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T00:39:10+00:00,0.3197797238826751,2025-02-11 00:39:10+00:00,2025-02-11 00:40:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:41:12+00:00,0.9663164019584656,2025-02-11 00:41:12+00:00,2025-02-11 00:40:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T00:41:12+00:00,0.9282175302505492,2025-02-11 00:41:12+00:00,2025-02-11 00:40:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-11T00:41:12+00:00,0.9191381335258484,2025-02-11 00:41:12+00:00,2025-02-11 00:40:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T00:41:12+00:00,0.8529900312423706,2025-02-11 00:41:12+00:00,2025-02-11 00:40:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T00:41:12+00:00,0.6671307682991028,2025-02-11 00:41:12+00:00,2025-02-11 00:40:00+00:00
anxiety and stress management,NEGATIVE,2025-02-11T00:41:12+00:00,0.3434935510158539,2025-02-11 00:41:12+00:00,2025-02-11 00:40:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:41:13+00:00,0.5073564052581787,2025-02-11 00:41:13+00:00,2025-02-11 00:40:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:41:13+00:00,0.4845165312290191,2025-02-11 00:41:13+00:00,2025-02-11 00:40:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T00:42:48+00:00,0.5516914129257202,2025-02-11 00:42:48+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T00:42:48+00:00,0.4781494736671448,2025-02-11 00:42:48+00:00,2025-02-11 00:45:00+00:00
self-care practices,POSITIVE,2025-02-11T00:42:48+00:00,0.3647761344909668,2025-02-11 00:42:48+00:00,2025-02-11 00:45:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T00:42:48+00:00,0.3202983438968658,2025-02-11 00:42:48+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:42:54+00:00,0.9773481488227844,2025-02-11 00:42:54+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:42:54+00:00,0.7756093740463257,2025-02-11 00:42:54+00:00,2025-02-11 00:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:42:54+00:00,0.4666416943073272,2025-02-11 00:42:54+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:42:54+00:00,0.3174635469913482,2025-02-11 00:42:54+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:44:24+00:00,0.4886564016342163,2025-02-11 00:44:24+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:44:24+00:00,0.3751977980136871,2025-02-11 00:44:24+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:03+00:00,0.9290463328361512,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:03+00:00,0.8737621903419495,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:46:03+00:00,0.8582077622413635,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:46:03+00:00,0.853968620300293,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T00:46:03+00:00,0.8398518562316895,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:46:03+00:00,0.7569696307182312,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-11T00:46:03+00:00,0.7448856234550476,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
mental health education,NEGATIVE,2025-02-11T00:46:03+00:00,0.7400745749473572,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
therapy and mental health support,NEGATIVE,2025-02-11T00:46:03+00:00,0.6868457198143005,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T00:46:03+00:00,0.6616225838661194,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
depression and emotional support,NEGATIVE,2025-02-11T00:46:03+00:00,0.6375995874404907,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-11T00:46:03+00:00,0.6231431365013123,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T00:46:03+00:00,0.6100915670394897,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
anxiety and stress management,NEGATIVE,2025-02-11T00:46:03+00:00,0.4448384046554565,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-11T00:46:03+00:00,0.4113726019859314,2025-02-11 00:46:03+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:19+00:00,0.5486172437667847,2025-02-11 00:46:19+00:00,2025-02-11 00:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:46:19+00:00,0.3687235414981842,2025-02-11 00:46:19+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:46:20+00:00,0.800659716129303,2025-02-11 00:46:20+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:46:20+00:00,0.6339991688728333,2025-02-11 00:46:20+00:00,2025-02-11 00:45:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T00:46:20+00:00,0.4625341892242431,2025-02-11 00:46:20+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:20+00:00,0.4187762439250946,2025-02-11 00:46:20+00:00,2025-02-11 00:45:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T00:46:20+00:00,0.3803596794605255,2025-02-11 00:46:20+00:00,2025-02-11 00:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:46:20+00:00,0.3290870189666748,2025-02-11 00:46:20+00:00,2025-02-11 00:45:00+00:00
depression and emotional support,NEGATIVE,2025-02-11T00:46:20+00:00,0.3068500161170959,2025-02-11 00:46:20+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:22+00:00,0.9608335494995116,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:22+00:00,0.9206231236457824,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:46:22+00:00,0.9205878973007202,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:46:22+00:00,0.802811861038208,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-11T00:46:22+00:00,0.6752447485923767,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:46:22+00:00,0.4513048231601715,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
mental health education,NEGATIVE,2025-02-11T00:46:22+00:00,0.4451459646224975,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:22+00:00,0.4818259477615356,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T00:46:22+00:00,0.4431890845298767,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:46:22+00:00,0.4182122647762298,2025-02-11 00:46:22+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:24+00:00,0.5079199075698853,2025-02-11 00:46:24+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:24+00:00,0.4388771653175354,2025-02-11 00:46:24+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:24+00:00,0.7108917832374573,2025-02-11 00:46:24+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:24+00:00,0.530917763710022,2025-02-11 00:46:24+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:46:24+00:00,0.4494914412498474,2025-02-11 00:46:24+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:46:24+00:00,0.390525609254837,2025-02-11 00:46:24+00:00,2025-02-11 00:45:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-11T00:46:24+00:00,0.3122275471687317,2025-02-11 00:46:24+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:25+00:00,0.8628909587860107,2025-02-11 00:46:25+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:25+00:00,0.6899076700210571,2025-02-11 00:46:25+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:46:25+00:00,0.5030672550201416,2025-02-11 00:46:25+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:46:25+00:00,0.4065380692481994,2025-02-11 00:46:25+00:00,2025-02-11 00:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:46:26+00:00,0.8809847235679626,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:26+00:00,0.8396669626235962,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:26+00:00,0.838121771812439,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T00:46:26+00:00,0.786972165107727,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T00:46:26+00:00,0.7797811627388,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
mental health education,NEGATIVE,2025-02-11T00:46:26+00:00,0.7026636004447937,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:46:26+00:00,0.5967146158218384,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T00:46:26+00:00,0.5956524610519409,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:46:26+00:00,0.5568134784698486,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
depression and emotional support,NEGATIVE,2025-02-11T00:46:26+00:00,0.5162575244903564,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
therapy and mental health support,NEGATIVE,2025-02-11T00:46:26+00:00,0.4770274460315704,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-11T00:46:26+00:00,0.4171881973743438,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
anxiety and stress management,NEGATIVE,2025-02-11T00:46:26+00:00,0.3406231999397278,2025-02-11 00:46:26+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:27+00:00,0.8025415539741516,2025-02-11 00:46:27+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:46:27+00:00,0.6976020932197571,2025-02-11 00:46:27+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:46:27+00:00,0.6253882646560669,2025-02-11 00:46:27+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T00:46:30+00:00,0.5734360218048096,2025-02-11 00:46:30+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T00:46:30+00:00,0.4290666282176971,2025-02-11 00:46:30+00:00,2025-02-11 00:45:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-11T00:46:31+00:00,0.9913683533668518,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:46:31+00:00,0.8997397422790527,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:46:31+00:00,0.8087888360023499,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T00:46:31+00:00,0.6657376289367676,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:46:31+00:00,0.652843713760376,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
anxiety and stress management,NEGATIVE,2025-02-11T00:46:31+00:00,0.610564649105072,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:46:31+00:00,0.5917772650718689,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:46:31+00:00,0.5521538257598877,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T00:46:31+00:00,0.5214763283729553,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
mental health education,NEGATIVE,2025-02-11T00:46:31+00:00,0.5009368062019348,2025-02-11 00:46:31+00:00,2025-02-11 00:45:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T00:47:36+00:00,0.9366270899772644,2025-02-11 00:47:36+00:00,2025-02-11 00:50:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T00:47:36+00:00,0.9225722551345824,2025-02-11 00:47:36+00:00,2025-02-11 00:50:00+00:00
mental health experiences,POSITIVE,2025-02-11T00:47:36+00:00,0.8437642455101013,2025-02-11 00:47:36+00:00,2025-02-11 00:50:00+00:00
self-care practices,POSITIVE,2025-02-11T00:47:36+00:00,0.6718238592147827,2025-02-11 00:47:36+00:00,2025-02-11 00:50:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T00:47:36+00:00,0.6089181900024414,2025-02-11 00:47:36+00:00,2025-02-11 00:50:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T00:47:36+00:00,0.5667151212692261,2025-02-11 00:47:36+00:00,2025-02-11 00:50:00+00:00
mental health education,POSITIVE,2025-02-11T00:47:36+00:00,0.4852067530155182,2025-02-11 00:47:36+00:00,2025-02-11 00:50:00+00:00
emotional health discussion,POSITIVE,2025-02-11T00:47:36+00:00,0.3305886089801788,2025-02-11 00:47:36+00:00,2025-02-11 00:50:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:47:52+00:00,0.8579862117767334,2025-02-11 00:47:52+00:00,2025-02-11 00:50:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:47:52+00:00,0.751804769039154,2025-02-11 00:47:52+00:00,2025-02-11 00:50:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:47:52+00:00,0.7205517292022705,2025-02-11 00:47:52+00:00,2025-02-11 00:50:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T00:47:52+00:00,0.5382676720619202,2025-02-11 00:47:52+00:00,2025-02-11 00:50:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:47:52+00:00,0.4617791175842285,2025-02-11 00:47:52+00:00,2025-02-11 00:50:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T00:48:22+00:00,0.6294382810592651,2025-02-11 00:48:22+00:00,2025-02-11 00:50:00+00:00
social anxiety and relationships,POSITIVE,2025-02-11T00:48:23+00:00,0.540938675403595,2025-02-11 00:48:23+00:00,2025-02-11 00:50:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T00:48:23+00:00,0.3692753612995147,2025-02-11 00:48:23+00:00,2025-02-11 00:50:00+00:00
mental health experiences,POSITIVE,2025-02-11T00:48:23+00:00,0.317383736371994,2025-02-11 00:48:23+00:00,2025-02-11 00:50:00+00:00
emotional health discussion,POSITIVE,2025-02-11T00:49:10+00:00,0.4456513524055481,2025-02-11 00:49:10+00:00,2025-02-11 00:50:00+00:00
trauma awareness and healing,NEGATIVE,2025-02-11T00:49:50+00:00,0.6164727210998535,2025-02-11 00:49:50+00:00,2025-02-11 00:50:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:49:50+00:00,0.4930825531482696,2025-02-11 00:49:50+00:00,2025-02-11 00:50:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:49:50+00:00,0.3639837503433227,2025-02-11 00:49:50+00:00,2025-02-11 00:50:00+00:00
mental health experiences,NEGATIVE,2025-02-11T00:49:54+00:00,0.9978662729263306,2025-02-11 00:49:54+00:00,2025-02-11 00:50:00+00:00
mindfulness and mental wellness,NEGATIVE,2025-02-11T00:49:54+00:00,0.9855857491493224,2025-02-11 00:49:54+00:00,2025-02-11 00:50:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T00:49:54+00:00,0.978054404258728,2025-02-11 00:49:54+00:00,2025-02-11 00:50:00+00:00
mental health education,NEGATIVE,2025-02-11T00:49:54+00:00,0.8776285648345947,2025-02-11 00:49:54+00:00,2025-02-11 00:50:00+00:00
depression and emotional support,NEGATIVE,2025-02-11T00:49:54+00:00,0.8318119049072266,2025-02-11 00:49:54+00:00,2025-02-11 00:50:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T00:49:54+00:00,0.6829370260238647,2025-02-11 00:49:54+00:00,2025-02-11 00:50:00+00:00
self-care practices,NEGATIVE,2025-02-11T00:49:54+00:00,0.6070104837417603,2025-02-11 00:49:54+00:00,2025-02-11 00:50:00+00:00
sleep and mental wellness,NEGATIVE,2025-02-11T00:49:54+00:00,0.5396738648414612,2025-02-11 00:49:54+00:00,2025-02-11 00:50:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T04:24:30+00:00,0.9666752219200134,2025-02-11 04:24:30+00:00,2025-02-11 04:25:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T04:24:30+00:00,0.9148614406585692,2025-02-11 04:24:30+00:00,2025-02-11 04:25:00+00:00
mental health experiences,POSITIVE,2025-02-11T04:24:30+00:00,0.4276556670665741,2025-02-11 04:24:30+00:00,2025-02-11 04:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T04:25:48+00:00,0.8667877912521362,2025-02-11 04:25:48+00:00,2025-02-11 04:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T04:25:48+00:00,0.7814451456069946,2025-02-11 04:25:48+00:00,2025-02-11 04:25:00+00:00
self-care practices,NEGATIVE,2025-02-11T04:25:48+00:00,0.5692195296287537,2025-02-11 04:25:48+00:00,2025-02-11 04:25:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T04:26:50+00:00,0.6520646810531616,2025-02-11 04:26:50+00:00,2025-02-11 04:25:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T04:26:50+00:00,0.568060040473938,2025-02-11 04:26:50+00:00,2025-02-11 04:25:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T07:57:22+00:00,0.6654485464096069,2025-02-11 07:57:22+00:00,2025-02-11 07:55:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T07:57:22+00:00,0.5423411726951599,2025-02-11 07:57:22+00:00,2025-02-11 07:55:00+00:00
mental health experiences,POSITIVE,2025-02-11T07:57:22+00:00,0.3325444161891937,2025-02-11 07:57:22+00:00,2025-02-11 07:55:00+00:00
social anxiety and relationships,POSITIVE,2025-02-11T07:57:22+00:00,0.3068989813327789,2025-02-11 07:57:22+00:00,2025-02-11 07:55:00+00:00
mental health experiences,NEGATIVE,2025-02-11T08:01:55+00:00,0.7935919165611267,2025-02-11 08:01:55+00:00,2025-02-11 08:00:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T08:01:55+00:00,0.7291657328605652,2025-02-11 08:01:55+00:00,2025-02-11 08:00:00+00:00
self-care practices,NEGATIVE,2025-02-11T08:01:55+00:00,0.5057328939437866,2025-02-11 08:01:55+00:00,2025-02-11 08:00:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T08:02:08+00:00,0.9722837209701538,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T08:02:08+00:00,0.8693379759788513,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
mental health experiences,POSITIVE,2025-02-11T08:02:08+00:00,0.5263256430625916,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T08:02:08+00:00,0.4593799412250519,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T08:02:08+00:00,0.4492702186107635,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
self-care practices,POSITIVE,2025-02-11T08:02:08+00:00,0.3902062475681305,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
work-life balance and burnout,POSITIVE,2025-02-11T08:02:08+00:00,0.3839897215366363,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
anxiety and stress management,POSITIVE,2025-02-11T08:02:08+00:00,0.3783246874809265,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
mental health education,POSITIVE,2025-02-11T08:02:08+00:00,0.3456294238567352,2025-02-11 08:02:08+00:00,2025-02-11 08:00:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T08:10:16+00:00,0.9130003452301024,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T08:10:16+00:00,0.8281839489936829,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
sleep and mental wellness,POSITIVE,2025-02-11T08:10:16+00:00,0.6448560357093811,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
self-care practices,POSITIVE,2025-02-11T08:10:16+00:00,0.4667719602584839,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
addiction awareness and recovery,POSITIVE,2025-02-11T08:10:16+00:00,0.4581559896469116,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T08:10:16+00:00,0.4486002326011657,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
mental health experiences,POSITIVE,2025-02-11T08:10:16+00:00,0.3823546469211578,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
work-life balance and burnout,POSITIVE,2025-02-11T08:10:16+00:00,0.3563312292098999,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
trauma awareness and healing,POSITIVE,2025-02-11T08:10:16+00:00,0.3265488743782043,2025-02-11 08:10:16+00:00,2025-02-11 08:10:00+00:00
anxiety and stress management,NEGATIVE,2025-02-11T08:13:49+00:00,0.9450770616531372,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
mental health experiences,NEGATIVE,2025-02-11T08:13:49+00:00,0.902802586555481,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
motivation and mental strength,NEGATIVE,2025-02-11T08:13:49+00:00,0.9022843241691588,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
work-life balance and burnout,NEGATIVE,2025-02-11T08:13:49+00:00,0.7639088034629822,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
self-improvement and personal growth,NEGATIVE,2025-02-11T08:13:49+00:00,0.6339637041091919,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
emotional health discussion,NEGATIVE,2025-02-11T08:13:49+00:00,0.6334237456321716,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
social anxiety and relationships,NEGATIVE,2025-02-11T08:13:49+00:00,0.6271169781684875,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
mental health education,NEGATIVE,2025-02-11T08:13:49+00:00,0.4710800945758819,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
addiction awareness and recovery,NEGATIVE,2025-02-11T08:13:49+00:00,0.4331591129302978,2025-02-11 08:13:49+00:00,2025-02-11 08:15:00+00:00
self-improvement and personal growth,POSITIVE,2025-02-11T08:22:50+00:00,0.7771286368370056,2025-02-11 08:22:50+00:00,2025-02-11 08:25:00+00:00
motivation and mental strength,POSITIVE,2025-02-11T08:22:50+00:00,0.652130663394928,2025-02-11 08:22:50+00:00,2025-02-11 08:25:00+00:00
mental health experiences,POSITIVE,2025-02-11T08:22:50+00:00,0.577242374420166,2025-02-11 08:22:50+00:00,2025-02-11 08:25:00+00:00
mindfulness and mental wellness,POSITIVE,2025-02-11T08:22:50+00:00,0.5677121877670288,2025-02-11 08:22:50+00:00,2025-02-11 08:25:00+00:00
