hour,addiction,addiction_rolling,doom_scrolling,doom_scrolling_rolling,escapism,escapism_rolling,negative_mood,negative_mood_rolling,unhealthy_comparison,unhealthy_comparison_rolling,rabbit_holes,rabbit_holes_rolling
2024-05-09 13:00:00+00:00,1.0,6.291666666666667,0.0,1.7916666666666667,0.0,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 14:00:00+00:00,17.0,6.583333333333333,0.0,1.7916666666666667,0.0,1.375,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 15:00:00+00:00,14.0,6.958333333333333,0.0,1.7916666666666667,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 16:00:00+00:00,10.0,7.375,0.0,1.7916666666666667,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 17:00:00+00:00,10.0,7.708333333333333,0.0,1.7916666666666667,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 18:00:00+00:00,0.0,7.125,0.0,1.7916666666666667,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 19:00:00+00:00,0.0,6.625,0.0,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 20:00:00+00:00,0.0,6.625,0.0,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 21:00:00+00:00,6.0,6.875,0.0,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 22:00:00+00:00,13.0,7.416666666666667,0.0,1.7916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-09 23:00:00+00:00,8.0,7.75,6.0,2.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-10 00:00:00+00:00,47.0,9.666666666666666,47.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-10 01:00:00+00:00,0.0,9.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-10 02:00:00+00:00,4.0,8.875,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-10 03:00:00+00:00,0.0,8.791666666666666,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-10 04:00:00+00:00,0.0,8.708333333333334,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666667
2024-05-10 05:00:00+00:00,0.0,8.375,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334
2024-05-10 06:00:00+00:00,0.0,7.708333333333333,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-10 07:00:00+00:00,0.0,7.291666666666667,0.0,3.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 08:00:00+00:00,0.0,5.625,0.0,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 09:00:00+00:00,0.0,5.583333333333333,0.0,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 10:00:00+00:00,0.0,5.583333333333333,0.0,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 11:00:00+00:00,0.0,5.583333333333333,0.0,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 12:00:00+00:00,0.0,5.416666666666667,0.0,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 13:00:00+00:00,4.0,5.541666666666667,0.0,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 14:00:00+00:00,0.0,4.833333333333333,0.0,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 15:00:00+00:00,0.0,4.25,0.0,2.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 16:00:00+00:00,43.0,5.625,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 17:00:00+00:00,3.0,5.333333333333333,1.0,4.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 18:00:00+00:00,0.0,5.333333333333333,0.0,4.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 19:00:00+00:00,0.0,5.333333333333333,0.0,4.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 20:00:00+00:00,0.0,5.333333333333333,0.0,4.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 21:00:00+00:00,0.0,5.083333333333333,0.0,4.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 22:00:00+00:00,0.0,4.541666666666667,0.0,4.041666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-10 23:00:00+00:00,0.0,4.208333333333333,0.0,3.7916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11 00:00:00+00:00,7.0,2.5416666666666665,6.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.25
2024-05-11 01:00:00+00:00,34.0,3.9583333333333335,34.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 02:00:00+00:00,1.0,3.8333333333333335,1.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 03:00:00+00:00,0.0,3.8333333333333335,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 04:00:00+00:00,7.0,4.125,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 05:00:00+00:00,4.0,4.291666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 06:00:00+00:00,0.0,4.291666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 07:00:00+00:00,0.0,4.291666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 08:00:00+00:00,0.0,4.291666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 09:00:00+00:00,0.0,4.291666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 10:00:00+00:00,0.0,4.291666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 11:00:00+00:00,0.0,4.291666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 12:00:00+00:00,0.0,4.291666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 13:00:00+00:00,0.0,4.125,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 14:00:00+00:00,0.0,4.125,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 15:00:00+00:00,0.0,4.125,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 16:00:00+00:00,8.0,2.6666666666666665,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 17:00:00+00:00,9.0,2.9166666666666665,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 18:00:00+00:00,0.0,2.9166666666666665,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 19:00:00+00:00,1.0,2.9583333333333335,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 20:00:00+00:00,0.0,2.9583333333333335,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 21:00:00+00:00,0.0,2.9583333333333335,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 22:00:00+00:00,12.0,3.4583333333333335,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-11 23:00:00+00:00,2.0,3.5416666666666665,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
2024-05-12 00:00:00+00:00,0.0,3.25,0.0,1.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 01:00:00+00:00,0.0,1.8333333333333333,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 02:00:00+00:00,3.0,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 03:00:00+00:00,0.0,1.9166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 04:00:00+00:00,1.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 05:00:00+00:00,1.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 06:00:00+00:00,0.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 07:00:00+00:00,0.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 08:00:00+00:00,0.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 09:00:00+00:00,0.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 10:00:00+00:00,0.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 11:00:00+00:00,0.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 12:00:00+00:00,0.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 13:00:00+00:00,0.0,1.5416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 14:00:00+00:00,1.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 15:00:00+00:00,0.0,1.5833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 16:00:00+00:00,20.0,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 17:00:00+00:00,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 18:00:00+00:00,0.0,1.7083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 19:00:00+00:00,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 20:00:00+00:00,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 21:00:00+00:00,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 22:00:00+00:00,0.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-12 23:00:00+00:00,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 00:00:00+00:00,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 01:00:00+00:00,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 02:00:00+00:00,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 03:00:00+00:00,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 04:00:00+00:00,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 05:00:00+00:00,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 06:00:00+00:00,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 07:00:00+00:00,2.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 08:00:00+00:00,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 09:00:00+00:00,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 10:00:00+00:00,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 11:00:00+00:00,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 12:00:00+00:00,0.0,0.9583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 13:00:00+00:00,26.0,2.0416666666666665,26.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 14:00:00+00:00,0.0,2.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 15:00:00+00:00,0.0,2.0,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 16:00:00+00:00,17.0,1.875,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 17:00:00+00:00,1.0,1.9166666666666667,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 18:00:00+00:00,0.0,1.9166666666666667,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 19:00:00+00:00,0.0,1.9166666666666667,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 20:00:00+00:00,0.0,1.9166666666666667,0.0,1.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 21:00:00+00:00,2.0,2.0,2.0,1.1666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 22:00:00+00:00,45.0,3.875,45.0,3.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-13 23:00:00+00:00,40.0,5.541666666666667,40.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 00:00:00+00:00,5.0,5.75,5.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 01:00:00+00:00,3.0,5.875,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 02:00:00+00:00,4.0,6.041666666666667,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 03:00:00+00:00,5.0,6.25,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 04:00:00+00:00,19.0,7.041666666666667,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 05:00:00+00:00,0.0,7.041666666666667,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 06:00:00+00:00,0.0,7.041666666666667,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 07:00:00+00:00,0.0,6.958333333333333,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 08:00:00+00:00,0.0,6.958333333333333,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 09:00:00+00:00,0.0,6.958333333333333,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 10:00:00+00:00,0.0,6.958333333333333,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 11:00:00+00:00,0.0,6.958333333333333,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 12:00:00+00:00,0.0,6.958333333333333,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 13:00:00+00:00,0.0,5.875,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 14:00:00+00:00,0.0,5.875,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 15:00:00+00:00,11.0,6.333333333333333,0.0,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 16:00:00+00:00,28.0,6.791666666666667,28.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 17:00:00+00:00,12.0,7.25,12.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 18:00:00+00:00,0.0,7.25,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 19:00:00+00:00,9.0,7.625,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 20:00:00+00:00,0.0,7.625,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 21:00:00+00:00,0.0,7.541666666666667,0.0,5.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 22:00:00+00:00,0.0,5.666666666666667,0.0,3.5416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-14 23:00:00+00:00,0.0,4.0,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 00:00:00+00:00,0.0,3.7916666666666665,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 01:00:00+00:00,0.0,3.6666666666666665,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 02:00:00+00:00,0.0,3.5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 03:00:00+00:00,0.0,3.2916666666666665,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 04:00:00+00:00,0.0,2.5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 05:00:00+00:00,0.0,2.5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 06:00:00+00:00,0.0,2.5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 07:00:00+00:00,0.0,2.5,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 08:00:00+00:00,5.0,2.7083333333333335,5.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 09:00:00+00:00,25.0,3.75,25.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 10:00:00+00:00,0.0,3.75,0.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 11:00:00+00:00,1.0,3.7916666666666665,0.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 12:00:00+00:00,0.0,3.7916666666666665,0.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 13:00:00+00:00,0.0,3.7916666666666665,0.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 14:00:00+00:00,0.0,3.7916666666666665,0.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 15:00:00+00:00,1.0,3.375,0.0,2.9166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 16:00:00+00:00,3.0,2.3333333333333335,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 17:00:00+00:00,5.0,2.0416666666666665,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 18:00:00+00:00,6.0,2.2916666666666665,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 19:00:00+00:00,0.0,1.9166666666666667,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 20:00:00+00:00,1.0,1.9583333333333333,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 21:00:00+00:00,0.0,1.9583333333333333,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 22:00:00+00:00,0.0,1.9583333333333333,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-15 23:00:00+00:00,12.0,2.4583333333333335,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 00:00:00+00:00,5.0,2.6666666666666665,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 01:00:00+00:00,6.0,2.9166666666666665,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 02:00:00+00:00,4.0,3.0833333333333335,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 03:00:00+00:00,47.0,5.041666666666667,47.0,3.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 04:00:00+00:00,29.0,6.25,29.0,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 05:00:00+00:00,0.0,6.25,0.0,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 06:00:00+00:00,0.0,6.25,0.0,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 07:00:00+00:00,0.0,6.25,0.0,4.416666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 08:00:00+00:00,0.0,6.041666666666667,0.0,4.208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 09:00:00+00:00,0.0,5.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 10:00:00+00:00,0.0,5.0,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 11:00:00+00:00,0.0,4.958333333333333,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 12:00:00+00:00,0.0,4.958333333333333,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 13:00:00+00:00,7.0,5.25,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 14:00:00+00:00,0.0,5.25,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 15:00:00+00:00,0.0,5.208333333333333,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 16:00:00+00:00,2.0,5.166666666666667,0.0,3.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 17:00:00+00:00,1.0,5.0,1.0,3.2083333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 18:00:00+00:00,26.0,5.833333333333333,26.0,4.291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 19:00:00+00:00,0.0,5.833333333333333,0.0,4.291666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 20:00:00+00:00,41.0,7.5,41.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 21:00:00+00:00,0.0,7.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 22:00:00+00:00,0.0,7.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-16 23:00:00+00:00,0.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-17 00:00:00+00:00,45.0,8.666666666666666,45.0,7.875,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.375
2024-05-17 01:00:00+00:00,0.0,8.416666666666666,0.0,7.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 02:00:00+00:00,0.0,8.25,0.0,7.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 03:00:00+00:00,1.0,6.333333333333333,0.0,5.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 04:00:00+00:00,8.0,5.458333333333333,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 05:00:00+00:00,0.0,5.458333333333333,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 06:00:00+00:00,0.0,5.458333333333333,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 07:00:00+00:00,0.0,5.458333333333333,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 08:00:00+00:00,0.0,5.458333333333333,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 09:00:00+00:00,0.0,5.458333333333333,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 10:00:00+00:00,1.0,5.5,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 11:00:00+00:00,0.0,5.5,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 12:00:00+00:00,0.0,5.5,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
2024-05-17 13:00:00+00:00,0.0,5.208333333333333,0.0,4.708333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375
