end_time,ms_played,track_name,artist_name,album_name,url,start_time
2024-11-19 03:59:06+00:00,3750,Ta Ra Rum Pum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:1c9psBaQllfx8mpBOuIMj6,2024-11-19 03:59:02
2024-11-19 04:02:24+00:00,196150,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0,2024-11-19 03:59:06
2024-11-19 04:02:33+00:00,9150,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0,2024-11-19 04:02:24
2024-11-19 18:14:39+00:00,207781,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0,2024-11-19 18:10:32
2024-11-19 18:14:44+00:00,3551,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF,2024-11-19 18:14:39
2024-11-19 18:16:14+00:00,90000,Behka,Karthik,Ghajini,spotify:track:0prCd0oIexRBiok6kBOeLp,2024-11-19 18:14:44
2024-11-19 18:16:17+00:00,0,Socha Hai,Farhan Akhtar,Rock On,spotify:track:7IjnfuMNfdrAXbefurdIIR,2024-11-19 18:16:15
2024-11-19 18:16:19+00:00,2010,Dil Kya Kare,Adnan Sami,Salaam-E-Ishq,spotify:track:648GXyKI62FhbeBq0levWr,2024-11-19 18:16:17
2024-11-19 18:16:27+00:00,7700,O Mere Khuda,Atif Aslam,Prince,spotify:track:1tnUbj8AI3PvxZNQZRTZmB,2024-11-19 18:16:19
2024-11-19 18:16:56+00:00,29730,Tera Surroor,Himesh Reshammiya,Aap Kaa Surroor,spotify:track:3WJQXRiZQNpasi3i4Tp8U1,2024-11-19 18:16:27
2024-11-19 18:16:58+00:00,1590,Guzarish,Javed Ali,Ghajini,spotify:track:2MvCNH9ua0CeOgUQfZf56z,2024-11-19 18:16:56
2024-11-19 18:16:59+00:00,920,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5,2024-11-19 18:16:58
2024-11-19 18:17:00+00:00,1070,Dhinka Chika,Amrita Kak,Ready,spotify:track:2Ggpu9s4UP2fO7bjgBMiss,2024-11-19 18:16:59
2024-11-19 18:17:01+00:00,0,Uff Teri Adaa,Shankar Mahadevan,Karthik Calling Karthik,spotify:track:0og9wKFGgFFNQnrBe7eisG,2024-11-19 18:17:00
2024-11-19 18:17:03+00:00,850,Pehla Nasha,Udit Narayan,Jo Jeeta Wohi Sikandar,spotify:track:6cCSo8zu3bRck519ZqRGfk,2024-11-19 18:17:01
2024-11-19 18:17:04+00:00,1210,Senorita,Farhan Akhtar,Zindagi Na Milegi Dobara,spotify:track:3TAhWtQnpoL5Vl9VQPl9fU,2024-11-19 18:17:03
2024-11-19 18:17:08+00:00,3950,Pyaar Aaya,Alisha Chinai,Plan,spotify:track:3ixMjC2DtqNCmffEW8rSwv,2024-11-19 18:17:04
2024-11-19 18:17:17+00:00,0,Chunnari Chunnari,Abhijeet,Biwi No. 1,spotify:track:18AId3X5GULxDCCjyRTCIQ,2024-11-19 18:17:08
2024-11-19 18:17:18+00:00,0,Kiya Kiya,Anand Raaj Anand,Kiya Kiya,spotify:track:2AZOoVMgoL4bNCvlIad6BU,2024-11-19 18:17:17
2024-11-19 18:17:19+00:00,520,Chunnari Chunnari,Abhijeet,Biwi No. 1,spotify:track:18AId3X5GULxDCCjyRTCIQ,2024-11-19 18:17:18
2024-11-19 18:17:55+00:00,35420,Kiya Kiya,Anand Raaj Anand,Kiya Kiya,spotify:track:2AZOoVMgoL4bNCvlIad6BU,2024-11-19 18:17:19
2024-11-19 18:17:56+00:00,1230,Dil Chahta Hai,Shankar Mahadevan,Dil Chahta Hai,spotify:track:2r1CHpKRDdzHGJScn5UqjX,2024-11-19 18:17:55
2024-11-19 18:20:01+00:00,124590,Yeh Hum Aa Gaye Hain Kahaan,Madan Mohan,Veer - Zaara,spotify:track:7sSYkaAXRgnzoQYrGgrvlX,2024-11-19 18:17:56
2024-11-19 18:20:02+00:00,980,Jhalak Dikhla Ja,Himesh Reshammiya,Aksar,spotify:track:43SKg10CCeaoyr7XSKfpTR,2024-11-19 18:20:01
2024-11-19 18:20:03+00:00,0,Zindagi Aa Raha Hoon Main,Atif Aslam,Zindagi Aa Raha Hoon Main,spotify:track:2I2NQ6nvVLKRHya5iB0rEB,2024-11-19 18:20:02
2024-11-19 18:20:04+00:00,900,Dhunki,Sohail Sen,Mere Brother Ki Dulhan,spotify:track:3Kd0dzfRnf5DOExPHMdDt3,2024-11-19 18:20:03
2024-11-19 18:22:25+00:00,140770,My Dil Goes Mmmm,Vishal-Shekhar,Salaam Namaste,spotify:track:3Uv8BQFN3bQfhkregyMbnx,2024-11-19 18:20:04
2024-11-19 18:22:27+00:00,1240,Heer Toh Badi Sad Hai,Mika Singh,Tamasha,spotify:track:7hhuXHAyn4egzc3do1Oiqe,2024-11-19 18:22:25
2024-11-19 18:22:31+00:00,3800,Tennu Le,omer inayat,Jai Veeru,spotify:track:0dQiyqHUpnMPmHtk535VAY,2024-11-19 18:22:27
2024-11-19 18:25:06+00:00,154750,O Meri Zohrajabeen,Himesh Reshammiya,Phir Hera Pheri,spotify:track:1lMhoj9QVjrTTRokk8kW0u,2024-11-19 18:22:31
2024-11-19 18:25:07+00:00,1030,Om Mangalam,RDB,Kambakkht Ishq (Original Motion Picture Soundtrack),spotify:track:0xNc6Z322CXrfK0tAvOXpm,2024-11-19 18:25:06
2024-11-19 18:25:54+00:00,46690,Chand Sifarish,Jatin-Lalit,Fanaa,spotify:track:5EYZZvmNAH5VZCwuzYJqoA,2024-11-19 18:25:07
2024-11-19 18:25:55+00:00,1400,I Hate Luv Storys,Vishal-Shekhar,I Hate Luv Storys (Original Motion Picture Soundtrack),spotify:track:4zUPL2OPTO3hgNhjaA1Rjn,2024-11-19 18:25:54
2024-11-19 18:29:49+00:00,234120,Dil Tu Hi Bataa,Alisha Chinai,Krrish 3,spotify:track:5X1xYBfQgr2ZFnKKxVqUwP,2024-11-19 18:25:55
2024-11-20 21:33:19+00:00,315945,Dil Tu Hi Bataa,Alisha Chinai,Krrish 3,spotify:track:5X1xYBfQgr2ZFnKKxVqUwP,2024-11-20 21:28:00
2024-11-20 21:43:07+00:00,9595,Jaane Kyon Log Pyar,Udit Narayan,Dil Chahta Hai,spotify:track:2NouPVwXUlBF0wDm5bpAbp,2024-11-20 21:33:19
2024-11-21 18:02:40+00:00,5056,Jaane Kyon Log Pyar,Udit Narayan,Dil Chahta Hai,spotify:track:2NouPVwXUlBF0wDm5bpAbp,2024-11-21 18:01:58
2024-11-21 18:03:02+00:00,9690,Jaane Kyon Log Pyar,Udit Narayan,Dil Chahta Hai,spotify:track:2NouPVwXUlBF0wDm5bpAbp,2024-11-21 18:02:49
2024-11-21 18:03:03+00:00,1310,Manohari,Divya Kumar,Baahubali - The Beginning,spotify:track:3sKfLcMJPAptbFLnCB1Ytr,2024-11-21 18:03:02
2024-11-21 18:03:21+00:00,3920,Ek Pal Ka Jeena,Lucky Ali,Kaho Naa Pyar Hai,spotify:track:5iwPZEPu8bxy1fAWnhYT7J,2024-11-21 18:03:03
2024-11-21 18:03:54+00:00,27830,Ishq Ka Haafiz,Nilotpal Bora,Tripling: Season 2 (Music from TVF Original Series),spotify:track:02j4mnF3g6FOVtRZWF9OkE,2024-11-21 18:03:22
2024-11-21 18:04:07+00:00,5000,Dhaaga,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:4wUtptr1RLnHyTlkbUKutH,2024-11-21 18:03:54
2024-11-21 18:15:23+00:00,184167,Ishq Ka Haafiz,Nilotpal Bora,Tripling: Season 2 (Music from TVF Original Series),spotify:track:02j4mnF3g6FOVtRZWF9OkE,2024-11-21 18:04:07
2024-11-21 18:15:31+00:00,6993,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,2024-11-21 18:15:23
2024-11-21 18:17:28+00:00,112710,Ishq Ka Haafiz,Nilotpal Bora,Tripling: Season 2 (Music from TVF Original Series),spotify:track:02j4mnF3g6FOVtRZWF9OkE,2024-11-21 18:15:31
2024-11-21 20:24:42+00:00,6700,Ishq Ka Haafiz,Nilotpal Bora,Tripling: Season 2 (Music from TVF Original Series),spotify:track:02j4mnF3g6FOVtRZWF9OkE,2024-11-21 20:24:23
2024-11-21 20:24:43+00:00,710,De Mauka Zindagi,Nilotpal Bora,Aspirants: Season 1 (Music From the TVF Original Series),spotify:track:2OwsHXukerkNFIwmNMi7E3,2024-11-21 20:24:42
2024-11-21 20:24:45+00:00,1500,Dil Toh Bacha Hai Ji Unplugged,Vishal Bhardwaj,Mtv Unplugged Season 7,spotify:track:1EvXnNwRfJqxxApNejoTI7,2024-11-21 20:24:43
2024-11-21 20:24:48+00:00,2480,Chaahata Dil Tumko,Aditya Narayan,Shaapit: The Cursed,spotify:track:4GwBoHdPWGiMeCsEq7KRTr,2024-11-21 20:24:45
2024-11-21 20:24:51+00:00,1580,Ek Khoya Khoya Chand,AD Adarsh Gupta,Ek Khoya Khoya Chand,spotify:track:6ZXQKRFEZUKrzE9PmO8DfY,2024-11-21 20:24:48
2024-11-21 20:24:53+00:00,2060,Mushkil Badi,Gajendra Verma,Summary,spotify:track:1j7zXOn3ku2yQLxLvEreWg,2024-11-21 20:24:51
2024-11-21 20:24:55+00:00,880,Sekseki Porua,Nilotpal Bora,Sekseki Porua,spotify:track:3quSmTDgm3tWPyTar1Pqof,2024-11-21 20:24:53
2024-11-21 20:24:58+00:00,2770,Gunaah,Jeet Gannguli,Blood Money (Original Motion Picture Soundtrack),spotify:track:5ArYnXj7dAzBRBvb0cV3lZ,2024-11-21 20:24:55
2024-11-21 20:24:59+00:00,840,Tune Jo Na Kaha Unplugged,Ashish Khandal,Tune Jo Na Kaha Unplugged,spotify:track:3rjkRqsb8H4tjRJ711v201,2024-11-21 20:24:58
2024-11-21 20:25:13+00:00,12950,Yun Hi Re,Anirudh Ravichander,David,spotify:track:2KhpXUgOIUmeXRVkXJkmVw,2024-11-21 20:24:59
2024-11-21 20:30:23+00:00,310073,Tune Jo Na Kaha,Pritam,New York,spotify:track:0pw3p4gf5homOkvOGOJulF,2024-11-21 20:25:13
2024-11-21 20:36:04+00:00,341027,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,2024-11-21 20:30:24
2024-11-21 20:38:31+00:00,141408,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,2024-11-21 20:36:04
2024-11-25 00:44:03+00:00,166784,Teri Yaadon Mein,KK,The Killer,spotify:track:4ZVfIGaZP93t0stmBj4FqA,2024-11-25 00:41:15
2024-11-25 00:46:43+00:00,159567,Chale Jaise Hawaien,KK,Main Hoon Na,spotify:track:3pRF060IEOI5XSQAvONgSt,2024-11-25 00:44:03
2024-11-25 00:46:47+00:00,3068,Guzarish,Javed Ali,Ghajini,spotify:track:2MvCNH9ua0CeOgUQfZf56z,2024-11-25 00:46:43
2024-11-25 00:48:14+00:00,86101,Tere Liye,Madan Mohan,Veer - Zaara,spotify:track:3i11e2jzUtO3jChiFl3v9x,2024-11-25 00:46:47
2024-11-25 00:49:40+00:00,86293,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,2024-11-25 00:48:14
2024-11-26 00:49:38+00:00,82330,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ,2024-11-26 00:48:12
2024-11-26 18:40:09+00:00,125780,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe,2024-11-26 18:38:02
2024-11-26 18:40:24+00:00,14640,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08,2024-11-26 18:40:09
2024-11-26 18:44:48+00:00,264268,I Am In Love,Pritam,Once Upon A Time In Mumbaai,spotify:track:3FS3ItpUATpALLi90uvkde,2024-11-26 18:40:24
2024-11-26 22:01:09+00:00,78660,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,2024-11-26 18:44:50
2024-11-26 22:06:46+00:00,313290,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,2024-11-26 22:01:09
2024-11-28 18:04:38+00:00,168150,Ishq Sufiyana (Male),Kamal Khan,The Dirty Picture,spotify:track:5zcfnScTSFGCHGY1yeXWke,2024-11-26 22:06:46
2024-11-28 18:17:18+00:00,180370,"Kya Mujhe Pyar Hai (From ""Woh Lamhe"")",KK,Evergreen Hits Of K.K.,spotify:track:7fW9J3EpVWVN1ouv0slAs0,2024-11-28 18:12:30
2024-11-28 18:18:11+00:00,51470,"Zindagi Tere Naam (From ""Yodha"")",Vishal Mishra,"Zindagi Tere Naam (From ""Yodha"")",spotify:track:1eZ6nPXT1ovpBhVxYKRtaz,2024-11-28 18:17:18
2024-11-28 18:30:18+00:00,885,"Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")",Aditya Rikhari,"Jaana Samjho Na (From ""Bhool Bhulaiyaa 3"")",spotify:track:1PALLCSlHwAI4upY3sMg8u,2024-11-28 18:18:11
2024-11-28 18:35:59+00:00,341027,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP,2024-11-28 18:30:18
2024-11-28 18:37:50+00:00,28765,"Jaan Ban Gaye - From ""Khuda Haafiz""",Asees Kaur,Hits Of Vishal Mishra,spotify:track:4sMSus4SLtPlA3iJzUuQfC,2024-11-28 18:35:59
2024-11-28 18:40:27+00:00,158000,Someone You Loved - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:2KQAP6e7J80xxYZ3TPwviT,2024-11-28 18:37:50
2024-11-28 18:48:45+00:00,240000,Easy On Me - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:29EFlrBYDHQ5s6ANBpJoNh,2024-11-28 18:40:27
2024-11-28 18:51:08+00:00,142597,Fix You,David Schultz,Instrumental Piano Music,spotify:track:2RM3LxDCyOTl3aeAdR7pnk,2024-11-28 18:48:45
2024-11-28 18:55:00+00:00,232000,Someone Like You,Henry Smith,Instrumental Piano Music,spotify:track:04xaIluXEzyGQTKj5Xs7ME,2024-11-28 18:51:07
2024-11-28 18:59:45+00:00,285000,Running Up That Hill (A Deal With God) - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4iQOxI64JW0RNgaekm3xFs,2024-11-28 18:54:59
2024-11-28 19:01:36+00:00,111500,Dance Monkey - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:2blYZZiIeHL6GNiaLukhwv,2024-11-28 18:59:44
2024-11-28 19:10:36+00:00,182000,As It Was - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:4hAZk0XPpvzAjnlTDnqokq,2024-11-28 19:01:36
2024-11-28 19:13:51+00:00,195517,Shivers - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6NBxCvC4mizoMBOSVZvUSl,2024-11-28 19:10:35
2024-11-28 19:15:52+00:00,121000,Blinding Lights - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:0ioTaHydzfA8ijfW6Xd6e3,2024-11-28 19:13:51
2024-11-28 19:19:09+00:00,196875,Cold Heart - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6x7gXtdCb5yWQ12jN9Rz24,2024-11-28 19:15:52
2024-11-28 19:22:33+00:00,203644,Bad Habits - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6Xbp29kFXWrTk0CKPEtIx3,2024-11-28 19:19:09
2024-11-28 19:25:33+00:00,180666,Don't Stop Believin',David Schultz,Instrumental Piano Music,spotify:track:4h5iLE3TfbUp0Ub8LfNegg,2024-11-28 19:22:32
2024-11-28 19:28:19+00:00,163125,Pepas - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:5Auqwhaotw1RQMoIEoHFY1,2024-11-28 19:25:33
2024-11-28 19:31:27+00:00,187744,Dancing In The Moonlight,Elin Porsinger,Instrumental Piano Music,spotify:track:2NulD7JoXQ4PgIUQN7iVhZ,2024-11-28 19:28:19
2024-11-28 19:32:19+00:00,50826,Infinity - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:37U5nRzOPq3WoYAuIrLp23,2024-11-28 19:31:27
2024-11-28 19:35:35+00:00,197000,My Universe - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:45esLfuCNDYXup5oPzlxRI,2024-11-28 19:32:19
2024-11-28 19:38:56+00:00,200874,You're Beautiful - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:54Eew2Ljh93fOFbVnHE1Ei,2024-11-28 19:35:35
2024-11-28 19:43:29+00:00,273000,drivers license - Piano Version,Octavien X,Instrumental Piano Music,spotify:track:5M59GXzRuyjGoZItAT7osE,2024-11-28 19:38:56
2024-11-28 19:46:22+00:00,170898,Let Her Go - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:1lpElzIAEKaMJ5HUznOrkU,2024-11-28 19:43:29
2024-11-28 19:49:39+00:00,193250,Yellow - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2ISbqDJZ1MtuaTNVMEZXYw,2024-11-28 19:46:22
2024-11-28 19:51:56+00:00,128500,Chandelier,Beloved Melodies,Instrumental Piano Music,spotify:track:7rbpQjWUNnsTO2Is7REVrv,2024-11-28 19:49:39
2024-11-28 19:52:00+00:00,2844,Take On Me - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4JGNOKpXA9qOjHoRScDfSY,2024-11-28 19:51:56
2024-11-28 19:52:02+00:00,2314,Another Love - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:15ALwghiNKgwpukHhkMrHU,2024-11-28 19:52:00
2024-11-28 19:55:26+00:00,204327,Creep,Elin Porsinger,Instrumental Piano Music,spotify:track:5U0eWgs30BzCjGZ0jTkWR4,2024-11-28 19:52:02
2024-11-28 19:58:03+00:00,157714,Shallow - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4VlCfZz7AMgw6nhfeZdfKs,2024-11-28 19:55:25
2024-11-28 20:00:44+00:00,160875,Because You Loved Me - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:03pDUbOaOl882Y6Cx27fUS,2024-11-28 19:58:03
2024-11-28 20:03:27+00:00,162500,Despacito,Beloved Melodies,Instrumental Piano Music,spotify:track:2zWmAkUfyOfuB1uV4Ii7UW,2024-11-28 20:00:44
2024-11-28 20:05:03+00:00,95073,Can You Feel the Love Tonight - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6D9UtQcJgfzQcChqfY79xU,2024-11-28 20:03:26
2024-11-28 20:16:03+00:00,620898,Havana - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:5X2Shr5BnMEnbaO12xhnfu,2024-11-28 20:05:03
2024-11-28 20:18:12+00:00,128061,Everybody Hurts - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:3SzfXAg7BWWe4PiAWZnfCW,2024-11-28 20:16:03
2024-11-28 20:18:17+00:00,4671,The Scientist,Elin Porsinger,Instrumental Piano Music,spotify:track:60iUqPMacBpBTpwC8Gc33B,2024-11-28 20:18:12
2024-11-28 20:23:12+00:00,295750,When We Were Young - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:7dw725q3TSqIeafDSRQhtT,2024-11-28 20:18:17
2024-11-28 20:26:37+00:00,205000,Heat Waves - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:1zne0ypdROVCyeZnlTvSuR,2024-11-28 20:23:11
2024-11-28 20:30:55+00:00,258000,Halo,Henry Smith,Instrumental Piano Music,spotify:track:05c4vYxHKTooK3rz9FHN27,2024-11-28 20:26:36
2024-11-28 20:34:47+00:00,232000,All of Me,Henry Smith,Instrumental Piano Music,spotify:track:1O7SiRi0TErA3c4L5MCFIP,2024-11-28 20:30:54
2024-11-28 20:38:20+00:00,213250,Viva La Vida - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7v78ltp38gEdgQ0GMXjqBL,2024-11-28 20:34:46
2024-11-28 20:41:45+00:00,204750,Svag - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:61qsowjFA4tKRmReju73Xb,2024-11-28 20:38:20
2024-11-28 20:44:29+00:00,164625,Thunder - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:7CyA0vqnA16BOqeIiyq9aW,2024-11-28 20:41:44
2024-11-28 20:47:03+00:00,154000,STAY - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:1GUF0Zm6bUFh73WeFAYowh,2024-11-28 20:44:29
2024-11-28 20:50:11+00:00,187375,No One - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2VuSI7djY0iTZbMZ2nUf6Z,2024-11-28 20:47:03
2024-11-28 20:51:12+00:00,60172,Traitor - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:71AxbGGAyLt2REwaGFiwap,2024-11-28 20:50:10
2024-11-28 20:51:13+00:00,1141,Ghost - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6oovd93MVPydDV0v10cw9g,2024-11-28 20:51:12
2024-11-28 20:54:19+00:00,186500,Memories - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:0kXguuZtU9HjgmiccEHDFC,2024-11-28 20:51:13
2024-11-28 20:58:58+00:00,139065,Africa - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4Tj45B1P7sGhk5mhJSMS7n,2024-11-28 20:54:18
2024-11-28 21:02:34+00:00,216750,Just Give Me A Reason - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:5bALCfU4VdpDf2XcVaIs4N,2024-11-28 20:58:58
2024-11-28 21:05:32+00:00,177847,Iris - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6HbKoW7OMRxYA4pQNOpO16,2024-11-28 21:02:34
2024-11-28 21:08:16+00:00,164000,Savage Love - Laxed - Siren Beat [Piano Version],Flying Fingers,Instrumental Piano Music,spotify:track:1NX1Zf8WzmBm8ploaIcouc,2024-11-28 21:05:32
2024-11-28 21:08:50+00:00,32836,bad guy - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:4BodABZEQ23rOzSkPdwMxH,2024-11-28 21:08:16
2024-11-28 21:11:57+00:00,188000,you broke me first - Piano Version,Octavien X,Instrumental Piano Music,spotify:track:0IkDhdM9ztipNvYrSbtTpN,2024-11-28 21:08:50
2024-11-28 21:16:11+00:00,254000,Before You Go - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6QLRhuYUKX33Zc4hxlxg8p,2024-11-28 21:11:57
2024-11-28 21:20:03+00:00,231708,Dandelions - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6Imj0Nf8FwLOdRip1MGfMa,2024-11-28 21:16:11
2024-11-28 21:23:31+00:00,208590,deja vu,Elin Porsinger,Instrumental Piano Music,spotify:track:3nLgf9wSujXCQ2hl8Y3gI7,2024-11-28 21:20:02
2024-11-28 21:27:18+00:00,223000,"thank u, next - Piano Version",Flying Fingers,Instrumental Piano Music,spotify:track:1TYVv3y2UrYAE3xjUqwNnq,2024-11-28 21:23:31
2024-11-28 21:30:21+00:00,182625,I'm Yours - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6dNgUnAcHggnNa3cFjy7OP,2024-11-28 21:27:18
2024-11-28 21:34:00+00:00,219000,(Everything I Do) I Do It For You - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4JSKdGOGOLS4XtlbfMPUOd,2024-11-28 21:30:20
2024-11-28 21:37:04+00:00,184750,She Will Be Loved - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:2JvXS80JVP0K2w0RmBl7g1,2024-11-28 21:33:59
2024-11-28 21:40:22+00:00,197500,Angels - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:32UuRSnefu0JK5arMMd1gC,2024-11-28 21:37:04
2024-11-28 21:43:10+00:00,168250,Kiss Me More - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:6bd2M9gkOq3eUudUT4ifzP,2024-11-28 21:40:22
2024-11-28 21:46:05+00:00,174614,Say You Won't Let Go - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:6zd1JO6Htl8gDUgPtkdHvA,2024-11-28 21:43:10
2024-11-28 21:49:08+00:00,183652,Mood - Piano Version,Octavien X,Instrumental Piano Music,spotify:track:01WXGvxb7tyAHcyIxDfcG6,2024-11-28 21:46:05
2024-11-28 21:53:40+00:00,272000,Perfect,Henry Smith,Instrumental Piano Music,spotify:track:4V86hdytrVYiWrrktK144C,2024-11-28 21:49:08
2024-11-28 22:10:08+00:00,46230,Super Gremlin - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:4p5NxRSG8mk65sA1DufT9o,2024-11-28 21:53:40
2024-11-28 22:10:10+00:00,2271,Umbrella,Elin Porsinger,Instrumental Piano Music,spotify:track:3Ei9tca3dT0bixmQiPAmo3,2024-11-28 22:10:08
2024-11-28 22:12:36+00:00,146493,Shape of You - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:10m4hweOoHtOExrYbmqmMx,2024-11-28 22:10:10
2024-11-28 22:13:17+00:00,40130,Seven Nation Army - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:1jI5bg9m1b0kWcA5dGh09I,2024-11-28 22:12:35
2024-11-29 00:36:10+00:00,179072,Love Me Like You Do - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:3Q0jnJwkvGDiEIYo5Gu5v6,2024-11-28 22:13:17
2024-11-29 00:38:37+00:00,146875,Where Are You Now - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:55bgDJR0hTS8rkXugPve5A,2024-11-29 00:36:10
2024-11-29 00:40:40+00:00,121851,Wonderwall - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:7EB19SSlBOhGmwYiNXFqIO,2024-11-29 00:38:37
2024-11-29 00:40:45+00:00,4554,Moth To A Flame - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:34MmJtzTwEvq4kRVZ7BuG1,2024-11-29 00:40:40
2024-11-29 00:40:46+00:00,1013,Man In the Mirror,David Schultz,Instrumental Piano Music,spotify:track:3tDdHBhsTW6MBTs6CsTWPB,2024-11-29 00:40:45
2024-11-29 00:40:47+00:00,960,Wake Me Up,David Schultz,Instrumental Piano Music,spotify:track:48AFRHHidhbRw6QWCytrqf,2024-11-29 00:40:46
2024-11-29 00:40:48+00:00,1045,Take Me to Church,David Schultz,Instrumental Piano Music,spotify:track:20EYkd4m1vaVup5k9A6yum,2024-11-29 00:40:47
2024-11-29 00:40:49+00:00,992,INDUSTRY BABY - Piano Version,Flying Fingers,Instrumental Piano Music,spotify:track:57sx2XCFWv37DV9D0MgMZ0,2024-11-29 00:40:48
2024-11-29 00:40:50+00:00,917,I Wanna Dance with Somebody (Who Loves Me) - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:0x4rH6etUPHDSfY5rvpN5j,2024-11-29 00:40:49
2024-11-29 00:44:09+00:00,200000,Empire State of Mind - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:5NLTaszQFlaQDkImk60YGl,2024-11-29 00:40:50
2024-11-29 00:47:39+00:00,209125,Hey There Delilah - Piano Version,Henry Smith,Instrumental Piano Music,spotify:track:4J2bEBkZIrB00KU7iVlePG,2024-11-29 00:44:09
