end_time,ms_played,track_name,artist_name,album_name,url
2024-06-29 18:00:00,248880,Kaisa Ye Raaz Hai,Pranay.M. Rijia,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:6VpywY7DEMDSmpiY4tKpwX
2024-07-03 00:30:00,5770,Soni De Nakhre,Wajid,Partner,spotify:track:4tBMbRwLJa5BjwJ6FrBlks
2024-07-03 00:40:00,1520,Naino Ki To Baat Naina Jane Hai pt:2,Stuti Jaiswal,Naino Ki To Baat Naina Jane Hai cover version,spotify:track:16M1d9MhWcUHsZXqCJ0UaW
2024-07-03 00:50:00,4370,Toh Phir Aao - Remix,Mustafa Zahid,Awarapan (Original Soundtrack),spotify:track:6fdKQsgC0n9xrEbv0avpyE
2024-07-03 01:00:00,1660,Chaap Tilak,Danish Sabri,Chaap Tilak,spotify:track:5XlLhrlGDZvK9WbJiqzpXb
2024-07-03 01:10:00,90150,Tera Rastaa Chhodoon Na,Amitabh Bhattacharya,Chennai Express,spotify:track:7cLGKaJXLFpUU7Up34vVr1
2024-07-03 01:20:00,14140,Chammak Challo (Remix By Dj A-Myth),Akon,Ra-One,spotify:track:5YiWgswsBjj2wobQRCYdwc
2024-07-03 01:30:00,1180,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-07-03 01:40:00,67740,Yeh Hum Aa Gaye Hain Kahaan (Instrumental),Madan Mohan,Romancing The Legend: Veer-Zaara Instrumental,spotify:track:14FAQM63evCXLoQmqFQq0c
2024-07-03 01:50:00,4100,Bekaraan,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:7v3JXk7btgu4DXTQlaBgQS
2024-07-03 02:00:00,294186,O' Mama,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:5BGnQWWgXLfuVdu0XTwMfb
2024-07-03 12:00:00,12573,Awaara,Vishal Bhardwaj,7 Khoon Maaf (Original Motion Picture Soundtrack),spotify:track:6YqJrTB64MvXAGqXvRrgdd
2024-07-05 06:30:00,974,Saaiyaan,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:5TwBs8jF4YYmnSFDkxSXKF
2024-07-05 06:40:00,12428,Kaisa Ye Raaz Hai,Pranay.M. Rijia,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:6VpywY7DEMDSmpiY4tKpwX
2024-07-05 06:50:00,28993,"Iktara (From ""Wake Up Sid"")",Amit Trivedi,I Love You...Forever,spotify:track:0bmp0lE3ArELHqda9PBMVG
2024-07-05 12:20:00,278005,I Am In Love,Pritam,Once Upon A Time In Mumbaai,spotify:track:3FS3ItpUATpALLi90uvkde
2024-07-05 12:30:00,3776,Naina,Sona Mohapatra,Khoobsurat,spotify:track:3SHopOL3KEJ8PFl3vJdfmF
2024-07-05 12:40:00,279826,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-07-05 12:50:00,346627,Hale Dil,Harshit Saxena,Murder 2,spotify:track:6GQK4G5o60E8YA18DGpAzv
2024-07-05 13:00:00,21888,"Tu Hain Toh (From ""Mr. And Mrs. Mahi"")",Bunny,Mr. And Mrs. Mahi,spotify:track:6egfWbtFFhMToV2DvmEzmo
2024-07-06 09:00:00,179444,Kya Baat Ay,Harrdy Sandhu,Kya Baat Ay,spotify:track:1ZaeaGLhFSckG8sv1y7AWk
2024-07-06 09:10:00,285686,Pee Loon,Pritam,Once Upon A Time In Mumbaai,spotify:track:52itZ0w0CydihB2JCZEIft
2024-07-06 09:20:00,336567,"Banjaara (From ""Ek Villain"")",Mohammed Irfan,Best Of Shraddha Kapoor,spotify:track:2S6N9pbnkhQRyAx80HmF79
2024-07-14 15:00:00,128879,Tere Naina,Shankar Mahadevan,Chandni Chowk To China,spotify:track:7u5B4ptccyg8T7NPfByhE7
2024-07-16 13:20:00,790,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0
2024-07-17 12:50:00,480,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5
2024-07-17 13:00:00,19170,Sajde,Pritam,Khatta Meetha,spotify:track:4N66qcycDiFLJGjnXiKbKX
2024-07-17 13:10:00,780,Pee Loon,Pritam,Once Upon A Time In Mumbaai,spotify:track:52itZ0w0CydihB2JCZEIft
2024-07-17 13:20:00,1200,Pehli Nazar Mein,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5llaVhaIoowKT3fqf2NfPO
2024-07-17 13:30:00,130390,Kabhi Kabhi Aditi,Rashid Ali,Jaane Tu... Ya Jaane Na,spotify:track:3APdIdF8H0jsxSuGOqXedS
2024-07-17 13:40:00,760,"Sandese Aate Hai (From ""Border"")",Roop Kumar Rathod,Musical Voice of Roop Kumar Rathod,spotify:track:2Zx1TmHSTxMc7DaUUWZnAn
2024-07-17 13:50:00,149750,Nachle Ve,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:525uvrOxi8EJoNxNP2HGto
2024-07-17 14:00:00,96560,Kya Hua Tera Vada,Sushma Shrestha,Hum Kisise Kum Naheen,spotify:track:5XTdgOtJYAOXiw2gHW2KmQ
2024-07-17 14:10:00,1030,Jeene Laga Hoon,Atif Aslam,Ramaiya Vastavaiya,spotify:track:3t3wsY5IdLVzB9WidegJSU
2024-07-17 14:20:00,177870,Jiska Mujhe Tha Intezar,Lata Mangeshkar,Don,spotify:track:5OGGLFWdNAh5cpxMLARj4x
2024-07-18 14:00:00,11410,You're My Love,Shaan,Partner,spotify:track:6D2ZnEZ92wUFTr38YXTCL5
2024-07-18 14:10:00,8570,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",Mitraz,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",spotify:track:0M0ANKNzmM4Odd7FNKghzW
2024-07-18 14:20:00,10410,Kya Baat Ay,Harrdy Sandhu,Kya Baat Ay,spotify:track:1ZaeaGLhFSckG8sv1y7AWk
2024-07-18 14:30:00,100650,O Jaana,Raju Singh,RAAZ - The Mystery Continues (Original Motion Picture Soundtrack),spotify:track:6nDsd9LoKLPHv4VcpCG5Wg
2024-07-18 14:40:00,1140,Dil Dhadakne Do,Joi Barua,Zindagi Na Milegi Dobara,spotify:track:46elU7IBKWf55D5sjHGqO7
2024-07-18 14:50:00,17300,Jogi Mahi,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:6TuPGbfbcWxITQnyMy04rU
2024-07-18 15:00:00,17320,Teri Yaadon Se,Pranay.M. Rijia,Blood Money (Original Motion Picture Soundtrack),spotify:track:0FXXvePGfMxgENnXLpBc76
2024-07-18 15:10:00,14900,It's the Time to Disco,Shankar-Ehsaan-Loy,Kal Ho Naa Ho (Original Motion Picture Soundtrack),spotify:track:3hCUkos0NxuSFl73oOHJzb
2024-07-18 15:20:00,342220,Noor E Khuda,Shankar-Ehsaan-Loy,My Name Is Khan (Original Motion Picture Soundtrack),spotify:track:55fSZWdcvMPJga3LbiV8jN
2024-07-18 15:30:00,252021,Pee Loon,Pritam,Once Upon A Time In Mumbaai,spotify:track:52itZ0w0CydihB2JCZEIft
2024-07-21 13:30:00,47989,Khuda Jaane,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:0gPgdRfB4jdGrlyXS0Vx78
2024-07-24 15:00:00,240921,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-07-24 15:10:00,108760,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-07-24 15:20:00,19650,Pehli Nazar Mein,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5llaVhaIoowKT3fqf2NfPO
2024-07-24 15:30:00,24950,Dil Dhadakne Do,Joi Barua,Zindagi Na Milegi Dobara,spotify:track:46elU7IBKWf55D5sjHGqO7
2024-07-24 15:40:00,27350,Main Zindagi Ka Saath Nibhata Chala Gaya,Mohammed Rafi,Mohammed Rafi Suron Ka Anar,spotify:track:54knXqMHVticNWFlTehYtf
2024-07-24 15:50:00,306666,Phoolon Ke Rang Se,Kishore Kumar,Prem Pujari,spotify:track:5XDngPrHgHqf7eWBxe2D5L
2024-07-24 16:00:00,150113,Commentry Tabassum And Humen Tumse Pyar Kitna,Tabassum,Flash Back - Kishore Kumar With Tabassum,spotify:track:0whjGr7gU3X93lNTpLQhys
2024-07-25 13:20:00,24960,Neele Neele Ambar Par - Male Version,Kalyanji-Anandji,Kalaakaar (Original Motion Picture Soundtrack),spotify:track:02zPo0Dt0R4TTFY5zLJZnK
2024-07-25 14:00:00,1240,Oh Priya Priya,Adnan Sami,Natural Beauty Nithya Menen Hits,spotify:track:4SmFbJibwLUpAE5XtA3fQ1
2024-07-25 14:10:00,0,O Madhu,Adnan Sami,Julai,spotify:track:1VDDoa82Oktn7FDPKBcsw8
2024-07-25 14:20:00,5670,Infatuation,Adnan Sami,100% Love,spotify:track:2UVUw5rcOfMzS4NoGw3uxr
2024-07-25 14:30:00,62920,Meri Yaad,Adnan Sami,Tera Chehra,spotify:track:0dowKV8zeOJjbc7ikMskIR
2024-07-30 15:40:00,89930,Ta Ra Rum Pum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:1c9psBaQllfx8mpBOuIMj6
2024-07-30 15:50:00,246256,Nachle Ve,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:525uvrOxi8EJoNxNP2HGto
2024-07-30 16:00:00,301714,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-07-30 16:10:00,1277,Aalap,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0m1TycNcUhagtH4kFN74vQ
2024-07-30 16:20:00,158452,Wada Raha,Arnab Chakraborty,Khakee,spotify:track:1qDyykU8pm1PvvO1mqBX8d
2024-07-30 16:30:00,203221,Jee Le Zaraa,Vishal Dadlani,Talaash,spotify:track:2r32XiAWtZbT3eLUvf4pag
2024-07-30 16:40:00,182342,"Nazar Na Lag Jaaye (From ""Stree"")",Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",spotify:track:0cWLJcdvM6QlOQ7UJdB4jb
2024-07-30 16:50:00,15046,Hale Dil,Harshit Saxena,Murder 2,spotify:track:6GQK4G5o60E8YA18DGpAzv
2024-07-31 04:10:00,6082,Ta Ra Rum Pum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:1c9psBaQllfx8mpBOuIMj6
2024-07-31 04:30:00,279826,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-07-31 08:50:00,319294,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp
2024-07-31 09:00:00,1811,Ta Ra Ra Ra Rum Tararumpum,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:0Pu5Ed4dRHcryM65r0pMV0
2024-07-31 09:10:00,5085,Wo Ladka Nehi,Arpita Biswas,Wo Ladka Nehi,spotify:track:6FMkRV7GvQVouZ3Lr1yfsL
2024-08-01 02:20:00,84220,Des Rangila,Jatin-Lalit,Fanaa,spotify:track:4qYGnK9axn6vydZqkoJ7VD
2024-08-01 02:30:00,1430,Dhishoom Dhishoom,Dot.,The Archies,spotify:track:6y7Afj2vhicwV5NZsay7e3
2024-08-01 02:40:00,5350,Bebo,Alisha Chinai,Kambakkht Ishq (Original Motion Picture Soundtrack),spotify:track:0GNq37PiMmflUA7uCnSh3W
2024-08-01 02:50:00,283895,Ik Junoon (Paint It Red),Vishal Dadlani,Zindagi Na Milegi Dobara,spotify:track:7e6qTHVfRdaYsio90s1fHC
2024-08-01 03:00:00,484772,Tumse Hi Tumse,Shekhar Ravjiani,Anjaana Anjaani,spotify:track:6qNyL8lZuqFmy9ginJRQOZ
2024-08-01 03:10:00,141345,Woh Pehli Baar,Vishal Dadlani,Pyaar Mein Kabhi Kabhi (Original Motion Picture Soundtrack),spotify:track:6MvaTkoPYUG9bX6MicwdZO
2024-08-01 10:10:00,15295,Tujhi Mein - Reprise,Pritam,Crook (Original Motion Picture Soundtrack),spotify:track:3ApW2DI1Ub6IB09TwZcpO7
2024-08-01 10:20:00,27114,Mere Bina - Unplugged,Pritam,Crook (Original Motion Picture Soundtrack),spotify:track:4QLwmCTHxaLLLJoOFfz4f8
2024-08-02 09:10:00,259493,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",Frédéric Chopin,"Chopin: Piano Sonata No. 2, Nocturnes, Barcarolle & Scherzo",spotify:track:2MSgFefjK0T7Iwjvr3OKqV
2024-08-02 09:20:00,193266,"Chopin: Nocturne No. 21 in C Minor, Op. Posth.",Frédéric Chopin,"Evening Piano - Chopin: Nocturne No. 21 in C Minor, Op. Posth.",spotify:track:0OZftmWNkDJDdxjCvSSbGa
2024-08-02 09:30:00,5930,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 - ""Moonlight"": I. Adagio sostenuto",Ludwig van Beethoven,Beethoven: The Piano Sonatas,spotify:track:630zE7N1xPxdK2Zz4S3rPA
2024-08-02 09:40:00,136053,"Beethoven: Symphony No. 6 in F Major, Op. 68 ""Pastoral"": I. Erwachen heiterer Empfindungen bei der Ankunft auf dem Lande. Allegro ma non troppo",Ludwig van Beethoven,"Beethoven: Symphony No. 6 ""Pastoral""",spotify:track:5UbN3fe9OB1p5KwjgUAHD4
2024-08-02 09:50:00,13098,"Symphony No. 9 in D Minor, Op. 125 ""Choral"": III. Adagio molto e cantabile",Ludwig van Beethoven,Beethoven: Symphony No.9,spotify:track:69nDKRbYZLGNEkPhImEVGB
2024-08-02 10:10:00,150973,"Unaccompanied Cello Suite No. 1 in G major, BWV 1007: I. Prélude",Johann Sebastian Bach,Six Evolutions - Bach: Cello Suites,spotify:track:5mRrklQD0rvuN6sV10HfPn
2024-08-02 14:50:00,99149,"Goldberg Variations, BWV 988: Aria",Johann Sebastian Bach,J.S. Bach: Goldberg Variations,spotify:track:74OIJe9hgZswqyLyicfAy4
2024-08-02 15:30:00,2880,Saat Samundar Paar - Jhankar Beats,Sadhana Sargam,Vishwatma - Jhankar Beats,spotify:track:5uKiy1ffavmGSCKr6aXUHE
2024-08-02 15:40:00,10784,Apni To Jaise Taise,Kishore Kumar,Laawaris,spotify:track:5BxDSAddRwTYVNvvQpJxjH
2024-08-02 15:50:00,147580,Om Shanti Om - Meri Umar Ke Naujawano,Kishore Kumar,Karz,spotify:track:6vFJr52IAP16GJ3BAQpmCr
2024-08-02 16:00:00,12660,"Aap Jaisa Koi - From ""Qurbani""",Nazia Hassan,Qurbani,spotify:track:0Zq2n84Eplok8MnRE8P5hE
2024-08-02 16:10:00,26700,Phoolon Ke Rang Se,Kishore Kumar,Prem Pujari,spotify:track:5XDngPrHgHqf7eWBxe2D5L
2024-08-02 16:20:00,4330,Beqarar Karke Hamen Yun Na Jaiye,Hemant Kumar,"Baarishein, Chai Aur Hemant Kumar",spotify:track:2Is7ElE0yrqns54eNSw4Jt
2024-08-02 16:30:00,6630,"Ye Hawa Ye Raat Ye Chandni, From ''Sangdil''",Talat Mahmood,"Bollywood Legendary Singers, Talat Mahmood, Vol. 1",spotify:track:64zq71fPxxKPb9f0zcVMQS
2024-08-02 16:40:00,10280,Khuda Jaane Revisited - Remixed By: Abhijit Nalani,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:5JX47AtZZTKkriYvAwEKJA
2024-08-02 16:50:00,54724,Labon Ko,Pritam,Bhool Bhulaiyaa,spotify:track:5WncH5iZ5GFlnXm7jKEXVP
2024-08-03 12:10:00,341,Meherbaan,Shilpa Rao,Bang Bang,spotify:track:2kY6ClO5UR6EUODx720Kkx
2024-08-03 13:40:00,2645,Udi Udi Jaye,Bhoomi Trivedi,Raees,spotify:track:5J5Oam2frcy5zQnOCb3Cdr
2024-08-03 13:50:00,4010,Baby Doll,Meet Bros Anjjan,Ragini Mms 2,spotify:track:5c3mUtkS8FvumKaVkcpB0H
2024-08-03 14:10:00,99840,Sajde,Pritam,Khatta Meetha,spotify:track:4N66qcycDiFLJGjnXiKbKX
2024-08-03 15:30:00,11563,Hamari Atariya,Rekha Bhardwaj,Dedh Ishqiya,spotify:track:2hykXvjXceH1wGiJErDJjj
2024-08-03 15:40:00,206175,"Nazar Na Lag Jaaye (From ""Stree"")",Ash King,"Nazar Na Lag Jaaye (From ""Stree"")",spotify:track:0cWLJcdvM6QlOQ7UJdB4jb
2024-08-03 15:50:00,3738,Jogi Mahi,Vishal-Shekhar,Bachna Ae Haseeno,spotify:track:6TuPGbfbcWxITQnyMy04rU
2024-08-03 16:00:00,196279,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe
2024-08-03 16:10:00,3157,Ek Din Teri Raahon,Javed Ali,Naqaab,spotify:track:6UEhNvccAc4OyEDJYB5brb
2024-08-03 16:20:00,4272,Pehli Nazar Mein,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:5llaVhaIoowKT3fqf2NfPO
2024-08-03 16:30:00,16694,Socha Hai Ye Ki,Zurxes,Socha Hai Ye Ki,spotify:track:1mvaRMqPebz0Y2dJavf3kJ
2024-08-04 05:00:00,209857,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe
2024-08-04 05:10:00,4481,Meri Ada Bhi,Pritam,Ready,spotify:track:6sK7mAWWmIIBd0fPvKuWCF
2024-08-04 05:50:00,47368,Socha Hai Ye Ki,Zurxes,Socha Hai Ye Ki,spotify:track:1mvaRMqPebz0Y2dJavf3kJ
2024-08-04 06:00:00,254850,Laapata,Sohail Sen,Ek Tha Tiger,spotify:track:3G2I8KB7bTWmvE1tHSlMHg
2024-08-04 06:10:00,41912,Naino Ki To Baat Naina Jane Hai pt:7,Satyajeet Jena,Naino Ki To Baat Naina Jane Hai cover version,spotify:track:6ejE2Ad2elDEcS15uDGweX
2024-08-04 06:20:00,8939,Chingari Koi Bhadke,Kishore Kumar,Amar Prem,spotify:track:12DVyDf5uqrcRr3BmqDF2w
2024-08-04 06:30:00,279826,Tere Liye,Atif Aslam,Best of Romance: Atif Aslam & Pritam,spotify:track:0xlWd9o8yjKpJ02WJy79kZ
2024-08-04 06:40:00,3111,Kahani Meri,Kaifi Khalil,Kahani Meri,spotify:track:2dMlTWQbY9tfPFLIqAa7Tv
2024-08-04 06:50:00,12004,"Main Koi Aisa Geet Gaoon (From ""Yes Boss"")",Abhijeet,Sensational Duets,spotify:track:4hLShJ4RCa2KhqVHD7MRDn
2024-08-04 07:00:00,11354,"Chale Aana (From ""De De Pyaar De"")",Amaal Mallik,"Chale Aana (From ""De De Pyaar De"")",spotify:track:6vuMdb0E8buJeSHArN3dXk
2024-08-04 07:10:00,179003,"Tum Dil Ki Dhadkan Mein (From ""Dhadkan"")",Abhijeet,Sensational Duets,spotify:track:00KSN0qtGSeYX9qFClCEcg
2024-08-05 13:10:00,4993,Chand Sifarish,Jatin-Lalit,Fanaa,spotify:track:5EYZZvmNAH5VZCwuzYJqoA
2024-08-05 13:20:00,204591,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe
2024-08-05 15:40:00,21594,Humko Pyar Hua,Pritam,Ready,spotify:track:4cltuh2RNH0LyZY9I8Vi08
2024-08-05 15:50:00,228043,Tujhe Bhula Diya,Mohit Chauhan,Anjaana Anjaani,spotify:track:4r8JqkhpTb5tzSKKHnVJIJ
2024-08-07 12:00:00,19829,Aas Paas Khuda (Unplugged),Rahat Fateh Ali Khan,Anjaana Anjaani,spotify:track:0hVXFWS00liq3W2YAQUma4
2024-08-07 12:10:00,17713,"Ek Zindagi (From ""Angrezi Medium"")",Taniskaa Sanghvi,"Ek Zindagi (From ""Angrezi Medium"")",spotify:track:6shPaz0rzOAGatiY6X6zLQ
2024-08-07 13:20:00,1380,Sooraj Ki Baahon Mein,Dominique Cerejo,Zindagi Na Milegi Dobara,spotify:track:723xQva0yBF7M6K3nDAG8R
2024-08-07 13:30:00,39390,Ek Din Teri Raahon,Javed Ali,Naqaab,spotify:track:6UEhNvccAc4OyEDJYB5brb
2024-08-07 13:40:00,3510,Hum Dil De Chuke Sanam,Kavita Krishnamurthy,Hum Dil De Chuke Sanam,spotify:track:3oGL4HTmIpiD3J0f80Viqt
2024-08-07 13:50:00,3890,Ek Main Aur Ekk Tu,Benny Dayal,Ek Main Aur Ekk Tu,spotify:track:4UDFr3P1lRS6seQfmzCjz7
2024-08-07 14:10:00,58579,"Waada Raha Sanam (From ""Khiladi"")",Abhijeet,Sensational Duets,spotify:track:3SwkKcpCModXgfYCFn67CA
2024-08-08 12:10:00,1671,Tamma Tamma Again,Bappi Lahiri,Badrinath Ki Dulhania,spotify:track:5sqPE9h98DkO5ms20NUiUg
2024-08-08 13:20:00,208422,Bebo,Alisha Chinai,Kambakkht Ishq (Original Motion Picture Soundtrack),spotify:track:0GNq37PiMmflUA7uCnSh3W
2024-08-08 13:30:00,2879,Jalebi Bai,Ritu Pathak,Double Dhamaal,spotify:track:4OjfYKfJ0F38w0Dn6goVkU
2024-08-08 14:10:00,5410,Aas Paas Khuda,Rahat Fateh Ali Khan,Anjaana Anjaani,spotify:track:3kuxr8U3QynLzyW82p5hYR
2024-08-08 14:20:00,36269,Mannat,Darshan Raval,Dard,spotify:track:26elzgFl8tvajnDfeoY1YF
2024-08-09 04:30:00,1301,No Entry: Ishq Di Galli Vich,Sonu Nigam,No Entry,spotify:track:0BTq3SmPRKdTrJXHAtq2S5
2024-08-09 22:50:00,367796,No Entry: Ishq Di Galli Vich,Sonu Nigam,No Entry,spotify:track:0BTq3SmPRKdTrJXHAtq2S5
2024-08-09 23:00:00,4295,Haan Ke Haan,Sohail Sen,Maharaj,spotify:track:1WxzZoWBTmB68AtyA6ejBB
2024-08-09 23:10:00,197240,Say Na Say Na,Aneela Mirza,Bluff Master,spotify:track:1pKiclTcbYKsqLd6LiBTp9
2024-08-09 23:20:00,420466,"Hum to Deewane Huye (From ""Baadshah"")",Abhijeet,Sensational Duets,spotify:track:5qG6jYnBmGMdKS1WiZBgj5
2024-08-09 23:30:00,141572,Udi Udi Jaye,Bhoomi Trivedi,Raees,spotify:track:5J5Oam2frcy5zQnOCb3Cdr
2024-08-09 23:40:00,21849,Kaun Tujhe (Armaan Malik Version),Armaan Malik,Kaun Tujhe (Armaan Malik Version),spotify:track:5fjIpQa7O7ttgx64TN9lZR
2024-08-09 23:50:00,133468,Panna Ki Tamanna Hai,Kishore Kumar,Heera Panna,spotify:track:0XprgFKfXIDkgHZ4iYVIjk
2024-08-10 00:00:00,285619,Zara Zara Touch Me,Monali Thakur,Race,spotify:track:15BmNnMZTnPTawkFaJv1JR
2024-08-10 00:10:00,221747,Mar Jawaan,Shruti Pathak,Fashion,spotify:track:0ErXZ1NMqOEFGJPQvU9OKF
2024-08-10 01:40:00,319294,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp
2024-08-10 01:50:00,176889,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-08-10 02:00:00,138414,Hasi - Female Version,Ami Mishra,Hamari Adhuri Kahani (Original Motion Picture Soundtrack),spotify:track:1cmZbGkCEVVAck2MsWpPYQ
2024-08-10 02:10:00,302142,Behti Hawa Sa Tha Woh,Shantanu Moitra,3 Idiots,spotify:track:5cOu9ymkebFkMiFLQueO1n
2024-08-10 02:20:00,1393,Chalte Chalte (Part-2),Jatin-Lalit,Mohabbatein,spotify:track:3gsPEN0uIHE2zxSYt0UE0N
2024-08-10 02:30:00,8057,Jaane Kisne,Shiamak Davar,Mohabbat Kar Le,spotify:track:3LnZjg6XrVDPFqLiCl6J1b
2024-08-10 02:50:00,77913,Tu Meri Dost Hain,Benny Dayal,Yuvvraaj,spotify:track:02N5ZxOVugGQmKeIT0VXUx
2024-08-12 07:40:00,995887,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-12 18:10:00,197406,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-12 18:20:00,200400,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-13 04:00:00,144055,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-13 04:10:00,208,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-13 04:40:00,51223,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-13 05:30:00,148839,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-13 08:10:00,8320,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-13 08:20:00,30093,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",Payal Dev,"Tum Hi Aana (Sad Version) [From ""Marjaavaan""]",spotify:track:6vNolBIVWvfY3Z20gAG5nI
2024-08-13 09:30:00,9520,Character Dheela,Pritam,Ready,spotify:track:1r4oikmMdZZiGHkPA4hSoe
2024-08-13 09:40:00,2716,Bhar Do Jholi Meri,Pritam,Bajrangi Bhaijaan,spotify:track:52qnHAlqWpo3kgEteAPjRf
2024-08-13 09:50:00,8661,Baatein Kuch Ankahee,Pritam,Life In A Metro (Original Motion Picture Soundtrack),spotify:track:5arambGXhSW6TZUR9L0tSw
2024-08-13 10:00:00,5642,Meri Yaad,Adnan Sami,Tera Chehra,spotify:track:0dowKV8zeOJjbc7ikMskIR
2024-08-13 10:10:00,174381,Kabhi To Nazar Milao,Adnan Sami,Kabhi To Nazar Milao/Bheegi Bheegi raton Mein,spotify:track:3bO7PoVn2Med6obuToYBLG
2024-08-14 12:50:00,197625,Bye Bye Bye - From Deadpool and Wolverine Soundtrack,*NSYNC,No Strings Attached,spotify:track:62bOmKYxYg7dhrC6gH9vFn
2024-08-14 13:00:00,169353,Let Me Down Slowly,Alec Benjamin,Narrated For You,spotify:track:2qxmye6gAegTMjLKEBoR3d
2024-08-14 13:10:00,216391,Crying in the Club,Camila Cabello,Crying in the Club,spotify:track:1SJtlNRJDeYHioymcvsqev
2024-08-14 13:20:00,215626,Save Your Tears,The Weeknd,After Hours,spotify:track:5QO79kh1waicV47BqGRL3g
2024-08-14 15:00:00,127720,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO,spotify:track:1SC5rEoYDGUK4NfG82494W
2024-08-18 16:20:00,6442,Hey Shona,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:2H9SvhMVXSYPxxkQgzkTKp
2024-08-20 16:00:00,9775,Ab To Forever,Vishal-Shekhar,Ta Ra Rum Pum,spotify:track:3gLf7ctpqnklhoQfeveBw0
2024-08-20 16:20:00,257857,Long Drive,Mika Singh,Khiladi 786,spotify:track:0sSapNABKrGwgaMhn0p8uL
