app,end,start,totalCaloriesBurned_energy_inKilocalories
com.fitbit.FitbitMobile,2025-01-27 08:15:00+00:00,2025-01-27 08:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 08:15:00+00:00,2025-01-27 08:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 08:15:00+00:00,2025-01-27 08:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 08:30:00+00:00,2025-01-27 08:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 08:30:00+00:00,2025-01-27 08:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 08:30:00+00:00,2025-01-27 08:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 08:45:00+00:00,2025-01-27 08:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 08:45:00+00:00,2025-01-27 08:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 08:45:00+00:00,2025-01-27 08:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 09:00:00+00:00,2025-01-27 08:45:00+00:00,38.110494
com.google.android.apps.fitness,2025-01-27 09:00:00+00:00,2025-01-27 08:45:00+00:00,38.11049270629883
com.google.android.apps.fitness,2025-01-27 09:00:00+00:00,2025-01-27 09:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 09:15:00+00:00,2025-01-27 09:00:00+00:00,27.91533
com.google.android.apps.fitness,2025-01-27 09:15:00+00:00,2025-01-27 09:00:00+00:00,27.91533088684082
com.google.android.apps.fitness,2025-01-27 09:15:00+00:00,2025-01-27 09:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 09:30:00+00:00,2025-01-27 09:15:00+00:00,40.659285
com.google.android.apps.fitness,2025-01-27 09:30:00+00:00,2025-01-27 09:15:00+00:00,40.65928649902344
com.google.android.apps.fitness,2025-01-27 09:30:00+00:00,2025-01-27 09:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 09:45:00+00:00,2025-01-27 09:30:00+00:00,21.604038000000003
com.google.android.apps.fitness,2025-01-27 09:45:00+00:00,2025-01-27 09:30:00+00:00,21.60403823852539
com.google.android.apps.fitness,2025-01-27 09:45:00+00:00,2025-01-27 09:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 10:00:00+00:00,2025-01-27 09:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 10:00:00+00:00,2025-01-27 09:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 10:00:00+00:00,2025-01-27 10:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 10:15:00+00:00,2025-01-27 10:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 10:15:00+00:00,2025-01-27 10:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 10:15:00+00:00,2025-01-27 10:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 10:30:00+00:00,2025-01-27 10:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 10:30:00+00:00,2025-01-27 10:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 10:30:00+00:00,2025-01-27 10:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 10:45:00+00:00,2025-01-27 10:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 10:45:00+00:00,2025-01-27 10:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 10:45:00+00:00,2025-01-27 10:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 11:00:00+00:00,2025-01-27 10:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 11:00:00+00:00,2025-01-27 10:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 11:00:00+00:00,2025-01-27 11:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 11:15:00+00:00,2025-01-27 11:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 11:15:00+00:00,2025-01-27 11:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 11:15:00+00:00,2025-01-27 11:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 11:30:00+00:00,2025-01-27 11:15:00+00:00,33.012912
com.google.android.apps.fitness,2025-01-27 11:30:00+00:00,2025-01-27 11:15:00+00:00,33.01291275024414
com.google.android.apps.fitness,2025-01-27 11:30:00+00:00,2025-01-27 11:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 11:45:00+00:00,2025-01-27 11:30:00+00:00,30.585492000000002
com.google.android.apps.fitness,2025-01-27 11:45:00+00:00,2025-01-27 11:30:00+00:00,30.585491180419922
com.google.android.apps.fitness,2025-01-27 11:45:00+00:00,2025-01-27 11:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 12:00:00+00:00,2025-01-27 11:45:00+00:00,36.168558000000004
com.google.android.apps.fitness,2025-01-27 12:00:00+00:00,2025-01-27 11:45:00+00:00,36.168556213378906
com.google.android.apps.fitness,2025-01-27 12:00:00+00:00,2025-01-27 12:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 12:15:00+00:00,2025-01-27 12:00:00+00:00,19.904844
com.google.android.apps.fitness,2025-01-27 12:15:00+00:00,2025-01-27 12:00:00+00:00,19.904844284057617
com.google.android.apps.fitness,2025-01-27 12:15:00+00:00,2025-01-27 12:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 12:30:00+00:00,2025-01-27 12:15:00+00:00,44.907270000000004
com.google.android.apps.fitness,2025-01-27 12:30:00+00:00,2025-01-27 12:15:00+00:00,44.90726852416992
com.google.android.apps.fitness,2025-01-27 12:30:00+00:00,2025-01-27 12:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 12:45:00+00:00,2025-01-27 12:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 12:45:00+00:00,2025-01-27 12:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 12:45:00+00:00,2025-01-27 12:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 13:00:00+00:00,2025-01-27 12:45:00+00:00,23.788716
com.google.android.apps.fitness,2025-01-27 13:00:00+00:00,2025-01-27 12:45:00+00:00,23.788715362548828
com.google.android.apps.fitness,2025-01-27 13:00:00+00:00,2025-01-27 13:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 13:15:00+00:00,2025-01-27 13:00:00+00:00,29.129040000000003
com.google.android.apps.fitness,2025-01-27 13:15:00+00:00,2025-01-27 13:00:00+00:00,29.129039764404297
com.google.android.apps.fitness,2025-01-27 13:15:00+00:00,2025-01-27 13:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 13:30:00+00:00,2025-01-27 13:15:00+00:00,40.780656
com.google.android.apps.fitness,2025-01-27 13:30:00+00:00,2025-01-27 13:15:00+00:00,40.78065490722656
com.google.android.apps.fitness,2025-01-27 13:30:00+00:00,2025-01-27 13:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 13:45:00+00:00,2025-01-27 13:30:00+00:00,34.712106
com.google.android.apps.fitness,2025-01-27 13:45:00+00:00,2025-01-27 13:30:00+00:00,34.71210479736328
com.google.android.apps.fitness,2025-01-27 13:45:00+00:00,2025-01-27 13:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 14:00:00+00:00,2025-01-27 13:45:00+00:00,45.635496
com.google.android.apps.fitness,2025-01-27 14:00:00+00:00,2025-01-27 13:45:00+00:00,45.635494232177734
com.google.android.apps.fitness,2025-01-27 14:00:00+00:00,2025-01-27 14:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 14:15:00+00:00,2025-01-27 14:00:00+00:00,38.83872
com.google.android.apps.fitness,2025-01-27 14:15:00+00:00,2025-01-27 14:00:00+00:00,38.83871841430664
com.google.android.apps.fitness,2025-01-27 14:15:00+00:00,2025-01-27 14:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 14:30:00+00:00,2025-01-27 14:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 14:30:00+00:00,2025-01-27 14:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 14:30:00+00:00,2025-01-27 14:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 14:45:00+00:00,2025-01-27 14:30:00+00:00,28.158072
com.google.android.apps.fitness,2025-01-27 14:45:00+00:00,2025-01-27 14:30:00+00:00,28.158071517944336
com.google.android.apps.fitness,2025-01-27 14:45:00+00:00,2025-01-27 14:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 15:00:00+00:00,2025-01-27 14:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 15:00:00+00:00,2025-01-27 14:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 15:00:00+00:00,2025-01-27 15:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 15:15:00+00:00,2025-01-27 15:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-27 15:15:00+00:00,2025-01-27 15:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-27 15:15:00+00:00,2025-01-27 15:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 15:30:00+00:00,2025-01-27 15:15:00+00:00,26.216136000000002
com.google.android.apps.fitness,2025-01-27 15:30:00+00:00,2025-01-27 15:15:00+00:00,26.216136932373047
com.google.android.apps.fitness,2025-01-27 15:30:00+00:00,2025-01-27 15:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 15:45:00+00:00,2025-01-27 15:30:00+00:00,19.904844
com.google.android.apps.fitness,2025-01-27 15:45:00+00:00,2025-01-27 15:30:00+00:00,19.904844284057617
com.google.android.apps.fitness,2025-01-27 15:45:00+00:00,2025-01-27 15:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 16:00:00+00:00,2025-01-27 15:45:00+00:00,42.237108000000006
com.google.android.apps.fitness,2025-01-27 16:00:00+00:00,2025-01-27 15:45:00+00:00,42.23710632324219
com.google.android.apps.fitness,2025-01-27 16:00:00+00:00,2025-01-27 16:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-27 16:15:00+00:00,2025-01-27 16:00:00+00:00,27.672588
com.google.android.apps.fitness,2025-01-30 06:15:00+00:00,2025-01-30 06:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 06:30:00+00:00,2025-01-30 06:15:00+00:00,65.78308200000001
com.google.android.apps.fitness,2025-01-30 06:30:00+00:00,2025-01-30 06:15:00+00:00,65.7830810546875
com.google.android.apps.fitness,2025-01-30 06:30:00+00:00,2025-01-30 06:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 06:45:00+00:00,2025-01-30 06:30:00+00:00,47.577432
com.google.android.apps.fitness,2025-01-30 06:45:00+00:00,2025-01-30 06:30:00+00:00,47.577430725097656
com.google.android.apps.fitness,2025-01-30 06:45:00+00:00,2025-01-30 06:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 07:00:00+00:00,2025-01-30 06:45:00+00:00,39.324204
com.google.android.apps.fitness,2025-01-30 07:00:00+00:00,2025-01-30 06:45:00+00:00,39.32420349121094
com.google.android.apps.fitness,2025-01-30 07:00:00+00:00,2025-01-30 07:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 07:15:00+00:00,2025-01-30 07:00:00+00:00,38.717349000000006
com.google.android.apps.fitness,2025-01-30 07:15:00+00:00,2025-01-30 07:00:00+00:00,38.717350006103516
com.google.android.apps.fitness,2025-01-30 07:15:00+00:00,2025-01-30 07:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 07:30:00+00:00,2025-01-30 07:15:00+00:00,47.941545000000005
com.google.android.apps.fitness,2025-01-30 07:30:00+00:00,2025-01-30 07:15:00+00:00,47.94154357910156
com.google.android.apps.fitness,2025-01-30 07:30:00+00:00,2025-01-30 07:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 07:45:00+00:00,2025-01-30 07:30:00+00:00,46.606464
com.google.android.apps.fitness,2025-01-30 07:45:00+00:00,2025-01-30 07:30:00+00:00,46.60646438598633
com.google.android.apps.fitness,2025-01-30 07:45:00+00:00,2025-01-30 07:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 08:00:00+00:00,2025-01-30 07:45:00+00:00,51.097191
com.google.android.apps.fitness,2025-01-30 08:00:00+00:00,2025-01-30 07:45:00+00:00,51.097190856933594
com.fitbit.FitbitMobile,2025-01-30 08:15:00+00:00,2025-01-30 08:00:00+00:00,48.427029000000005
com.google.android.apps.fitness,2025-01-30 08:15:00+00:00,2025-01-30 08:00:00+00:00,48.42702865600586
com.google.android.apps.fitness,2025-01-30 08:15:00+00:00,2025-01-30 08:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 08:30:00+00:00,2025-01-30 08:15:00+00:00,114.938337
com.google.android.apps.fitness,2025-01-30 08:30:00+00:00,2025-01-30 08:15:00+00:00,114.93833923339844
com.google.android.apps.fitness,2025-01-30 08:30:00+00:00,2025-01-30 08:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 08:45:00+00:00,2025-01-30 08:30:00+00:00,41.872995
com.google.android.apps.fitness,2025-01-30 08:45:00+00:00,2025-01-30 08:30:00+00:00,41.87299346923828
com.google.android.apps.fitness,2025-01-30 08:45:00+00:00,2025-01-30 08:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 09:00:00+00:00,2025-01-30 08:45:00+00:00,81.68268300000001
com.google.android.apps.fitness,2025-01-30 09:00:00+00:00,2025-01-30 08:45:00+00:00,81.68268585205078
com.google.android.apps.fitness,2025-01-30 09:00:00+00:00,2025-01-30 09:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 09:15:00+00:00,2025-01-30 09:00:00+00:00,38.474607000000006
com.google.android.apps.fitness,2025-01-30 09:15:00+00:00,2025-01-30 09:00:00+00:00,38.474605560302734
com.google.android.apps.fitness,2025-01-30 09:15:00+00:00,2025-01-30 09:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 09:30:00+00:00,2025-01-30 09:15:00+00:00,38.474607000000006
com.google.android.apps.fitness,2025-01-30 09:30:00+00:00,2025-01-30 09:15:00+00:00,38.474605560302734
com.google.android.apps.fitness,2025-01-30 09:30:00+00:00,2025-01-30 09:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 09:45:00+00:00,2025-01-30 09:30:00+00:00,78.527037
com.google.android.apps.fitness,2025-01-30 09:45:00+00:00,2025-01-30 09:30:00+00:00,78.52703857421875
com.google.android.apps.fitness,2025-01-30 09:45:00+00:00,2025-01-30 09:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 10:00:00+00:00,2025-01-30 09:45:00+00:00,67.60364700000001
com.google.android.apps.fitness,2025-01-30 10:00:00+00:00,2025-01-30 09:45:00+00:00,67.60364532470703
com.google.android.apps.fitness,2025-01-30 10:00:00+00:00,2025-01-30 10:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 10:15:00+00:00,2025-01-30 10:00:00+00:00,33.98388
com.google.android.apps.fitness,2025-01-30 10:15:00+00:00,2025-01-30 10:00:00+00:00,33.98387908935547
com.google.android.apps.fitness,2025-01-30 10:15:00+00:00,2025-01-30 10:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 10:30:00+00:00,2025-01-30 10:15:00+00:00,33.98388
com.google.android.apps.fitness,2025-01-30 10:30:00+00:00,2025-01-30 10:15:00+00:00,33.98387908935547
com.google.android.apps.fitness,2025-01-30 10:30:00+00:00,2025-01-30 10:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 10:45:00+00:00,2025-01-30 10:30:00+00:00,31.55646
com.google.android.apps.fitness,2025-01-30 10:45:00+00:00,2025-01-30 10:30:00+00:00,31.556459426879883
com.google.android.apps.fitness,2025-01-30 10:45:00+00:00,2025-01-30 10:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 11:00:00+00:00,2025-01-30 10:45:00+00:00,32.77017
com.google.android.apps.fitness,2025-01-30 11:00:00+00:00,2025-01-30 10:45:00+00:00,32.77016830444336
com.google.android.apps.fitness,2025-01-30 11:15:00+00:00,2025-01-30 11:00:00+00:00,17.209274291992188
com.fitbit.FitbitMobile,2025-01-30 11:15:00+00:00,2025-01-30 11:00:00+00:00,15.77823
com.fitbit.FitbitMobile,2025-01-30 11:30:00+00:00,2025-01-30 11:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 11:30:00+00:00,2025-01-30 11:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 11:30:00+00:00,2025-01-30 11:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 11:45:00+00:00,2025-01-30 11:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 11:45:00+00:00,2025-01-30 11:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 11:45:00+00:00,2025-01-30 11:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 12:00:00+00:00,2025-01-30 11:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 12:00:00+00:00,2025-01-30 11:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 12:00:00+00:00,2025-01-30 12:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 12:15:00+00:00,2025-01-30 12:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 12:15:00+00:00,2025-01-30 12:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 12:15:00+00:00,2025-01-30 12:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 12:30:00+00:00,2025-01-30 12:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 12:30:00+00:00,2025-01-30 12:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 12:30:00+00:00,2025-01-30 12:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 12:45:00+00:00,2025-01-30 12:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 12:45:00+00:00,2025-01-30 12:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 12:45:00+00:00,2025-01-30 12:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 13:00:00+00:00,2025-01-30 12:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 13:00:00+00:00,2025-01-30 12:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 13:00:00+00:00,2025-01-30 13:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 13:15:00+00:00,2025-01-30 13:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 13:15:00+00:00,2025-01-30 13:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 13:15:00+00:00,2025-01-30 13:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 13:30:00+00:00,2025-01-30 13:15:00+00:00,28.886298000000004
com.google.android.apps.fitness,2025-01-30 13:30:00+00:00,2025-01-30 13:15:00+00:00,28.88629722595215
com.google.android.apps.fitness,2025-01-30 13:30:00+00:00,2025-01-30 13:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 13:45:00+00:00,2025-01-30 13:30:00+00:00,24.2742
com.google.android.apps.fitness,2025-01-30 13:45:00+00:00,2025-01-30 13:30:00+00:00,24.274200439453125
com.google.android.apps.fitness,2025-01-30 13:45:00+00:00,2025-01-30 13:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 14:00:00+00:00,2025-01-30 13:45:00+00:00,36.168558000000004
com.google.android.apps.fitness,2025-01-30 14:00:00+00:00,2025-01-30 13:45:00+00:00,36.168556213378906
com.google.android.apps.fitness,2025-01-30 14:00:00+00:00,2025-01-30 14:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 14:15:00+00:00,2025-01-30 14:00:00+00:00,24.031458
com.google.android.apps.fitness,2025-01-30 14:15:00+00:00,2025-01-30 14:00:00+00:00,24.031457901000977
com.google.android.apps.fitness,2025-01-30 14:15:00+00:00,2025-01-30 14:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 14:30:00+00:00,2025-01-30 14:15:00+00:00,21.118554000000003
com.google.android.apps.fitness,2025-01-30 14:30:00+00:00,2025-01-30 14:15:00+00:00,21.118553161621094
com.google.android.apps.fitness,2025-01-30 14:30:00+00:00,2025-01-30 14:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 14:45:00+00:00,2025-01-30 14:30:00+00:00,21.118554000000003
com.google.android.apps.fitness,2025-01-30 14:45:00+00:00,2025-01-30 14:30:00+00:00,21.118553161621094
com.google.android.apps.fitness,2025-01-30 14:45:00+00:00,2025-01-30 14:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 15:00:00+00:00,2025-01-30 14:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 15:00:00+00:00,2025-01-30 14:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 15:00:00+00:00,2025-01-30 15:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 15:15:00+00:00,2025-01-30 15:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 15:15:00+00:00,2025-01-30 15:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 15:15:00+00:00,2025-01-30 15:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 15:30:00+00:00,2025-01-30 15:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 15:30:00+00:00,2025-01-30 15:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 15:30:00+00:00,2025-01-30 15:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 15:45:00+00:00,2025-01-30 15:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 15:45:00+00:00,2025-01-30 15:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 15:45:00+00:00,2025-01-30 15:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 16:00:00+00:00,2025-01-30 15:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 16:00:00+00:00,2025-01-30 15:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 16:00:00+00:00,2025-01-30 16:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 16:15:00+00:00,2025-01-30 16:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 16:15:00+00:00,2025-01-30 16:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 16:15:00+00:00,2025-01-30 16:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 16:30:00+00:00,2025-01-30 16:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 16:30:00+00:00,2025-01-30 16:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 16:30:00+00:00,2025-01-30 16:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 16:45:00+00:00,2025-01-30 16:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 16:45:00+00:00,2025-01-30 16:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 16:45:00+00:00,2025-01-30 16:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 17:00:00+00:00,2025-01-30 16:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 17:00:00+00:00,2025-01-30 16:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 17:00:00+00:00,2025-01-30 17:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 17:15:00+00:00,2025-01-30 17:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 17:15:00+00:00,2025-01-30 17:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 17:15:00+00:00,2025-01-30 17:15:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 17:30:00+00:00,2025-01-30 17:15:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 17:30:00+00:00,2025-01-30 17:15:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 17:30:00+00:00,2025-01-30 17:30:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 17:45:00+00:00,2025-01-30 17:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 17:45:00+00:00,2025-01-30 17:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 17:45:00+00:00,2025-01-30 17:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 18:00:00+00:00,2025-01-30 17:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 18:00:00+00:00,2025-01-30 17:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 18:00:00+00:00,2025-01-30 18:00:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 18:15:00+00:00,2025-01-30 18:00:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 18:15:00+00:00,2025-01-30 18:00:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 18:30:00+00:00,2025-01-30 18:15:00+00:00,17.209274291992188
com.fitbit.FitbitMobile,2025-01-30 18:30:00+00:00,2025-01-30 18:15:00+00:00,1.21371
com.fitbit.FitbitMobile,2025-01-30 18:45:00+00:00,2025-01-30 18:30:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 18:45:00+00:00,2025-01-30 18:30:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 18:45:00+00:00,2025-01-30 18:45:00+00:00,1.9121393052046187e-05
com.fitbit.FitbitMobile,2025-01-30 19:00:00+00:00,2025-01-30 18:45:00+00:00,18.205650000000002
com.google.android.apps.fitness,2025-01-30 19:00:00+00:00,2025-01-30 18:45:00+00:00,18.205650329589844
com.google.android.apps.fitness,2025-01-30 19:00:00+00:00,2025-01-30 19:00:00+00:00,1.9121393052046187e-05
