app,start,steps_count
com.fitbit.FitbitMobile,2025-01-30 14:29:00+00:00,1
com.google.android.apps.fitness,2025-01-30 14:29:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 14:30:00+00:00,4
com.google.android.apps.fitness,2025-01-30 14:30:00+00:00,4
com.google.android.apps.fitness,2025-01-30 15:57:00+00:00,4
com.google.android.apps.fitness,2025-01-30 15:59:00+00:00,3
com.google.android.apps.fitness,2025-01-30 16:02:00+00:00,56
com.google.android.apps.fitness,2025-01-30 16:06:00+00:00,7
com.google.android.apps.fitness,2025-01-30 16:11:00+00:00,4
com.google.android.apps.fitness,2025-01-30 16:13:00+00:00,5
com.google.android.apps.fitness,2025-01-30 16:16:00+00:00,8
com.google.android.apps.fitness,2025-01-30 16:17:00+00:00,14
com.google.android.apps.fitness,2025-01-30 16:18:00+00:00,2
com.google.android.apps.fitness,2025-01-30 16:43:00+00:00,2
com.google.android.apps.fitness,2025-01-30 16:46:00+00:00,10
com.google.android.apps.fitness,2025-01-30 16:48:00+00:00,52
com.google.android.apps.fitness,2025-01-30 16:58:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 19:09:00+00:00,2
com.google.android.apps.fitness,2025-01-30 19:09:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 19:10:00+00:00,51
com.google.android.apps.fitness,2025-01-30 19:10:00+00:00,51
com.google.android.apps.fitness,2025-01-30 19:11:00+00:00,6
com.google.android.apps.fitness,2025-01-30 19:11:00+00:00,33
com.fitbit.FitbitMobile,2025-01-30 19:12:00+00:00,25
com.google.android.apps.fitness,2025-01-30 19:12:00+00:00,25
com.fitbit.FitbitMobile,2025-01-30 19:13:00+00:00,33
com.google.android.apps.fitness,2025-01-30 19:13:00+00:00,33
com.fitbit.FitbitMobile,2025-01-30 19:17:00+00:00,18
com.google.android.apps.fitness,2025-01-30 19:17:00+00:00,18
com.fitbit.FitbitMobile,2025-01-30 19:18:00+00:00,26
com.google.android.apps.fitness,2025-01-30 19:18:00+00:00,26
com.fitbit.FitbitMobile,2025-01-30 19:19:00+00:00,33
com.google.android.apps.fitness,2025-01-30 19:19:00+00:00,33
com.google.android.apps.fitness,2025-01-30 19:20:00+00:00,63
com.google.android.apps.fitness,2025-01-30 19:33:00+00:00,50
com.google.android.apps.fitness,2025-01-30 19:35:00+00:00,166
com.google.android.apps.fitness,2025-01-30 19:37:00+00:00,229
com.google.android.apps.fitness,2025-01-30 19:39:00+00:00,174
com.google.android.apps.fitness,2025-01-30 19:40:00+00:00,48
com.google.android.apps.fitness,2025-01-30 19:41:00+00:00,52
com.google.android.apps.fitness,2025-01-30 19:41:00+00:00,44
com.google.android.apps.fitness,2025-01-30 19:41:00+00:00,60
com.google.android.apps.fitness,2025-01-30 19:42:00+00:00,47
com.google.android.apps.fitness,2025-01-30 19:42:00+00:00,54
com.google.android.apps.fitness,2025-01-30 19:43:00+00:00,54
com.google.android.apps.fitness,2025-01-30 19:43:00+00:00,47
com.google.android.apps.fitness,2025-01-30 19:44:00+00:00,30
com.google.android.apps.fitness,2025-01-30 19:44:00+00:00,39
com.google.android.apps.fitness,2025-01-30 19:45:00+00:00,47
com.google.android.apps.fitness,2025-01-30 19:45:00+00:00,37
com.google.android.apps.fitness,2025-01-30 19:46:00+00:00,8
com.google.android.apps.fitness,2025-01-30 19:46:00+00:00,73
com.google.android.apps.fitness,2025-01-30 19:47:00+00:00,12
com.google.android.apps.fitness,2025-01-30 20:22:00+00:00,5
com.fitbit.FitbitMobile,2025-01-30 20:25:00+00:00,4
com.google.android.apps.fitness,2025-01-30 20:25:00+00:00,4
com.fitbit.FitbitMobile,2025-01-30 20:38:00+00:00,6
com.google.android.apps.fitness,2025-01-30 20:38:00+00:00,6
com.google.android.apps.fitness,2025-01-30 21:07:00+00:00,4
com.fitbit.FitbitMobile,2025-01-30 21:09:00+00:00,1
com.google.android.apps.fitness,2025-01-30 21:09:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 21:10:00+00:00,30
com.google.android.apps.fitness,2025-01-30 21:10:00+00:00,30
com.fitbit.FitbitMobile,2025-01-30 21:12:00+00:00,4
com.google.android.apps.fitness,2025-01-30 21:12:00+00:00,4
com.fitbit.FitbitMobile,2025-01-30 21:13:00+00:00,30
com.google.android.apps.fitness,2025-01-30 21:13:00+00:00,30
com.google.android.apps.fitness,2025-01-30 21:22:00+00:00,31
com.google.android.apps.fitness,2025-01-30 21:31:00+00:00,4
com.google.android.apps.fitness,2025-01-30 21:41:00+00:00,3
com.google.android.apps.fitness,2025-01-30 21:42:00+00:00,103
com.google.android.apps.fitness,2025-01-30 21:43:00+00:00,71
com.google.android.apps.fitness,2025-01-30 21:44:00+00:00,96
com.google.android.apps.fitness,2025-01-30 21:45:00+00:00,111
com.google.android.apps.fitness,2025-01-30 21:46:00+00:00,48
com.google.android.apps.fitness,2025-01-30 21:47:00+00:00,100
com.google.android.apps.fitness,2025-01-30 21:47:00+00:00,98
com.google.android.apps.fitness,2025-01-30 21:48:00+00:00,100
com.google.android.apps.fitness,2025-01-30 21:49:00+00:00,106
com.google.android.apps.fitness,2025-01-30 21:50:00+00:00,100
com.google.android.apps.fitness,2025-01-30 21:51:00+00:00,31
com.google.android.apps.fitness,2025-01-30 21:52:00+00:00,99
com.google.android.apps.fitness,2025-01-30 21:53:00+00:00,39
com.fitbit.FitbitMobile,2025-01-30 21:54:00+00:00,2
com.google.android.apps.fitness,2025-01-30 21:54:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 21:55:00+00:00,43
com.google.android.apps.fitness,2025-01-30 21:55:00+00:00,43
com.google.android.apps.fitness,2025-01-30 21:56:00+00:00,10
com.google.android.apps.fitness,2025-01-30 21:57:00+00:00,7
com.google.android.apps.fitness,2025-01-30 21:58:00+00:00,7
com.google.android.apps.fitness,2025-01-30 21:58:00+00:00,2
com.google.android.apps.fitness,2025-01-30 21:59:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 22:01:00+00:00,1
com.google.android.apps.fitness,2025-01-30 22:01:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 22:02:00+00:00,1
com.google.android.apps.fitness,2025-01-30 22:02:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 22:04:00+00:00,1
com.google.android.apps.fitness,2025-01-30 22:04:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 22:05:00+00:00,39
com.google.android.apps.fitness,2025-01-30 22:05:00+00:00,39
com.fitbit.FitbitMobile,2025-01-30 22:06:00+00:00,33
com.google.android.apps.fitness,2025-01-30 22:06:00+00:00,33
com.fitbit.FitbitMobile,2025-01-30 22:07:00+00:00,72
com.google.android.apps.fitness,2025-01-30 22:07:00+00:00,72
com.fitbit.FitbitMobile,2025-01-30 22:08:00+00:00,67
com.google.android.apps.fitness,2025-01-30 22:08:00+00:00,67
com.fitbit.FitbitMobile,2025-01-30 22:09:00+00:00,85
com.google.android.apps.fitness,2025-01-30 22:09:00+00:00,85
com.fitbit.FitbitMobile,2025-01-30 22:10:00+00:00,9
com.google.android.apps.fitness,2025-01-30 22:10:00+00:00,9
com.fitbit.FitbitMobile,2025-01-30 22:12:00+00:00,22
com.google.android.apps.fitness,2025-01-30 22:12:00+00:00,22
com.fitbit.FitbitMobile,2025-01-30 22:13:00+00:00,23
com.google.android.apps.fitness,2025-01-30 22:13:00+00:00,23
com.fitbit.FitbitMobile,2025-01-30 22:14:00+00:00,21
com.google.android.apps.fitness,2025-01-30 22:14:00+00:00,21
com.google.android.apps.fitness,2025-01-30 22:17:00+00:00,9
com.google.android.apps.fitness,2025-01-30 22:17:00+00:00,22
com.google.android.apps.fitness,2025-01-30 22:18:00+00:00,45
com.google.android.apps.fitness,2025-01-30 22:19:00+00:00,73
com.google.android.apps.fitness,2025-01-30 22:21:00+00:00,20
com.google.android.apps.fitness,2025-01-30 22:21:00+00:00,3
com.fitbit.FitbitMobile,2025-01-30 22:21:00+00:00,2
com.google.android.apps.fitness,2025-01-30 22:21:00+00:00,2
com.google.android.apps.fitness,2025-01-30 22:22:00+00:00,39
com.google.android.apps.fitness,2025-01-30 22:23:00+00:00,46
com.google.android.apps.fitness,2025-01-30 22:23:00+00:00,15
com.fitbit.FitbitMobile,2025-01-30 22:24:00+00:00,3
com.google.android.apps.fitness,2025-01-30 22:24:00+00:00,3
com.fitbit.FitbitMobile,2025-01-30 22:25:00+00:00,2
com.google.android.apps.fitness,2025-01-30 22:25:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 22:26:00+00:00,1
com.google.android.apps.fitness,2025-01-30 22:26:00+00:00,1
com.google.android.apps.fitness,2025-01-30 22:28:00+00:00,38
com.google.android.apps.fitness,2025-01-30 22:34:00+00:00,3
com.fitbit.FitbitMobile,2025-01-30 22:40:00+00:00,7
com.google.android.apps.fitness,2025-01-30 22:40:00+00:00,7
com.fitbit.FitbitMobile,2025-01-30 22:41:00+00:00,11
com.google.android.apps.fitness,2025-01-30 22:41:00+00:00,11
com.fitbit.FitbitMobile,2025-01-30 22:42:00+00:00,53
com.google.android.apps.fitness,2025-01-30 22:42:00+00:00,53
com.fitbit.FitbitMobile,2025-01-30 22:44:00+00:00,1
com.google.android.apps.fitness,2025-01-30 22:44:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 22:45:00+00:00,24
com.google.android.apps.fitness,2025-01-30 22:45:00+00:00,24
com.fitbit.FitbitMobile,2025-01-30 22:46:00+00:00,1
com.google.android.apps.fitness,2025-01-30 22:46:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 22:47:00+00:00,26
com.google.android.apps.fitness,2025-01-30 22:47:00+00:00,26
com.fitbit.FitbitMobile,2025-01-30 22:49:00+00:00,3
com.google.android.apps.fitness,2025-01-30 22:49:00+00:00,3
com.fitbit.FitbitMobile,2025-01-30 22:50:00+00:00,63
com.google.android.apps.fitness,2025-01-30 22:50:00+00:00,63
com.fitbit.FitbitMobile,2025-01-30 22:51:00+00:00,72
com.google.android.apps.fitness,2025-01-30 22:51:00+00:00,72
com.fitbit.FitbitMobile,2025-01-30 22:52:00+00:00,44
com.google.android.apps.fitness,2025-01-30 22:52:00+00:00,44
com.fitbit.FitbitMobile,2025-01-30 22:53:00+00:00,40
com.google.android.apps.fitness,2025-01-30 22:53:00+00:00,40
com.fitbit.FitbitMobile,2025-01-30 22:54:00+00:00,9
com.google.android.apps.fitness,2025-01-30 22:54:00+00:00,9
com.fitbit.FitbitMobile,2025-01-30 22:55:00+00:00,7
com.google.android.apps.fitness,2025-01-30 22:55:00+00:00,7
com.fitbit.FitbitMobile,2025-01-30 22:56:00+00:00,6
com.google.android.apps.fitness,2025-01-30 22:56:00+00:00,6
com.fitbit.FitbitMobile,2025-01-30 22:57:00+00:00,1
com.google.android.apps.fitness,2025-01-30 22:57:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 22:58:00+00:00,10
com.google.android.apps.fitness,2025-01-30 22:58:00+00:00,10
com.google.android.apps.fitness,2025-01-30 22:59:00+00:00,84
com.google.android.apps.fitness,2025-01-30 23:00:00+00:00,15
com.google.android.apps.fitness,2025-01-30 23:00:00+00:00,32
com.fitbit.FitbitMobile,2025-01-30 23:01:00+00:00,4
com.google.android.apps.fitness,2025-01-30 23:01:00+00:00,4
com.google.android.apps.fitness,2025-01-30 23:02:00+00:00,23
com.google.android.apps.fitness,2025-01-30 23:03:00+00:00,17
com.fitbit.FitbitMobile,2025-01-30 23:03:00+00:00,2
com.google.android.apps.fitness,2025-01-30 23:03:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 23:04:00+00:00,9
com.google.android.apps.fitness,2025-01-30 23:04:00+00:00,9
com.fitbit.FitbitMobile,2025-01-30 23:05:00+00:00,9
com.google.android.apps.fitness,2025-01-30 23:05:00+00:00,9
com.fitbit.FitbitMobile,2025-01-30 23:06:00+00:00,16
com.google.android.apps.fitness,2025-01-30 23:06:00+00:00,16
com.fitbit.FitbitMobile,2025-01-30 23:07:00+00:00,24
com.google.android.apps.fitness,2025-01-30 23:07:00+00:00,24
com.fitbit.FitbitMobile,2025-01-30 23:08:00+00:00,1
com.google.android.apps.fitness,2025-01-30 23:08:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 23:09:00+00:00,2
com.google.android.apps.fitness,2025-01-30 23:09:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 23:10:00+00:00,5
com.google.android.apps.fitness,2025-01-30 23:10:00+00:00,5
com.google.android.apps.fitness,2025-01-30 23:11:00+00:00,37
com.google.android.apps.fitness,2025-01-30 23:12:00+00:00,20
com.google.android.apps.fitness,2025-01-30 23:12:00+00:00,50
com.google.android.apps.fitness,2025-01-30 23:13:00+00:00,67
com.google.android.apps.fitness,2025-01-30 23:14:00+00:00,23
com.google.android.apps.fitness,2025-01-30 23:14:00+00:00,25
com.fitbit.FitbitMobile,2025-01-30 23:15:00+00:00,1
com.google.android.apps.fitness,2025-01-30 23:15:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 23:16:00+00:00,24
com.google.android.apps.fitness,2025-01-30 23:16:00+00:00,8
com.google.android.apps.fitness,2025-01-30 23:16:00+00:00,16
com.fitbit.FitbitMobile,2025-01-30 23:17:00+00:00,7
com.google.android.apps.fitness,2025-01-30 23:17:00+00:00,7
com.google.android.apps.fitness,2025-01-30 23:23:00+00:00,19
com.google.android.apps.fitness,2025-01-30 23:24:00+00:00,36
com.google.android.apps.fitness,2025-01-30 23:26:00+00:00,28
com.google.android.apps.fitness,2025-01-30 23:27:00+00:00,34
com.fitbit.FitbitMobile,2025-01-30 23:30:00+00:00,1
com.google.android.apps.fitness,2025-01-30 23:30:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 23:31:00+00:00,4
com.google.android.apps.fitness,2025-01-30 23:31:00+00:00,4
com.google.android.apps.fitness,2025-01-30 23:32:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 23:36:00+00:00,1
com.google.android.apps.fitness,2025-01-30 23:36:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 23:37:00+00:00,14
com.google.android.apps.fitness,2025-01-30 23:37:00+00:00,14
com.fitbit.FitbitMobile,2025-01-30 23:40:00+00:00,1
com.google.android.apps.fitness,2025-01-30 23:40:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 23:41:00+00:00,14
com.google.android.apps.fitness,2025-01-30 23:41:00+00:00,14
com.fitbit.FitbitMobile,2025-01-30 23:42:00+00:00,2
com.google.android.apps.fitness,2025-01-30 23:42:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 23:44:00+00:00,2
com.google.android.apps.fitness,2025-01-30 23:44:00+00:00,2
com.fitbit.FitbitMobile,2025-01-30 23:45:00+00:00,4
com.google.android.apps.fitness,2025-01-30 23:45:00+00:00,4
com.fitbit.FitbitMobile,2025-01-30 23:52:00+00:00,4
com.google.android.apps.fitness,2025-01-30 23:52:00+00:00,4
com.fitbit.FitbitMobile,2025-01-30 23:53:00+00:00,36
com.google.android.apps.fitness,2025-01-30 23:53:00+00:00,36
com.google.android.apps.fitness,2025-01-30 23:54:00+00:00,8
com.fitbit.FitbitMobile,2025-01-30 23:55:00+00:00,1
com.google.android.apps.fitness,2025-01-30 23:55:00+00:00,1
com.fitbit.FitbitMobile,2025-01-30 23:56:00+00:00,57
com.google.android.apps.fitness,2025-01-30 23:56:00+00:00,57
com.fitbit.FitbitMobile,2025-01-31 00:06:00+00:00,2
com.google.android.apps.fitness,2025-01-31 00:06:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 00:07:00+00:00,70
com.google.android.apps.fitness,2025-01-31 00:07:00+00:00,70
com.fitbit.FitbitMobile,2025-01-31 00:08:00+00:00,1
com.google.android.apps.fitness,2025-01-31 00:08:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 00:43:00+00:00,2
com.google.android.apps.fitness,2025-01-31 00:43:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 00:44:00+00:00,1
com.google.android.apps.fitness,2025-01-31 00:44:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 02:45:00+00:00,1
com.google.android.apps.fitness,2025-01-31 02:45:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 02:46:00+00:00,11
com.google.android.apps.fitness,2025-01-31 02:46:00+00:00,11
com.google.android.apps.fitness,2025-01-31 02:47:00+00:00,6
com.fitbit.FitbitMobile,2025-01-31 02:55:00+00:00,3
com.google.android.apps.fitness,2025-01-31 02:55:00+00:00,3
com.fitbit.FitbitMobile,2025-01-31 02:56:00+00:00,2
com.google.android.apps.fitness,2025-01-31 02:56:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 02:57:00+00:00,12
com.google.android.apps.fitness,2025-01-31 02:57:00+00:00,12
com.fitbit.FitbitMobile,2025-01-31 02:58:00+00:00,18
com.google.android.apps.fitness,2025-01-31 02:58:00+00:00,18
com.fitbit.FitbitMobile,2025-01-31 02:59:00+00:00,40
com.google.android.apps.fitness,2025-01-31 02:59:00+00:00,40
com.fitbit.FitbitMobile,2025-01-31 03:56:00+00:00,1
com.google.android.apps.fitness,2025-01-31 03:56:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 03:57:00+00:00,31
com.google.android.apps.fitness,2025-01-31 03:57:00+00:00,31
com.fitbit.FitbitMobile,2025-01-31 03:58:00+00:00,1
com.google.android.apps.fitness,2025-01-31 03:58:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 04:12:00+00:00,2
com.google.android.apps.fitness,2025-01-31 04:12:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 04:13:00+00:00,45
com.google.android.apps.fitness,2025-01-31 04:13:00+00:00,45
com.fitbit.FitbitMobile,2025-01-31 04:14:00+00:00,9
com.google.android.apps.fitness,2025-01-31 04:14:00+00:00,9
com.fitbit.FitbitMobile,2025-01-31 05:07:00+00:00,2
com.google.android.apps.fitness,2025-01-31 05:07:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 05:08:00+00:00,10
com.google.android.apps.fitness,2025-01-31 05:08:00+00:00,10
com.fitbit.FitbitMobile,2025-01-31 05:22:00+00:00,1
com.google.android.apps.fitness,2025-01-31 05:22:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 05:23:00+00:00,6
com.google.android.apps.fitness,2025-01-31 05:23:00+00:00,6
com.fitbit.FitbitMobile,2025-01-31 05:24:00+00:00,30
com.google.android.apps.fitness,2025-01-31 05:24:00+00:00,30
com.fitbit.FitbitMobile,2025-01-31 05:25:00+00:00,1
com.google.android.apps.fitness,2025-01-31 05:25:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 05:26:00+00:00,31
com.google.android.apps.fitness,2025-01-31 05:26:00+00:00,31
com.fitbit.FitbitMobile,2025-01-31 05:27:00+00:00,29
com.google.android.apps.fitness,2025-01-31 05:27:00+00:00,29
com.fitbit.FitbitMobile,2025-01-31 05:28:00+00:00,1
com.google.android.apps.fitness,2025-01-31 05:28:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 05:29:00+00:00,8
com.google.android.apps.fitness,2025-01-31 05:29:00+00:00,8
com.fitbit.FitbitMobile,2025-01-31 05:30:00+00:00,2
com.google.android.apps.fitness,2025-01-31 05:30:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 05:31:00+00:00,2
com.google.android.apps.fitness,2025-01-31 05:31:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 05:32:00+00:00,7
com.google.android.apps.fitness,2025-01-31 05:32:00+00:00,7
com.fitbit.FitbitMobile,2025-01-31 05:35:00+00:00,1
com.google.android.apps.fitness,2025-01-31 05:35:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 05:36:00+00:00,5
com.google.android.apps.fitness,2025-01-31 05:36:00+00:00,5
com.fitbit.FitbitMobile,2025-01-31 05:37:00+00:00,35
com.google.android.apps.fitness,2025-01-31 05:37:00+00:00,35
com.fitbit.FitbitMobile,2025-01-31 05:38:00+00:00,21
com.google.android.apps.fitness,2025-01-31 05:38:00+00:00,21
com.fitbit.FitbitMobile,2025-01-31 05:53:00+00:00,1
com.google.android.apps.fitness,2025-01-31 05:53:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 05:54:00+00:00,27
com.google.android.apps.fitness,2025-01-31 05:54:00+00:00,27
com.fitbit.FitbitMobile,2025-01-31 05:55:00+00:00,85
com.google.android.apps.fitness,2025-01-31 05:55:00+00:00,85
com.fitbit.FitbitMobile,2025-01-31 05:56:00+00:00,16
com.google.android.apps.fitness,2025-01-31 05:56:00+00:00,16
com.fitbit.FitbitMobile,2025-01-31 07:46:00+00:00,1
com.google.android.apps.fitness,2025-01-31 07:46:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 07:47:00+00:00,50
com.google.android.apps.fitness,2025-01-31 07:47:00+00:00,50
com.fitbit.FitbitMobile,2025-01-31 07:48:00+00:00,20
com.google.android.apps.fitness,2025-01-31 07:48:00+00:00,20
com.google.android.apps.fitness,2025-01-31 07:49:00+00:00,3
com.google.android.apps.fitness,2025-01-31 09:56:00+00:00,4
com.fitbit.FitbitMobile,2025-01-31 09:59:00+00:00,1
com.google.android.apps.fitness,2025-01-31 09:59:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 10:00:00+00:00,39
com.google.android.apps.fitness,2025-01-31 10:00:00+00:00,39
com.fitbit.FitbitMobile,2025-01-31 10:01:00+00:00,19
com.google.android.apps.fitness,2025-01-31 10:01:00+00:00,19
com.fitbit.FitbitMobile,2025-01-31 10:07:00+00:00,3
com.google.android.apps.fitness,2025-01-31 10:07:00+00:00,3
com.fitbit.FitbitMobile,2025-01-31 10:08:00+00:00,44
com.google.android.apps.fitness,2025-01-31 10:08:00+00:00,44
com.google.android.apps.fitness,2025-01-31 10:09:00+00:00,4
com.fitbit.FitbitMobile,2025-01-31 10:10:00+00:00,1
com.google.android.apps.fitness,2025-01-31 10:10:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 10:11:00+00:00,14
com.google.android.apps.fitness,2025-01-31 10:11:00+00:00,14
com.fitbit.FitbitMobile,2025-01-31 10:12:00+00:00,7
com.google.android.apps.fitness,2025-01-31 10:12:00+00:00,7
com.fitbit.FitbitMobile,2025-01-31 10:13:00+00:00,10
com.google.android.apps.fitness,2025-01-31 10:13:00+00:00,10
com.fitbit.FitbitMobile,2025-01-31 10:14:00+00:00,57
com.google.android.apps.fitness,2025-01-31 10:14:00+00:00,57
com.fitbit.FitbitMobile,2025-01-31 10:15:00+00:00,46
com.google.android.apps.fitness,2025-01-31 10:15:00+00:00,46
com.fitbit.FitbitMobile,2025-01-31 10:16:00+00:00,8
com.google.android.apps.fitness,2025-01-31 10:16:00+00:00,8
com.fitbit.FitbitMobile,2025-01-31 10:18:00+00:00,12
com.google.android.apps.fitness,2025-01-31 10:18:00+00:00,12
com.fitbit.FitbitMobile,2025-01-31 10:19:00+00:00,21
com.google.android.apps.fitness,2025-01-31 10:19:00+00:00,21
com.fitbit.FitbitMobile,2025-01-31 10:20:00+00:00,1
com.google.android.apps.fitness,2025-01-31 10:20:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 10:21:00+00:00,4
com.google.android.apps.fitness,2025-01-31 10:21:00+00:00,4
com.fitbit.FitbitMobile,2025-01-31 10:26:00+00:00,1
com.google.android.apps.fitness,2025-01-31 10:26:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 10:27:00+00:00,8
com.google.android.apps.fitness,2025-01-31 10:27:00+00:00,8
com.fitbit.FitbitMobile,2025-01-31 10:28:00+00:00,2
com.google.android.apps.fitness,2025-01-31 10:28:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 10:29:00+00:00,6
com.google.android.apps.fitness,2025-01-31 10:29:00+00:00,6
com.fitbit.FitbitMobile,2025-01-31 10:32:00+00:00,1
com.google.android.apps.fitness,2025-01-31 10:32:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 10:33:00+00:00,6
com.google.android.apps.fitness,2025-01-31 10:33:00+00:00,6
com.fitbit.FitbitMobile,2025-01-31 10:34:00+00:00,14
com.google.android.apps.fitness,2025-01-31 10:34:00+00:00,14
com.fitbit.FitbitMobile,2025-01-31 10:35:00+00:00,8
com.google.android.apps.fitness,2025-01-31 10:35:00+00:00,8
com.fitbit.FitbitMobile,2025-01-31 10:36:00+00:00,25
com.google.android.apps.fitness,2025-01-31 10:36:00+00:00,25
com.fitbit.FitbitMobile,2025-01-31 10:37:00+00:00,56
com.google.android.apps.fitness,2025-01-31 10:37:00+00:00,56
com.fitbit.FitbitMobile,2025-01-31 10:38:00+00:00,12
com.google.android.apps.fitness,2025-01-31 10:38:00+00:00,12
com.fitbit.FitbitMobile,2025-01-31 10:39:00+00:00,5
com.google.android.apps.fitness,2025-01-31 10:39:00+00:00,5
com.fitbit.FitbitMobile,2025-01-31 10:40:00+00:00,6
com.google.android.apps.fitness,2025-01-31 10:40:00+00:00,6
com.google.android.apps.fitness,2025-01-31 10:41:00+00:00,24
com.fitbit.FitbitMobile,2025-01-31 10:43:00+00:00,19
com.google.android.apps.fitness,2025-01-31 10:43:00+00:00,19
com.fitbit.FitbitMobile,2025-01-31 10:44:00+00:00,8
com.google.android.apps.fitness,2025-01-31 10:44:00+00:00,8
com.fitbit.FitbitMobile,2025-01-31 10:45:00+00:00,1
com.google.android.apps.fitness,2025-01-31 10:45:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 10:46:00+00:00,17
com.google.android.apps.fitness,2025-01-31 10:46:00+00:00,17
com.fitbit.FitbitMobile,2025-01-31 10:47:00+00:00,10
com.google.android.apps.fitness,2025-01-31 10:47:00+00:00,10
com.fitbit.FitbitMobile,2025-01-31 11:04:00+00:00,1
com.google.android.apps.fitness,2025-01-31 11:04:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 11:05:00+00:00,13
com.google.android.apps.fitness,2025-01-31 11:05:00+00:00,13
com.fitbit.FitbitMobile,2025-01-31 11:13:00+00:00,2
com.google.android.apps.fitness,2025-01-31 11:13:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 11:14:00+00:00,17
com.google.android.apps.fitness,2025-01-31 11:14:00+00:00,17
com.fitbit.FitbitMobile,2025-01-31 11:17:00+00:00,1
com.google.android.apps.fitness,2025-01-31 11:17:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 11:18:00+00:00,2
com.google.android.apps.fitness,2025-01-31 11:18:00+00:00,2
com.fitbit.FitbitMobile,2025-01-31 11:24:00+00:00,12
com.google.android.apps.fitness,2025-01-31 11:24:00+00:00,12
com.fitbit.FitbitMobile,2025-01-31 11:25:00+00:00,12
com.google.android.apps.fitness,2025-01-31 11:25:00+00:00,12
com.google.android.apps.fitness,2025-01-31 11:26:00+00:00,24
com.google.android.apps.fitness,2025-01-31 11:33:00+00:00,2
com.google.android.apps.fitness,2025-01-31 11:36:00+00:00,49
com.google.android.apps.fitness,2025-01-31 11:37:00+00:00,72
com.google.android.apps.fitness,2025-01-31 11:39:00+00:00,27
com.fitbit.FitbitMobile,2025-01-31 11:39:00+00:00,3
com.google.android.apps.fitness,2025-01-31 11:39:00+00:00,3
com.fitbit.FitbitMobile,2025-01-31 11:40:00+00:00,6
com.google.android.apps.fitness,2025-01-31 11:40:00+00:00,6
com.google.android.apps.fitness,2025-01-31 11:43:00+00:00,38
com.fitbit.FitbitMobile,2025-01-31 11:44:00+00:00,3
com.google.android.apps.fitness,2025-01-31 11:44:00+00:00,3
com.fitbit.FitbitMobile,2025-01-31 11:45:00+00:00,1
com.google.android.apps.fitness,2025-01-31 11:45:00+00:00,1
com.fitbit.FitbitMobile,2025-01-31 11:47:00+00:00,1
com.google.android.apps.fitness,2025-01-31 11:47:00+00:00,1
